 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-11,87.473,87.8827,88.2603,88.4826,88.614,88.6786,88.6599,88.4401,88.1491,87.9255,87.7179,87.5387,87.3755,87.2419,87.0913,86.9283,86.7407,86.4928,86.17,85.7781,85.4717,83.2107,84.7914,85.4443,85.7033,
J-110,62.1022,62.0587,62.1457,62.2832,62.3919,62.3834,62.1176,61.223,59.6436,57.9001,18.6458,18.6446,19.3375,20.9408,21.4657,21.4645,20.6434,17.5378,11.2251,2.1755,-0.527657,3.78871,29.1789,49.8267,57.8099,
J-111,70.4909,70.4483,70.5356,70.6728,70.7808,70.7712,70.5035,69.6025,68.0185,66.2768,27.1544,27.1532,27.8448,29.4441,29.9669,29.9657,29.1476,26.0483,19.7429,10.7,7.99836,12.3122,37.6394,58.2377,66.2066,
J-112,60.964,60.9647,61.0674,61.1963,61.2723,61.2117,60.8735,59.8302,58.1968,56.5203,20.1093,20.1081,20.7801,22.3418,22.8588,22.8576,22.0509,19.0365,12.9499,4.25399,1.65922,5.80115,30.0195,49.399,56.9413,
J-113,52.6157,52.8142,52.9365,52.9459,52.806,52.5295,52.0719,51.057,50.2679,49.9599,49.3959,49.3454,49.3538,49.4547,49.4659,49.423,49.2964,48.9929,48.5302,47.9855,47.7934,46.869,49.7092,51.2338,51.7692,
J-114,52.6238,52.8223,52.9446,52.9541,52.8141,52.5376,52.08,51.065,50.2757,49.9676,49.4035,49.3529,49.3613,49.4621,49.4732,49.4302,49.3035,48.9999,48.537,47.9921,47.8,46.8734,49.7151,51.2402,51.7758,
J-115,48.0337,48.2322,48.3543,48.3636,48.2238,47.9477,47.4905,46.4766,45.6886,45.3815,44.8119,44.7623,44.7716,44.8735,44.8855,44.8434,44.7173,44.4141,43.9517,43.4074,43.2163,42.3122,45.1439,46.6652,47.1993,
J-116,48.5681,48.7647,48.8857,48.895,48.7565,48.4829,48.0302,47.0271,46.2482,45.9448,45.39,45.3407,45.3494,45.4493,45.4607,45.4188,45.2945,44.9959,44.5408,44.0055,43.8173,42.9212,45.7076,47.2094,47.7376,
J-117,57.8712,57.8062,57.8829,58.0214,58.1442,58.1628,57.9402,57.1445,55.636,53.9051,14.1605,14.1592,14.8588,16.479,17.0104,17.0093,16.1783,13.0422,6.67327,-2.45348,-5.17963,-0.826324,24.8108,45.5363,53.5461,
J-118,56.45,56.3849,56.4615,56.6,56.7229,56.7417,56.5195,55.7255,54.2188,52.4885,12.7393,12.738,13.4376,15.0577,15.5892,15.5881,14.7571,11.621,5.25214,-3.87453,-6.60065,-2.24738,23.3895,44.1151,52.1248,
J-119,52.5626,52.7615,52.884,52.8934,52.7532,52.4763,52.0178,51.0008,50.2101,49.9015,49.3358,49.2853,49.2939,49.3951,49.4064,49.3635,49.2367,48.9325,48.4687,47.9227,47.7303,46.806,49.6518,51.1793,51.7156,
J-12,78.9431,79.353,79.7307,79.953,80.0844,80.149,80.1302,79.9102,79.6191,79.3954,79.1879,79.0086,78.8454,78.7118,78.5612,78.3983,78.2107,77.9627,77.6398,77.2477,76.9413,74.6801,76.2615,76.9146,77.1737,
J-120,42.2867,42.2195,42.2964,42.4348,42.5574,42.5803,42.3761,41.6392,40.1759,38.4596,-1.39191,-1.39312,-0.694483,0.923493,1.45426,1.45309,0.62321,-2.50861,-8.86866,-17.9822,-20.7043,-16.3574,9.24694,29.963,37.9631,
J-121,43.712,43.6466,43.7244,43.8627,43.9841,44.0048,43.798,43.0569,41.5847,39.8657,0.0530129,0.0518021,0.750042,2.367,2.89738,2.89622,2.06692,-1.06308,-7.41992,-16.5292,-19.25,-14.9052,10.6822,31.3916,39.3906,
J-122,64.8737,64.8295,64.9162,65.0536,65.1627,65.1551,64.8906,63.9979,62.4175,60.6744,21.4424,21.4412,22.1342,23.7379,24.2633,24.2621,23.4405,20.3342,14.0205,4.96675,2.26202,6.58085,31.9624,52.6001,60.5816,
J-123,64.8931,64.8466,64.9323,65.0699,65.1804,65.1757,64.9166,64.0399,62.4704,60.7294,21.4427,21.4415,22.1347,23.739,24.2646,24.2634,23.4414,20.3343,14.019,4.96183,2.25609,6.57654,31.9679,52.6137,60.5976,
J-124,52.2593,52.2016,52.2834,52.4216,52.5381,52.5491,52.3268,51.5558,50.0574,48.3276,8.50749,8.50628,9.2068,10.8295,11.362,11.3608,10.5283,7.38796,1.01323,-8.11924,-10.8468,-6.49114,19.1836,39.9298,47.9401,
J-125,47.9945,47.9369,48.0186,48.1569,48.2733,48.2843,48.0621,47.291,45.7925,44.0627,4.24254,4.24133,4.94185,6.56457,7.09707,7.09591,6.26336,3.123,-3.25176,-12.3843,-15.1119,-10.7562,14.9188,35.665,43.6753,
J-126,49.4091,49.3479,49.4281,49.5664,49.6848,49.7005,49.4873,48.7391,47.2623,45.5409,5.71227,5.71106,6.4101,8.02906,8.56017,8.559,7.72859,4.59495,-1.76815,-10.8853,-13.6084,-9.25994,16.3568,37.0829,45.0883,
J-127,42.2877,42.2209,42.2981,42.4364,42.5587,42.5812,42.3763,41.6384,40.1741,38.4574,-1.39234,-1.39356,-0.694877,0.923196,1.454,1.45283,0.622895,-2.5091,-8.86944,-17.9833,-20.7055,-16.3585,9.24702,29.9637,37.9643,
J-128,50.8377,50.78,50.8618,51,51.1165,51.1275,50.9053,50.1342,48.6358,46.906,7.08589,7.08468,7.7852,9.4079,9.9404,9.93923,9.1067,5.96635,-0.40837,-9.54085,-12.2684,-7.91275,17.762,38.5082,46.5185,
J-129,49.4161,49.3585,49.4402,49.5784,49.6949,49.7059,49.4837,48.7126,47.2141,45.4843,5.66416,5.66295,6.36347,7.98618,8.51868,8.51752,7.68498,4.54461,-1.83015,-10.9627,-13.6903,-9.33457,16.3404,37.0866,45.0969,
J-13,71.2868,71.2427,71.2833,71.3005,71.2396,71.152,71.0202,70.7316,70.3847,70.1031,69.836,69.6044,69.3925,69.2112,69.0224,68.8288,68.6195,68.3642,68.0464,67.6662,67.3517,62.0887,65.7426,67.3097,67.8351,
J-130,59.1413,59.0958,59.1817,59.3191,59.4291,59.4231,59.1609,58.2702,56.6921,54.9509,15.747,15.7457,16.4389,18.0425,18.5679,18.5668,17.7451,14.6386,8.32204,-0.734214,-3.43957,0.880261,26.2531,46.8741,54.8505,
J-131,59.1679,59.1208,59.206,59.3436,59.4546,59.4506,59.1913,58.3063,56.7309,54.9892,15.7387,15.7375,16.4314,18.0369,18.5628,18.5617,17.7391,14.6291,8.30516,-0.762269,-3.47082,0.854193,26.2538,46.8898,54.8724,
J-132,50.8377,50.78,50.8618,51,51.1165,51.1275,50.9054,50.1346,48.6365,46.9068,7.08661,7.0854,7.7859,9.40854,9.94102,9.93986,9.10735,5.96711,-0.407441,-9.53969,-12.2672,-7.91163,17.7623,38.5083,46.5185,
J-133,66.2236,66.1798,66.2666,66.4039,66.5126,66.5044,66.2388,65.3408,63.7581,62.0166,22.8596,22.8584,23.5509,25.1532,25.6782,25.677,24.856,21.7521,15.44,6.39004,3.68654,8.00338,33.3578,53.9653,61.9369,
J-134,73.3307,73.2873,73.3741,73.5114,73.62,73.6114,73.3446,72.4431,70.8566,69.1136,29.9559,29.9547,30.6476,32.2507,32.7759,32.7747,31.9533,28.8479,22.5333,13.48,10.7755,15.0939,40.4602,61.0715,69.044,
J-135,42.3153,42.2496,42.327,42.4652,42.5869,42.6072,42.396,41.6443,40.1758,38.4613,-1.24957,-1.25078,-0.555779,1.05325,1.58079,1.57963,0.754685,-2.36069,-8.6908,-17.7636,-20.4737,-16.1461,9.32844,30.006,37.9978,
J-136,39.4455,39.3806,39.4585,39.5968,39.7179,39.7379,39.5276,38.7758,37.3002,35.5818,-4.15977,-4.16098,-3.46472,-1.85277,-1.32427,-1.32544,-2.15187,-5.27285,-11.6138,-20.7021,-23.4167,-19.0818,6.43012,27.127,35.1254,
J-137,63.3911,63.3466,63.433,63.5704,63.6796,63.6723,63.408,62.5128,60.9318,59.1903,20.0145,20.0133,20.706,22.3089,22.834,22.8329,22.0116,18.9066,12.5927,3.54022,0.835964,5.15402,30.5159,51.1291,59.1027,
J-138,47.7844,47.9824,48.1041,48.1134,47.9741,47.6988,47.2429,46.2319,45.4461,45.1398,44.5654,44.5159,44.5255,44.6276,44.6398,44.5979,44.4721,44.1692,43.7072,43.1635,42.9728,42.0739,44.9023,46.4212,46.9542,
J-139,49.5447,49.7434,49.8657,49.8751,49.7351,49.4585,49.0005,47.9848,47.1952,46.8872,46.3186,46.2685,46.2775,46.3791,46.3908,46.3483,46.2218,45.9179,45.4545,44.909,44.7171,43.8027,46.6434,48.1685,48.704,
J-14,69.7645,69.7415,69.8063,69.8425,69.7871,69.6999,69.5647,69.2636,68.9067,68.6228,68.3549,68.1251,67.9156,67.738,67.5511,67.3585,67.149,66.8907,66.5673,66.1799,65.8642,60.6482,64.3009,65.869,66.3949,
J-140,53.5994,53.535,53.6126,53.7508,53.8723,53.8903,53.6706,52.8861,51.3873,49.6655,10.0536,10.0524,10.7468,12.3539,12.8807,12.8795,12.0557,8.94311,2.61292,-6.46407,-9.17552,-4.84583,20.6113,41.29,49.2827,
J-141,43.6924,43.6185,43.6918,43.8303,43.9575,43.9875,43.7898,43.0579,41.5969,39.8861,0.105457,0.104245,0.799272,2.40822,2.93573,2.93456,2.10968,-1.0058,-7.33812,-16.4161,-19.1281,-14.7976,10.6816,31.3709,39.3658,
J-142,64.8803,64.8377,64.9251,65.0624,65.1704,65.1609,64.8933,63.9937,62.4107,60.6678,21.4791,21.4779,22.1702,23.7718,24.2958,24.2946,23.4748,20.372,14.0627,5.01661,2.31432,6.62925,31.9907,52.6155,60.5922,
J-143,63.5082,63.4654,63.5527,63.6901,63.7984,63.7891,63.5221,62.6245,61.0431,59.2996,20.0663,20.065,20.7579,22.3609,22.8857,22.8845,22.0636,18.9585,12.6465,3.59807,0.895294,5.21106,30.5952,51.2364,59.2176,
J-144,47.9048,47.8456,47.9252,48.0632,48.1819,48.1931,47.961,47.1463,45.6246,43.8959,4.37701,4.3758,5.07022,6.67728,7.2039,7.20273,6.37916,3.26666,-3.06075,-12.1316,-14.8411,-10.5145,14.929,35.6024,43.5938,
J-145,50.8885,51.0871,51.2092,51.2185,51.0787,50.8024,50.345,49.3307,48.5423,48.235,47.6656,47.6159,47.6252,47.7271,47.739,47.6968,47.5707,47.2674,46.8047,46.2602,46.069,45.1635,47.9968,49.5188,50.0532,
J-146,50.8485,51.0471,51.1692,51.1785,51.0387,50.7625,50.3052,49.2909,48.5026,48.1953,47.6249,47.5752,47.5845,47.6865,47.6984,47.6563,47.5301,47.2267,46.7639,46.2192,46.0279,45.1224,47.9567,49.479,50.0134,
J-147,50.8537,50.7949,50.8763,51.0144,51.1314,51.144,50.9259,50.1695,48.6915,46.9699,7.16703,7.16582,7.86447,9.48258,10.0134,10.0123,9.18226,6.05038,-0.308786,-9.41987,-12.1411,-7.79561,17.81,38.5316,46.5359,
J-148,46.5741,46.5155,46.597,46.7353,46.852,46.8645,46.647,45.8948,44.4148,42.6922,2.86908,2.86787,3.56693,5.18596,5.71711,5.71594,4.88547,1.75177,-4.6115,-13.729,-16.4522,-12.1035,13.5168,34.2473,42.2547,
J-149,63.5904,63.5159,63.5887,63.7273,63.8551,63.8869,63.6902,62.9656,61.5306,59.8232,19.8947,19.8935,20.5925,22.2115,22.7426,22.7415,21.911,18.7773,12.413,3.29302,0.568916,4.91897,30.5397,51.2604,59.2604,
J-15,81.8111,82.2045,82.573,82.7779,82.8917,82.9382,82.8988,82.6437,82.3209,82.0816,81.8635,81.6789,81.5127,81.3797,81.2272,81.0612,80.8684,80.61,80.271,79.8589,79.5455,76.9946,78.8713,79.645,79.9377,
J-150,67.855,67.7806,67.8534,67.9921,68.1199,68.1515,67.9547,67.2296,65.7941,64.0865,24.1579,24.1567,24.8558,26.4749,27.006,27.0049,26.1744,23.0404,16.6758,7.55536,4.83112,9.18139,34.8038,55.525,63.5251,
J-151,59.1438,59.0981,59.1839,59.3213,59.4314,59.4257,59.1638,58.274,56.6964,54.9552,15.7466,15.7454,16.4385,18.0423,18.5678,18.5666,17.7449,14.6381,8.3212,-0.735584,-3.4411,0.878988,26.2535,46.8758,54.8526,
J-152,46.9854,46.9353,47.0199,47.157,47.2683,47.2696,47.0302,46.2222,44.7199,43.0017,3.65543,3.65424,4.34549,5.94678,6.47219,6.47103,5.64955,2.55073,-3.7376,-12.7412,-15.4292,-11.1366,14.2019,34.7534,42.7032,
J-153,52.2928,52.2348,52.3165,52.4546,52.571,52.5827,52.3629,51.6026,50.1226,48.4008,8.61667,8.61546,9.31391,10.9316,11.4623,11.4612,10.6313,7.50035,1.14332,-7.96433,-10.6844,-6.3407,19.2579,39.9741,47.9766,
J-154,50.8383,50.7802,50.8618,51,51.1167,51.1284,50.9082,50.1448,48.654,46.9272,7.10611,7.1049,7.80481,9.42598,9.95793,9.95676,9.12508,5.9875,-0.382451,-9.50867,-12.2344,-7.88167,17.7705,38.5101,46.5191,
J-155,46.5659,46.5047,46.5849,46.7232,46.8416,46.8573,46.644,45.8957,44.4188,42.6974,2.86874,2.86752,3.56658,5.18556,5.71668,5.71552,4.88509,1.75141,-4.61177,-13.7291,-16.4522,-12.1036,13.5135,34.2396,42.2451,
J-156,52.5498,52.7488,52.8713,52.8807,52.7405,52.4635,52.005,50.9879,50.197,49.8884,49.3226,49.2721,49.2807,49.382,49.3933,49.3504,49.2236,48.9194,48.4555,47.9094,47.717,46.7935,49.6394,51.1669,51.7033,
J-157,53.7355,53.8468,53.9861,54.0898,54.0815,53.8921,53.3845,52.0153,50.3137,48.8573,20.4378,20.4365,21.0366,22.4478,22.9229,22.9217,22.1822,19.4837,14.1474,6.60722,4.36539,7.93928,28.6171,44.284,50.5041,
J-158,55.34,55.4516,55.5915,55.6959,55.6878,55.4978,54.9879,53.6122,51.9011,50.4358,21.8335,21.8322,22.4359,23.8555,24.3334,24.3322,23.5883,20.8737,15.5049,7.91826,5.66255,9.25881,30.0614,45.8282,52.0879,
J-159,50.7684,50.7109,50.7917,50.9297,51.0468,51.0564,50.8241,50.0134,48.4956,46.7677,7.23635,7.23514,7.92973,9.53741,10.0643,10.0631,9.23916,6.12579,-0.201939,-9.27274,-11.9823,-7.65566,17.7992,38.4682,46.4591,
J-16,74.7032,75.0966,75.4649,75.6693,75.7824,75.8283,75.7879,75.5311,75.2065,74.9663,74.7478,74.563,74.3969,74.2641,74.1116,73.9455,73.7524,73.4933,73.1532,72.7396,72.4258,69.8659,71.7544,72.5329,72.8269,
J-160,87.8564,87.9055,88.0091,88.107,88.1337,88.0274,87.6757,86.6929,85.3266,84.0191,59.9941,59.9935,60.3821,61.2932,61.5962,61.5956,61.1228,59.3785,55.9738,51.3434,50.0092,52.1503,66.2471,79.3043,84.8415,
J-162,50.8377,50.78,50.8618,51,51.1165,51.1275,50.9053,50.1343,48.636,46.9063,7.08606,7.08485,7.78536,9.40804,9.94053,9.93937,9.10684,5.96653,-0.40814,-9.54056,-12.2681,-7.91246,17.7621,38.5082,46.5185,
J-163,64.9364,64.8935,64.9807,65.1182,65.2265,65.2173,64.9505,64.0535,62.4726,60.729,21.489,21.4878,22.1807,23.7839,24.3088,24.3076,23.4866,20.3811,14.0688,5.02007,2.31722,6.6331,32.0202,52.6636,60.6454,
J-164,64.9472,64.9047,64.9922,65.1296,65.2376,65.2279,64.9603,64.062,62.4805,60.7369,21.5011,21.4999,22.1928,23.7961,24.321,24.3198,23.4987,20.3932,14.0812,5.03319,2.3306,6.64609,32.0334,52.6754,60.6568,
J-165,57.783,57.7317,57.815,57.9527,58.0664,58.0677,57.8176,56.9546,55.3958,53.6581,14.3189,14.3177,15.0118,16.6178,17.144,17.1428,16.32,13.209,6.88419,-2.18356,-4.89233,-0.56699,24.8439,45.4959,53.4819,
J-166,59.1943,59.1443,59.2282,59.3659,59.4787,59.4783,59.2251,58.3543,56.79,55.051,15.7422,15.741,16.4349,18.0404,18.5663,18.5651,17.7426,14.6327,8.31004,-0.754887,-3.46283,0.861171,26.264,46.9109,54.8953,
J-167,56.3621,56.3107,56.3939,56.5317,56.6454,56.6468,56.397,55.5345,53.9762,52.2386,12.897,12.8958,13.5899,15.1961,15.7222,15.7211,14.8982,11.787,5.46199,-3.60606,-6.31492,-1.98944,23.4224,44.0747,52.0609,
J-168,52.0984,52.0468,52.13,52.2677,52.3816,52.3832,52.1336,51.2718,49.714,47.9763,8.63057,8.62935,9.32358,10.9299,11.4561,11.4549,10.6319,7.52049,1.19469,-7.87427,-10.5834,-6.25749,19.1574,39.8104,47.7969,
J-17,85.8565,85.8005,85.8242,85.8264,85.7528,85.6461,85.4854,85.1392,84.7547,84.462,84.189,83.9585,83.7504,83.577,83.3923,83.2005,82.9893,82.7245,82.3912,81.9942,81.6774,76.4717,80.2088,81.8331,82.3795,
J-170,69.0609,69.0174,69.1042,69.2415,69.3501,69.3416,69.0754,68.1765,66.5934,64.8519,25.705,25.7038,26.3961,27.9979,28.5227,28.5215,27.7008,24.5978,18.2873,9.23952,6.53667,10.8525,36.2006,56.8048,64.7752,
J-171,55.1588,55.1203,55.2099,55.347,55.4522,55.4377,55.1643,54.2594,52.679,50.936,11.7459,11.7447,12.4371,14.04,14.565,14.5639,13.7426,10.639,4.33462,-4.6987,-7.39639,-3.08857,22.287,42.9037,50.8765,
J-172,60.789,60.7313,60.8131,60.9514,61.0678,61.0788,60.8567,60.0859,58.5879,56.8582,17.0383,17.0371,17.7376,19.3602,19.8927,19.8915,19.059,15.9188,9.54435,0.412223,-2.31523,2.04026,27.7138,48.4596,56.4698,
J-173,49.4166,49.3586,49.4403,49.5785,49.6951,49.7066,49.4853,48.7176,47.2227,45.4943,5.67409,5.67288,6.37311,7.9951,8.52734,8.52618,7.69404,4.55498,-1.8175,-10.947,-13.6737,-9.31944,16.3448,37.0879,45.0974,
J-174,45.7871,45.9833,46.1036,46.1127,45.9749,45.7024,45.2511,44.2501,43.4723,43.1692,42.5848,42.5364,42.5468,42.6492,42.6621,42.6211,42.4965,42.1956,41.7366,41.1968,41.008,40.132,42.9377,44.4446,44.973,
J-175,45.092,45.0217,45.0964,45.2348,45.3602,45.3853,45.1764,44.4235,42.9533,41.239,1.50332,1.50211,2.19761,3.80762,4.33547,4.3343,3.50889,0.391286,-5.94587,-15.0309,-17.7449,-13.4112,12.0817,32.7709,40.7678,
J-176,56.3894,56.3336,56.415,56.5529,56.6692,56.6762,56.4364,55.5998,54.0611,52.3286,12.8968,12.8955,13.5899,15.1962,15.7225,15.7213,14.8982,11.7864,5.45917,-3.61242,-6.3223,-1.99517,23.4326,44.0943,52.0829,
J-177,63.486,63.4424,63.5294,63.6669,63.7756,63.7673,63.5015,62.6068,61.0259,59.2821,20.0326,20.0313,20.7246,22.3287,22.8541,22.8529,22.0311,18.9242,12.6094,3.55509,0.850321,5.16923,30.563,51.2095,59.1933,
J-178,55.0975,55.0308,55.1078,55.246,55.3684,55.3898,55.1801,54.4316,52.9655,51.2515,11.5317,11.5305,12.2254,13.8343,14.3618,14.3606,13.5358,10.4206,4.09054,-4.98266,-7.69293,-3.3651,22.1081,42.7868,50.779,
J-179,56.5191,56.4525,56.5295,56.6676,56.79,56.8113,56.6011,55.8491,54.3781,52.6628,12.9543,12.953,13.648,15.2568,15.7842,15.783,14.9583,11.8432,5.51339,-3.55944,-6.26957,-1.94195,23.5302,44.2085,52.2006,
J-18,45.0968,45.0253,45.0993,45.2377,45.3641,45.3908,45.1843,44.4388,42.9753,41.2629,1.50041,1.4992,2.19487,3.80532,4.33334,4.33217,3.5065,0.388127,-5.95009,-15.0363,-17.7507,-13.4164,12.0818,32.7734,40.771,
J-180,55.065,54.9891,55.0613,55.2,55.3285,55.3622,55.1694,54.4567,53.0341,51.3313,11.3895,11.3883,12.0868,13.7043,14.2348,14.2336,13.4041,10.2731,3.91373,-5.19961,-7.92177,-3.57484,22.0233,42.7369,50.7346,
J-181,59.3016,59.2345,59.3105,59.4491,59.5729,59.5944,59.3774,58.5945,57.0987,55.3706,15.5404,15.5392,16.2404,17.8645,18.3974,18.3963,17.563,14.4198,8.03864,-1.10413,-3.83494,0.525884,26.2226,46.9655,54.9746,
J-182,52.5774,52.7762,52.8987,52.9081,52.768,52.4911,52.0327,51.016,50.2255,49.9169,49.3515,49.3009,49.3093,49.4105,49.4217,49.3787,49.2519,48.9477,48.4839,47.938,47.7456,46.8195,49.6656,51.193,51.7293,
J-183,51.1334,51.3323,51.4548,51.4643,51.324,51.0471,50.5885,49.5715,48.7807,48.4721,47.9063,47.8558,47.8644,47.9656,47.9769,47.9341,47.8072,47.503,47.0391,46.4931,46.3007,45.3766,48.2226,49.7502,50.2865,
J-184,55.4597,55.6581,55.7804,55.7899,55.6499,55.3735,54.916,53.9012,53.1123,52.8044,52.2405,52.19,52.1985,52.2994,52.3106,52.2678,52.1413,51.8379,51.3753,50.8308,50.6389,49.716,52.5545,54.0785,54.6137,
J-185,51.0152,51.214,51.3364,51.3458,51.2057,50.9289,50.4707,49.4544,48.6643,48.3562,47.7885,47.7383,47.7473,47.8489,47.8605,47.8179,47.6914,47.3874,46.9238,46.3782,46.1862,45.2705,48.1121,49.6378,50.1735,
J-186,55.0284,54.9633,55.0399,55.1784,55.3013,55.3201,55.0979,54.304,52.7975,51.0671,11.3177,11.3165,12.0161,13.6362,14.1677,14.1665,13.3355,10.1995,3.8306,-5.29605,-8.02217,-3.66891,21.968,42.6935,50.7032,
J-187,52.5352,52.7341,52.8566,52.866,52.7259,52.4489,51.9905,50.9738,50.1833,49.8748,49.3088,49.2584,49.267,49.3684,49.3797,49.337,49.2102,48.9061,48.4424,47.8966,47.7043,46.7823,49.6268,51.1536,51.6897,
J-188,59.1688,59.1216,59.2068,59.3444,59.4555,59.4515,59.1924,58.3077,56.7326,54.9909,15.7387,15.7374,16.4314,18.0369,18.5628,18.5616,17.7391,14.629,8.305,-0.76261,-3.47122,0.853884,26.2539,46.8904,54.8731,
J-189,52.5283,52.7272,52.8497,52.8591,52.719,52.442,51.9835,50.9666,50.176,49.8675,49.3013,49.2508,49.2595,49.3609,49.3723,49.3295,49.2027,48.8985,48.4347,47.8888,47.6965,46.7745,49.6195,51.1466,51.6828,
J-19,86.0225,86.451,86.8395,87.0809,87.2313,87.3157,87.3204,87.1421,86.8878,86.6823,86.4866,86.3134,86.1532,86.0187,85.87,85.7104,85.5288,85.2931,84.9892,84.6204,84.3219,82.3732,83.6252,84.1453,84.3677,
J-190,38.1613,38.102,38.1825,38.3203,38.4379,38.4503,38.2274,37.4521,35.9691,34.2518,-5.36592,-5.36713,-4.67254,-3.06412,-2.5366,-2.53776,-3.36261,-6.47621,-12.7997,-21.8599,-24.5658,-20.2448,5.21618,25.8702,33.8539,
J-191,57.9127,57.9859,58.1134,58.2267,58.2481,58.1026,57.6507,56.3852,54.6937,53.1485,21.7154,21.7141,22.3438,23.8183,24.3115,24.3103,23.5419,20.7126,15.0733,7.07094,4.68838,8.48882,30.5547,47.6463,54.3787,
J-192,52.4993,52.6073,52.7454,52.8497,52.8439,52.6584,52.1562,50.7978,49.0998,47.6383,19.0099,19.0086,19.6103,21.0247,21.5005,21.4993,20.7585,18.0532,12.6997,5.13246,2.88231,6.46958,27.2337,42.9947,49.2478,
J-193,63.4587,63.4161,63.5034,63.6408,63.7488,63.7392,63.4716,62.572,60.989,59.246,20.0574,20.0561,20.7485,22.35,22.874,22.8728,22.053,18.9502,12.6409,3.59472,0.892422,5.20737,30.569,51.1939,59.1705,
J-194,47.936,48.1344,48.2563,48.2657,48.126,47.8501,47.3933,46.3801,45.5927,45.2859,44.7144,44.6648,44.6743,44.7763,44.7884,44.7463,44.6204,44.3172,43.8548,43.3106,43.1196,42.2178,45.0488,46.5695,47.1034,
J-195,56.4121,56.3624,56.4457,56.5842,56.6989,56.6971,56.4285,55.476,53.8013,52.0042,12.1927,12.1915,12.9064,14.5646,15.11,15.1089,14.2566,11.0512,4.56015,-4.729,-7.50272,-3.07292,23.1348,44.0396,52.0869,
J-196,54.9986,54.9457,55.0276,55.1661,55.2825,55.285,55.0263,54.1074,52.4681,50.6851,10.8796,10.8784,11.5903,13.2412,13.7839,13.7827,12.9346,9.74267,3.27548,-5.98192,-8.74634,-4.3315,21.765,42.6342,50.6734,
J-197,56.9213,57.1196,57.2419,57.2514,57.1115,56.8351,56.3777,55.3631,54.5739,54.2656,53.7016,53.6507,53.6588,53.7592,53.77,53.7268,53.5999,53.2961,52.833,52.288,52.0955,51.1617,54.0067,55.5329,56.0688,
J-198,59.2094,59.1576,59.2407,59.3784,59.4924,59.4943,59.2453,58.3851,56.8285,55.0912,15.7407,15.7395,16.4337,18.0398,18.5659,18.5648,17.7419,14.6308,8.30587,-0.761982,-3.47076,0.854597,26.2675,46.9212,54.9076,
