 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-132,72.1051,78.8419,79.9762,90.0881,90.6168,90.3468,89.1523,79.7806,78.3787,77.183,76.1217,75.226,74.4738,73.9295,73.4736,73.002,73.2344,73.4907,71.5093,70.2346,69.8107,70.5359,75.2562,77.3969,78.9992,
J-133,76.8082,83.4678,84.6023,94.6835,95.2142,94.9463,93.754,84.4325,83.0177,81.819,80.7566,79.8607,79.1086,78.5647,78.1079,77.6348,77.8607,78.1125,76.1007,74.8102,74.3816,75.1143,79.874,82.0199,83.6235,
J-134,67.4309,72.8385,73.9713,83.9453,84.4846,84.2234,83.0399,74.0613,72.5725,71.3549,70.285,69.3887,68.6392,68.1025,67.6454,67.1688,67.2698,67.4993,65.3734,64.0071,63.5555,64.3251,69.2447,71.3903,72.9954,
J-135,65.4694,70.8543,71.9883,81.8848,82.4268,82.1671,80.9846,72.0973,70.5934,69.3691,68.2962,67.3995,66.6506,66.1161,65.6575,65.178,65.2697,65.4746,63.2889,61.8886,61.4271,62.2127,67.222,69.3845,70.9967,
J-136,56.7148,62.0593,63.1954,73.0254,73.5673,73.3039,72.1143,63.3105,61.7739,60.5372,59.459,58.562,57.815,57.2859,56.8276,56.3459,56.424,56.6061,54.3554,52.911,52.4365,53.2429,58.3722,60.562,62.1858,
J-137,51.1914,53.2863,54.3742,66.827,67.3485,67.1577,66.1411,55.0197,54.3546,53.4393,52.5058,51.6234,50.8413,50.1964,49.7892,49.4284,49.1576,50.5355,51.1216,51.4304,51.4683,51.4512,51.6154,52.6421,53.8963,
J-138,64.5341,70.1267,71.2594,81.3469,81.8792,81.6102,80.4163,71.2817,69.8198,68.6116,67.5448,66.6488,65.8986,65.3596,64.9039,64.4301,64.5504,64.7985,62.7395,61.4105,60.97,61.7217,66.5595,68.6961,70.2962,
J-139,67.6749,73.1924,74.3259,84.1534,84.7009,84.4499,83.2806,74.4573,72.9472,71.723,70.6503,69.7533,69.0033,68.467,68.0056,67.5236,67.6233,67.8211,65.6122,64.2031,63.7389,64.5287,69.5564,71.7164,73.3275,
J-14,47.909,49.1944,50.2096,59.0156,59.6561,59.7378,59.1676,51.5998,51.1529,50.7056,50.2902,49.9349,49.6847,49.4408,49.096,48.7569,48.4921,49.1684,49.4656,49.6364,49.7311,49.8358,50.2447,51.1237,52.1223,
J-140,66.6158,72.1068,73.2401,83.0567,83.6048,83.3541,82.185,73.3792,71.8678,70.6427,69.5697,68.6726,67.9227,67.3867,66.9251,66.4427,66.5392,66.7337,64.517,63.104,62.6388,63.4303,68.4675,70.6278,72.2394,
J-141,61.8562,67.5815,68.7146,78.513,79.0657,78.823,77.6626,68.937,67.4248,66.2022,65.1309,64.2328,63.4794,62.9366,62.4658,61.9752,62.0884,62.256,60.0219,58.6257,58.166,58.9487,63.9482,66.1028,67.7097,
J-142,63.968,76.4746,77.5701,89.0112,89.5087,89.264,88.1518,76.072,75.1431,74.1347,73.1624,72.2776,71.5079,70.8998,70.4868,70.1017,71.4716,72.4155,72.2095,72.0113,71.9065,72.119,73.9241,75.4805,76.8835,
J-143,64.41,76.9175,78.0134,89.4546,89.9515,89.7055,88.5902,76.5001,75.5603,74.5476,73.5734,72.6887,71.9198,71.314,70.9019,70.5167,71.8854,72.8251,72.6118,72.4039,72.2962,72.5133,74.3526,75.92,77.3255,
J-144,75.6417,80.9675,82.0957,92.4143,92.9428,92.6756,91.4893,82.1706,80.7508,79.5584,78.4997,77.605,76.8536,76.3096,75.8594,75.3953,75.4906,75.8363,74.0099,72.8155,72.4142,73.103,77.5585,79.6102,81.1816,
J-145,68.6282,79.0513,80.1895,90.8729,91.3643,91.055,89.7939,79.004,77.4866,76.2476,75.1755,74.283,73.5435,73.0262,72.5991,72.1525,72.8553,73.2741,71.877,70.84,70.4878,71.0978,75.4196,77.666,79.2758,
J-146,65.4318,70.7337,71.8721,81.6276,82.1696,81.9029,80.7068,71.9883,70.4157,69.1647,68.0802,67.183,66.4382,65.9153,65.4573,64.9734,65.04,65.1987,62.8863,61.3962,60.9084,61.7362,66.9895,69.2079,70.8434,
J-147,67.3136,73.1012,74.235,84.2963,84.8292,84.561,83.3683,74.2285,72.7736,71.5682,70.5023,69.6063,68.8557,68.3156,67.8594,67.3854,67.5179,67.7587,65.6889,64.3558,63.9142,64.6678,69.5191,71.66,73.2624,
J-148,59.56,70.2724,71.4027,82.196,82.6888,82.3952,81.181,70.4128,69.148,68.0086,66.9797,66.0874,65.3271,64.7575,64.3128,63.8685,64.6375,65.1744,64.0129,63.219,62.9382,63.4334,66.9526,68.9709,70.5293,
J-149,51.2431,76.7289,77.7668,89.0287,89.517,89.3083,88.2904,73.2771,72.5611,71.6394,70.7075,69.83,69.0535,68.4163,68.0103,67.649,72.3731,73.4455,73.6215,73.7076,73.6887,73.7613,74.6512,75.9052,77.1813,
J-15,50.4114,51.7003,52.7171,61.5231,62.1617,62.2387,61.6576,54.053,53.5672,53.1046,52.6826,52.3272,52.0803,51.8446,51.5028,51.1636,50.8943,51.5557,51.8268,51.9629,52.0474,52.1684,52.6992,53.6172,54.6247,
J-150,56.1915,60.8912,61.9904,73.7512,74.2676,74.0396,72.9475,62.2437,61.2876,60.2653,59.284,58.3975,57.6283,57.0241,56.6036,56.2066,56.25,57.2503,56.9873,56.7504,56.6286,56.8681,58.6092,60.0218,61.3848,
J-151,56.6725,61.3689,62.4681,74.2318,74.7482,74.5204,73.4286,62.7221,61.7672,60.7454,59.7643,58.8778,58.1086,57.5042,57.0837,56.6869,56.73,57.7319,57.4726,57.238,57.1169,57.3553,59.0897,60.5006,61.8632,
J-152,59.14,63.8589,64.9584,76.7004,77.2173,76.9893,75.8969,65.2107,64.2508,63.2271,62.2452,61.3586,60.5896,59.9857,59.5648,59.1671,59.2119,60.2053,59.9253,59.6787,59.554,59.7981,61.566,62.9845,64.3496,
J-153,51.4853,54.5925,55.6821,68.034,68.5541,68.3606,67.3395,56.1552,55.4851,54.5663,53.6313,52.7491,51.9678,51.3248,50.9172,50.5552,50.3952,51.7433,52.2932,52.5851,52.6191,52.6086,52.8437,53.9091,55.1776,
J-154,51.5675,53.6363,54.7242,67.1729,67.6943,67.5035,66.4868,55.3643,54.6986,53.7831,52.8496,51.9674,51.1855,50.5409,50.1337,49.7728,49.5071,50.8829,51.4675,51.7757,51.8134,51.7966,51.9636,52.9918,54.2464,
J-155,54.5216,59.735,60.8743,70.3353,70.8992,70.6599,69.5014,61.077,59.486,58.228,57.1404,56.2426,55.4982,54.9772,54.5168,54.0287,54.0832,54.206,51.7847,50.2393,49.7353,50.5892,55.9502,58.1632,59.8055,
J-156,54.1061,59.3194,60.4587,69.9195,70.4834,70.2441,69.0857,60.6616,59.0706,57.8126,56.725,55.8273,55.0828,54.5618,54.1014,53.6133,53.6677,53.7905,51.3692,49.8238,49.3198,50.1737,55.5346,57.7476,59.3899,
J-157,40.705,45.8601,46.9954,56.2702,56.8609,56.6613,55.5548,47.3224,45.7554,44.5088,43.4263,42.5279,41.7793,41.2494,40.7818,40.2891,40.34,40.4513,37.9878,36.4478,35.9455,36.7967,42.118,44.2879,45.9183,
J-158,40.6724,45.8275,46.9627,56.2376,56.8282,56.6286,55.5221,47.2897,45.7228,44.4762,43.3936,42.4952,41.7467,41.2168,40.7492,40.2564,40.3073,40.4186,37.9552,36.4152,35.9128,36.764,42.0854,44.2553,45.8856,
J-159,54.9599,60.1749,61.3142,70.7813,71.3443,71.1037,69.9436,61.5116,59.9193,58.6607,57.5728,56.6751,55.9309,55.4104,54.9503,54.4624,54.517,54.6404,52.221,50.6752,50.171,51.0251,56.389,58.6032,60.2458,
J-16,61.4081,66.7617,67.8972,77.7339,78.2765,78.0154,76.8297,68.0162,66.4915,65.2589,64.1825,63.2856,62.5378,62.0067,61.5478,61.0664,61.1486,61.3354,59.0994,57.6667,57.1956,57.9965,63.0913,65.271,66.8913,
J-160,55.0686,60.2843,61.4236,70.8924,71.4554,71.2147,70.0545,61.6215,60.03,58.7716,57.6839,56.7862,56.0419,55.5212,55.0611,54.5732,54.6279,54.7515,52.3323,50.787,50.283,51.1368,56.4989,58.713,60.3555,
J-161,61.7757,67.0248,68.1629,77.6751,78.2387,78.001,76.8436,68.3737,66.806,65.5573,64.4738,63.5761,62.8296,62.3035,61.8411,61.3525,61.4105,61.5356,59.1253,57.5991,57.1007,57.9455,63.2617,65.4685,67.1061,
J-162,53.3042,58.5532,59.6913,69.2035,69.7671,69.5295,68.3724,59.9035,58.3367,57.0883,56.005,55.1073,54.3607,53.8344,53.3719,52.8834,52.9414,53.067,50.6573,49.1319,48.6338,49.4782,54.7914,56.9972,58.6346,
J-163,62.4397,67.8206,68.951,79.1059,79.638,79.3711,78.1823,69.0264,67.5696,66.3641,65.2995,64.4039,63.6536,63.1135,62.6597,62.1891,62.2898,62.5749,60.5947,59.3118,58.8846,59.6149,64.3128,66.4178,68.0073,
J-164,50.8481,54.7856,55.8781,68.0522,68.5705,68.364,67.3165,56.258,55.4728,54.5131,53.5599,52.676,51.8995,51.2717,50.8591,50.4834,50.4629,51.6856,51.9163,51.9916,51.9621,52.0535,52.8817,54.0612,55.3548,
J-165,52.0196,55.1372,56.2274,68.5609,69.081,68.8864,67.8635,56.6973,56.0203,55.0992,54.1632,53.2808,52.4997,51.8575,51.4496,51.0869,50.9232,52.2625,52.7984,53.0799,53.1104,53.1054,53.3698,54.4458,55.7179,
J-166,61.138,66.8376,67.97,77.7065,78.2645,78.0301,76.8822,68.2212,66.7077,65.4849,64.4135,63.5152,62.7613,62.2177,61.7452,61.2529,61.361,61.5242,59.2671,57.8628,57.4007,58.1873,63.2022,65.354,66.9594,
J-167,57.916,63.4596,64.5872,73.9589,74.5515,74.3711,73.3039,65.0322,63.5184,62.2974,61.2268,60.327,59.5688,59.0175,58.5323,58.0276,58.0984,58.2156,55.8641,54.4251,53.9526,54.7559,59.8285,61.9543,63.5469,
J-168,58.8934,63.5703,64.6689,76.4501,76.9669,76.7407,75.6519,64.93,63.985,62.9668,61.9874,61.101,60.3314,59.7255,59.3053,58.9096,58.951,59.9642,59.7296,59.5114,59.3952,59.6258,61.3114,62.7096,64.0684,
J-169,49.2227,62.5491,63.6279,75.2878,75.7917,75.5763,74.5258,62.0225,61.303,60.3768,59.4403,58.5583,57.7778,57.1373,56.729,56.3654,58.0133,59.1314,59.3147,59.4045,59.3848,59.4604,60.3874,61.6925,63.0195,
J-17,61.1887,66.5442,67.6795,77.5045,78.0491,77.7907,76.6086,67.8058,66.2829,65.0509,63.9746,63.0776,62.3295,61.7978,61.3382,60.8562,60.9383,61.1228,58.8843,57.4517,56.9807,57.7815,62.8745,65.0535,66.6734,
J-170,48.8577,62.0195,63.0998,74.7451,75.249,75.0319,73.9775,61.5414,60.8088,59.8772,58.9383,58.0561,57.2762,56.6376,56.2286,55.8631,57.4564,58.5628,58.7193,58.7908,58.7655,58.8501,59.8315,61.1528,62.4854,
J-171,68.8132,74.1162,75.2438,85.5813,86.1101,85.8445,84.6614,75.3303,73.9198,72.7309,71.6739,70.7792,70.0274,69.482,69.0321,68.5691,68.6617,69.0199,67.2201,66.0435,65.6474,66.3278,70.7296,72.7678,74.3351,
J-172,75.2653,80.5911,81.7193,92.0379,92.5664,92.2992,91.113,81.7944,80.3748,79.1825,78.1238,77.229,76.4777,75.9336,75.4834,75.0193,75.1146,75.4604,73.634,72.4398,72.0385,72.7273,77.1823,79.2338,80.8053,
J-173,69.7717,75.3773,76.5108,86.3792,86.9259,86.6753,85.5078,76.6174,75.1163,73.8968,72.8264,71.9296,71.1791,70.6409,70.1801,69.7001,69.8147,70.0276,67.8557,66.4667,66.0083,66.7888,71.7631,73.9158,75.5229,
J-174,43.4818,48.5321,49.6669,58.6555,59.2615,59.0827,58.0224,49.952,48.2711,46.9795,45.8774,44.9786,44.2388,43.7313,43.2697,42.7744,42.8038,42.8652,40.3308,38.6898,38.1578,39.0567,44.7146,46.9283,48.5509,
J-175,41.4693,46.0031,47.1053,55.1611,55.9195,55.9813,55.2365,48.3103,46.8492,45.6523,44.5914,43.6866,42.9117,42.3288,41.8045,41.2659,41.2259,41.2184,38.543,37.0115,36.5118,37.3588,42.5225,44.4522,45.9807,
J-176,40.8898,45.9217,47.0545,56.0008,56.6158,56.4512,55.4087,47.3818,45.7128,44.4265,43.3268,42.4278,41.6861,41.1747,40.7102,40.213,40.2404,40.3015,37.7677,36.1361,35.6069,36.5013,42.1215,44.3224,45.9404,
J-177,77.2941,83.3257,84.46,94.5665,95.0967,94.8259,93.6293,84.3961,82.9623,81.7607,80.6952,79.7993,79.0486,78.5082,78.0523,77.5788,77.7293,77.9807,75.9501,74.6381,74.2029,74.9463,79.7502,81.8876,83.4892,
J-178,75.0623,81.0939,82.2281,92.3346,92.8648,92.5941,91.3976,82.1645,80.7308,79.5293,78.4639,77.5679,76.8173,76.2768,75.8209,75.3474,75.4979,75.7494,73.7189,72.4071,71.9719,72.7152,77.5186,79.6558,81.2573,
J-179,53.7165,58.9532,60.0916,69.5859,70.1505,69.9135,68.7571,60.31,58.7397,57.49,56.4061,55.5083,54.7619,54.2362,53.7737,53.285,53.3419,53.4655,51.0448,49.5139,49.0141,49.8611,55.1857,57.3927,59.0315,
J-18,61.4236,66.7353,67.8724,77.5818,78.1313,77.8769,76.6983,68.0264,66.4793,65.2373,64.1567,63.2593,62.5122,61.984,61.523,61.0376,61.1069,61.2632,58.9487,57.471,56.9867,57.8088,63.0157,65.2145,66.8444,
J-180,58.6825,65.6522,66.7746,76.2302,76.8384,76.6979,75.6894,67.2079,65.8555,64.6962,63.6546,62.7527,61.9751,61.3802,60.8673,60.348,60.5608,60.6945,58.572,57.3419,56.9319,57.6348,62.1565,64.204,65.7671,
J-181,64.6328,70.2429,71.3751,81.5083,82.0396,81.7705,80.577,71.3924,69.9391,68.7341,67.6685,66.7727,66.0224,65.4826,65.0277,64.5552,64.6791,64.9427,62.9277,61.6231,61.1898,61.93,66.702,68.8247,70.4194,
J-182,52.4552,57.673,58.811,68.2548,68.8244,68.5944,67.4473,59.0491,57.4776,56.2279,55.1439,54.2461,53.4995,52.9736,52.5105,52.0212,52.0772,52.1998,49.7654,48.2296,47.7284,48.5777,53.9069,56.1075,57.7457,
J-183,61.6407,66.954,68.0918,77.8012,78.3499,78.0932,76.9097,68.2207,66.6556,65.4065,64.3228,63.4254,62.6798,62.1554,61.6958,61.2103,61.2776,61.4269,59.1004,57.6065,57.1176,57.9472,63.2106,65.4275,67.0615,
J-184,42.4779,46.8909,47.9858,55.8271,56.6166,56.7289,56.0552,49.369,47.9388,46.7555,45.7004,44.7943,44.0134,43.418,42.8817,42.334,42.2764,42.2462,39.5221,37.9959,37.4977,38.3422,43.4629,45.3515,46.857,
J-185,60.4717,71.1585,72.2901,83.0726,83.5645,83.268,82.0478,71.2907,70.0074,68.8607,67.8286,66.9362,66.1771,65.6109,65.1666,64.7213,65.4779,66.0025,64.8147,63.9988,63.7116,64.2172,67.8068,69.8469,71.4114,
J-186,41.5461,46.6958,47.8312,57.0966,57.6876,57.4883,56.3822,48.1576,46.5876,45.3402,44.2573,43.3589,42.6106,42.0814,41.614,41.1211,41.1708,41.2817,38.8192,37.2771,36.7741,37.6263,42.9516,45.1212,46.7523,
J-187,52.6471,57.8963,59.0344,68.5466,69.1102,68.8724,67.7149,59.2446,57.6763,56.4274,55.3439,54.4461,53.6997,53.1737,52.7113,52.2228,52.2807,52.4056,49.995,48.4683,47.9698,48.8148,54.1325,56.3399,57.9776,
J-188,49.2545,54.4765,55.6132,65.0402,65.6139,65.3909,64.2536,55.8696,54.3076,53.0613,51.9791,51.0812,50.3336,49.8051,49.3409,48.8516,48.9095,49.0278,46.6017,45.0746,44.5759,45.4211,50.7275,52.9167,54.5502,
J-189,70.5118,80.5866,81.708,92.2896,92.8113,92.5627,91.4173,81.0288,79.7841,78.6528,77.6274,76.7343,75.9702,75.3931,74.9409,74.4903,75.2076,75.7245,74.4926,73.6889,73.405,73.9052,77.3788,79.3077,80.8364,
J-19,61.8503,67.1616,68.2987,78.0054,78.5554,78.3015,77.1238,68.4562,66.9095,65.6677,64.5872,63.6897,62.9425,62.414,61.9527,61.467,61.536,61.6913,59.376,57.8982,57.4141,58.2361,63.4425,65.6409,67.2706,
J-190,55.4576,60.6945,61.833,71.3323,71.896,71.6578,70.4999,62.0422,60.4694,59.2185,58.1341,57.2363,56.4904,55.9656,55.5039,55.0158,55.0738,55.2004,52.785,51.254,50.7543,51.6013,56.9266,59.134,60.773,
J-191,62.3852,67.6871,68.8255,78.581,79.123,78.8563,77.6601,68.9415,67.3687,66.1177,65.0332,64.1359,63.3911,62.8683,62.4103,61.9264,61.993,62.1516,59.8392,58.349,57.8611,58.689,63.9427,66.1612,67.7968,
J-192,68.8812,74.486,75.6194,85.5636,86.103,85.8423,84.6609,75.6837,74.1984,72.984,71.9155,71.0191,70.2689,69.7304,69.2726,68.7962,68.9172,69.1368,66.9953,65.6267,65.1747,65.945,70.8771,73.0271,74.6335,
J-193,67.4929,72.8141,73.9487,84.088,84.6139,84.3328,83.1185,73.9973,72.4808,71.2504,70.1751,69.2791,68.5328,68.0039,67.5512,67.0766,67.1523,67.4004,65.343,63.993,63.5462,64.3081,69.212,71.3772,72.9862,
J-194,59.8952,65.1865,66.3228,75.8618,76.4256,76.1907,75.0395,66.5392,64.9844,63.7419,62.6613,61.7636,61.0157,60.4862,60.0228,59.5349,59.6004,59.7372,57.3624,55.8594,55.3678,56.2017,61.4569,63.6457,65.2751,
J-195,59.3748,64.6552,65.7918,75.3243,75.8883,75.6531,74.5011,66.0106,64.4538,63.2103,62.1293,61.2316,60.4839,59.9548,59.4914,59.0032,59.0667,59.2003,56.8181,55.3108,54.818,55.6539,60.9199,63.1114,64.7423,
J-196,39.3329,44.4743,45.6092,54.8533,55.4475,55.2528,54.1528,45.9507,44.3828,43.1361,42.0535,41.155,40.4063,39.876,39.4077,38.9142,38.9636,39.0737,36.6036,35.0614,34.5584,35.4107,40.7342,42.8999,44.5294,
J-197,53.2424,58.4558,59.595,69.0558,69.6197,69.3805,68.222,59.7979,58.207,56.9489,55.8613,54.9636,54.2192,53.6982,53.2377,52.7496,52.8041,52.9268,50.5055,48.9601,48.4561,49.31,54.671,56.8839,58.5263,
