 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-109,89.1377,89.5519,89.5294,89.5489,89.5662,89.5441,89.4486,89.153,88.5968,88.0322,87.5067,87.0373,86.6209,86.3087,86.0687,85.8883,85.7285,85.5312,85.2447,84.8391,84.4345,84.1236,84.4355,84.8723,85.309,
J-11,79.3832,79.7701,79.7469,79.7648,79.7793,79.7524,79.6485,79.3207,78.7274,78.1462,77.6116,77.1394,76.7242,76.4163,76.1749,75.99,75.8234,75.6118,75.3008,74.8623,74.4466,74.1494,74.5586,75.0386,75.4876,
J-110,90.6313,91.0175,90.9935,91.0115,91.0273,91.0037,90.9072,90.6048,90.0387,89.4682,88.9384,88.4664,88.049,87.7356,87.4923,87.3077,87.1444,86.9431,86.6503,86.236,85.8275,85.519,85.8447,86.2973,86.7403,
J-111,98.8105,99.2162,99.1917,99.2103,99.2286,99.2088,99.1163,98.8275,98.2774,97.7148,97.1899,96.7201,96.3028,95.9888,95.7479,95.5672,95.4079,95.2128,94.9301,94.5298,94.1266,93.8131,94.104,94.528,94.9593,
J-112,92.2267,92.2439,92.2018,92.2095,92.2272,92.2177,92.1475,91.907,91.4002,90.8454,90.3146,89.8305,89.4006,89.0622,88.8004,88.5995,88.4339,88.2531,87.9989,87.6349,87.2366,86.8968,86.9587,87.3146,87.7295,
J-113,90.321,90.3104,90.2749,90.2861,90.3024,90.2866,90.2052,89.9351,89.4006,88.8362,88.3029,87.8214,87.3949,87.0623,86.801,86.6028,86.4359,86.2431,85.9719,85.5892,85.1848,84.8539,85.0439,85.4451,85.8738,
J-114,66.8983,67.7326,68.2566,68.7612,69.2274,69.6402,69.9783,70.1544,70.2242,70.2964,70.3562,70.404,70.4346,70.4646,70.4832,70.5064,70.4462,70.3179,70.1184,69.8417,69.5365,69.2562,69.268,69.3148,69.5096,
J-115,76.1468,76.9812,77.5052,78.0097,78.476,78.8886,79.2265,79.4018,79.4708,79.5428,79.6024,79.6502,79.6809,79.7111,79.7297,79.7529,79.6926,79.564,79.364,79.0865,78.7812,78.5012,78.5154,78.5631,78.7581,
J-116,77.7767,72.0568,72.0014,71.996,72.0073,71.9898,71.8899,71.5118,70.8625,70.2378,69.6639,69.1621,68.7318,68.409,68.143,67.9274,67.735,67.4901,67.1281,66.6234,66.1786,65.8964,66.3545,66.77,67.174,
J-117,45.4971,46.3354,46.4611,46.5833,46.6644,46.6753,46.5735,46.1665,45.6468,45.2429,44.9032,44.628,44.4026,44.2638,44.1684,44.0619,43.9211,43.736,43.459,43.0618,42.6688,42.3662,42.6271,42.9913,43.3367,
J-118,68.0798,69.1576,69.1176,69.1282,69.1553,69.1624,69.1118,68.9176,68.4875,67.965,67.4486,66.9701,66.5467,66.1995,65.9338,65.7273,65.5615,65.4033,65.1924,64.8879,64.5024,64.1268,63.9488,64.2117,64.5892,
J-119,113.293,106.034,105.979,105.972,105.98,105.955,105.838,105.406,104.703,104.053,103.463,102.956,102.526,102.211,101.945,101.725,101.523,101.254,100.851,100.294,99.8316,99.5719,100.212,100.691,101.115,
J-12,89.7443,90.1308,90.1074,90.1253,90.14,90.1137,90.011,89.6871,89.0981,88.5186,87.9848,87.5126,87.097,86.7882,86.5464,86.3615,86.1955,85.9855,85.6773,85.2426,84.8281,84.5291,84.925,85.4007,85.8487,
J-120,78.5413,79.3711,79.4448,79.5313,79.5927,79.5971,79.5033,79.1441,78.622,78.17,77.7731,77.4373,77.152,76.9565,76.8205,76.6982,76.5551,76.3828,76.1306,75.7654,75.3788,75.0567,75.1935,75.5377,75.8857,
J-121,63.7575,64.5919,64.732,64.8676,64.9615,64.9851,64.8969,64.5065,64.0039,63.6121,63.2811,63.012,62.79,62.6565,62.5674,62.463,62.3226,62.1345,61.8515,61.4467,61.0521,60.7543,61.0493,61.4164,61.759,
J-122,73.9863,74.8208,74.9609,75.0965,75.1904,75.2139,75.1254,74.7342,74.2308,73.8387,73.5076,73.2384,73.0165,72.8832,72.7941,72.6898,72.5493,72.3608,72.0773,71.6718,71.2769,70.9795,71.2771,71.645,71.9878,
J-123,76.7861,77.5695,77.771,77.9711,78.1358,78.2384,78.2426,77.9905,77.6034,77.2937,77.0291,76.8099,76.626,76.5109,76.4424,76.3801,76.2731,76.1118,75.8669,75.5176,75.1511,74.846,75.0166,75.2533,75.5427,
J-124,72.1627,72.9461,73.1475,73.3477,73.5124,73.615,73.6192,73.3671,72.98,72.6703,72.4057,72.1865,72.0026,71.8875,71.819,71.7568,71.6497,71.4884,71.2435,70.8943,70.5278,70.2226,70.3932,70.6299,70.9192,
J-125,49.8212,40.9998,40.9359,40.9288,40.9462,40.9473,40.8888,40.6626,40.1801,39.6124,39.0553,38.5426,38.0915,37.7269,37.4416,37.2196,37.0414,36.8528,36.5929,36.2268,35.8201,35.4681,35.4406,35.7095,36.091,
J-126,101.587,102.066,102.048,102.071,102.093,102.075,101.984,101.712,101.191,100.647,100.136,99.6758,99.263,98.9536,98.7231,98.5553,98.4063,98.2241,97.9615,97.5888,97.1978,96.877,97.1189,97.5011,97.9182,
J-127,82.392,83.2218,83.2955,83.382,83.4434,83.4478,83.3539,82.9944,82.472,82.02,81.623,81.2872,81.0019,80.8065,80.6705,80.5483,80.4051,80.2327,79.9803,79.6149,79.2282,78.9062,79.0438,79.3884,79.7363,
J-128,85.8832,86.6199,86.662,86.7293,86.7832,86.7902,86.7122,86.4138,85.9186,85.4451,85.014,84.6371,84.3038,84.0581,83.8774,83.7389,83.5995,83.4315,83.1873,82.8333,82.4492,82.1218,82.2816,82.6111,82.9838,
J-129,107.196,107.646,107.626,107.647,107.666,107.646,107.551,107.259,106.711,106.152,105.632,105.166,104.752,104.443,104.208,104.034,103.878,103.685,103.403,103.004,102.604,102.292,102.602,103.021,103.449,
J-13,78.2499,79.084,79.6079,80.1125,80.5788,80.9918,81.3304,81.5082,81.5798,81.6528,81.7129,81.7607,81.7912,81.8208,81.8393,81.8624,81.8024,81.6748,81.4766,81.2014,80.8968,80.6157,80.6217,80.6667,80.8612,
J-130,108.339,108.789,108.769,108.79,108.809,108.789,108.694,108.402,107.854,107.295,106.775,106.309,105.895,105.586,105.351,105.177,105.021,104.828,104.546,104.147,103.747,103.435,103.745,104.164,104.592,
J-131,69.5859,70.4225,70.5636,70.6991,70.7919,70.8127,70.7178,70.305,69.7787,69.3775,69.0425,68.7734,68.5534,68.4249,68.3375,68.2332,68.09,67.8928,67.594,67.168,66.7672,66.4794,66.8486,67.2395,67.5874,
J-132,92.3183,92.7439,92.7222,92.7422,92.7601,92.7385,92.6433,92.3501,91.7977,91.2353,90.7115,90.2432,89.8273,89.5157,89.277,89.0984,88.9398,88.7441,88.4599,88.0576,87.6545,87.3428,87.6501,88.081,88.5153,
J-133,96.4886,96.9143,96.8925,96.9126,96.9304,96.9089,96.8136,96.5205,95.968,95.4056,94.8818,94.4135,93.9977,93.686,93.4474,93.2687,93.1102,92.9145,92.6302,92.228,91.8248,91.5131,91.8204,92.2513,92.6856,
J-134,104.008,104.458,104.438,104.46,104.479,104.458,104.363,104.071,103.523,102.964,102.444,101.979,101.565,101.255,101.021,100.846,100.691,100.497,100.215,99.8168,99.4161,99.1046,99.4142,99.833,100.261,
J-135,87.1537,87.4038,87.3757,87.3911,87.4065,87.3847,87.2929,86.9916,86.4247,85.8524,85.3202,84.8458,84.4269,84.1108,83.864,83.6757,83.5103,83.3084,83.0153,82.6007,82.191,81.8809,82.1824,82.6247,83.0664,
J-136,75.3399,76.1731,76.3128,76.4483,76.5428,76.568,76.4833,76.1048,75.6148,75.2279,74.8991,74.6299,74.4069,74.2708,74.1807,74.0763,73.9374,73.754,73.4795,73.086,72.6947,72.3916,72.6472,73.0016,73.3414,
J-137,55.126,55.9647,56.073,56.181,56.2506,56.2514,56.1395,55.7179,55.1716,54.7452,54.3868,54.0965,53.859,53.7123,53.6133,53.5063,53.3654,53.1804,52.9036,52.5067,52.1137,51.8109,52.0682,52.4333,52.7805,
J-138,85.6572,86.1571,86.1471,86.172,86.188,86.159,86.0483,85.7369,85.1958,84.6523,84.1473,83.6955,83.2922,82.9942,82.7717,82.6094,82.4619,82.276,82.0068,81.6282,81.2397,80.9277,81.2297,81.6451,82.0727,
J-139,73.8016,74.6313,74.7118,74.8028,74.8661,74.8705,74.7739,74.4032,73.8755,73.4279,73.0383,72.7113,72.4353,72.2498,72.1223,72.0047,71.8626,71.6882,71.4318,71.0612,70.6738,70.3552,70.5121,70.859,71.2067,
J-14,73.8905,74.7693,75.4681,76.1374,76.7667,77.347,77.8648,78.2678,78.581,78.8596,79.0959,79.2905,79.4408,79.5553,79.6298,79.6707,79.6269,79.5216,79.359,79.1331,78.8699,78.606,78.502,78.4615,78.5949,
J-140,92.03,92.5303,92.5196,92.5446,92.5613,92.5333,92.4242,92.1153,91.5744,91.0295,90.5229,90.0695,89.6645,89.3651,89.1415,88.9786,88.8307,88.6445,88.375,87.9955,87.6057,87.2924,87.5914,88.0046,88.432,
J-141,89.9557,90.374,90.3513,90.3706,90.388,90.3656,90.2682,89.9665,89.4044,88.8372,88.3104,87.8407,87.4245,87.1134,86.874,86.6938,86.5333,86.3334,86.0423,85.6309,85.2245,84.9164,85.2519,85.6927,86.1289,
J-142,80.8123,81.6418,81.7116,81.7957,81.8561,81.8611,81.7695,81.4184,80.9007,80.4466,80.0456,79.7046,79.4136,79.2119,79.0707,78.9455,78.8018,78.631,78.3818,78.0205,77.6345,77.3099,77.4323,77.7743,78.1224,
J-143,77.2843,78.1125,78.2035,78.3018,78.3694,78.3752,78.2768,77.8945,77.3636,76.9248,76.5469,76.2331,75.9706,75.7988,75.683,75.5717,75.4312,75.2549,74.9946,74.6191,74.2312,73.9163,74.0915,74.4401,74.7868,
J-145,95.4211,95.8409,95.8188,95.8386,95.8561,95.8343,95.7389,95.4445,94.8902,94.3267,93.802,93.3331,92.917,92.6051,92.3658,92.1862,92.027,91.8305,91.5451,91.1411,90.7372,90.426,90.7356,91.1695,91.605,
J-146,91.0539,91.4736,91.4515,91.4713,91.4888,91.467,91.3717,91.0772,90.5229,89.9594,89.4347,88.9659,88.5497,88.2378,87.9985,87.8189,87.6597,87.4632,87.1778,86.7739,86.37,86.0587,86.3683,86.8022,87.2377,
J-149,107.84,100.716,100.718,100.711,100.649,100.445,99.9192,98.1006,95.9335,94.7054,93.8654,93.3578,93.0514,93.0424,92.8881,92.6685,92.2959,91.4689,90.0825,88.2144,87.3686,87.7261,92.9546,94.9066,95.6628,
J-15,78.1833,72.5523,72.4971,72.4918,72.5033,72.4858,72.386,72.0078,71.3582,70.7339,70.1606,69.6595,69.2297,68.9074,68.6419,68.4268,68.2346,67.99,67.6283,67.1239,66.6793,66.3973,66.8552,67.27,67.6728,
J-150,103.348,96.2183,96.2178,96.2111,96.1514,95.9538,95.4437,93.6767,91.5641,90.3574,89.5267,89.0191,88.7082,88.6878,88.5293,88.3097,87.9434,87.1372,85.7874,83.9681,83.1365,83.471,88.5289,90.4261,91.17,
J-151,85.364,78.2487,78.2539,78.2473,78.1803,77.9643,77.4119,75.5019,73.2381,71.9718,71.1152,70.6076,70.3094,70.3207,70.1737,69.9541,69.5702,68.7064,67.255,65.3005,64.4293,64.8275,70.359,72.4083,73.1864,
J-152,57.3745,50.2273,50.2192,50.2126,50.1621,49.9886,49.533,47.9512,46.0341,44.9046,44.1074,43.5997,43.2724,43.211,43.0377,42.8181,42.4746,41.7429,40.5244,38.8801,38.0998,38.3518,42.7968,44.4974,45.1969,
J-153,67.9206,68.7994,69.4982,70.1675,70.7968,71.3771,71.8949,72.2979,72.6111,72.8896,73.126,73.3206,73.4709,73.5854,73.6599,73.7008,73.6569,73.5517,73.3891,73.1631,72.8999,72.6361,72.5321,72.4916,72.625,
J-154,49.5886,49.9754,49.9522,49.9701,49.9846,49.9575,49.8533,49.5242,48.9295,48.3478,47.813,47.3408,46.9256,46.618,46.3767,46.1918,46.025,45.8129,45.501,45.0613,44.6453,44.3486,44.7619,45.2432,45.6922,
J-155,47.8635,48.2502,48.2271,48.245,48.2594,48.2324,48.1282,47.799,47.2044,46.6226,46.0878,45.6156,45.2005,44.8929,44.6515,44.4666,44.2999,44.0877,43.7758,43.3361,42.9201,42.6234,43.0368,43.518,43.9671,
J-159,70.4943,71.2912,71.5075,71.7205,71.897,72.0109,72.0263,71.7856,71.4148,71.1226,70.8744,70.6702,70.4995,70.3946,70.3349,70.277,70.1713,70.011,69.7675,69.4204,69.0551,68.7496,68.9111,69.1393,69.4182,
J-16,78.4586,72.319,72.2607,72.2548,72.2683,72.2574,72.1729,71.849,71.2585,70.6546,70.0877,69.583,69.1459,68.8088,68.5364,68.3188,68.1317,67.9074,67.5824,67.1277,66.6968,66.3897,66.6707,67.0348,67.4319,
J-160,68.0071,68.804,69.0203,69.2333,69.4099,69.5238,69.5391,69.2983,68.9275,68.6353,68.3871,68.183,68.0123,67.9074,67.8476,67.7897,67.6841,67.5237,67.2802,66.9331,66.5678,66.2623,66.4239,66.6521,66.931,
J-163,75.0404,69.3208,69.2655,69.2601,69.2712,69.2534,69.1526,68.7718,68.1195,67.4936,66.9192,66.4174,65.9874,65.6652,65.3995,65.1839,64.9911,64.7451,64.3811,63.8737,63.4282,63.1473,63.6146,64.033,64.4377,
J-164,72.3334,66.6138,66.5585,66.5531,66.5642,66.5463,66.4455,66.0641,65.4115,64.7854,64.2109,63.7091,63.2791,62.957,62.6913,62.4757,62.2829,62.0366,61.6724,61.1646,60.7189,60.4382,60.907,61.3258,61.7306,
J-165,97.9336,98.4053,98.3857,98.4087,98.431,98.416,98.3294,98.0691,97.5568,97.015,96.5046,96.0431,95.6287,95.3166,95.0845,94.9158,94.7674,94.5881,94.3305,93.9642,93.5746,93.2505,93.4644,93.8351,94.2488,
J-166,99.9492,100.428,100.41,100.433,100.455,100.438,100.348,100.081,99.5643,99.022,98.5119,98.0514,97.6382,97.3278,97.097,96.9292,96.7807,96.6003,96.3408,95.9723,95.5825,95.2598,95.4871,95.8645,96.2806,
J-167,82.1075,83.0878,83.0253,83.0216,83.0415,83.0477,83.0056,82.8358,82.4062,81.8683,81.3321,80.833,80.392,80.0189,79.7281,79.5044,79.3349,79.1776,78.9731,78.6777,78.2916,77.907,77.6851,77.9415,78.3291,
J-168,76.9558,77.8109,77.7483,77.7442,77.7638,77.7694,77.7271,77.5516,77.1172,76.5762,76.0377,75.5371,75.0942,74.7236,74.4348,74.2115,74.0412,73.8812,73.6711,73.3669,72.9788,72.5993,72.387,72.6454,73.0347,
J-169,81.2435,81.9775,82.0246,82.0954,82.1513,82.1591,82.0804,81.7781,81.2826,80.8136,80.3882,80.0175,79.6898,79.4496,79.2737,79.1382,78.9998,78.8319,78.5875,78.2332,77.8495,77.523,77.6821,78.0106,78.382,
J-17,77.893,78.7236,78.818,78.9181,78.9857,78.9899,78.8877,78.4947,77.958,77.5206,77.1463,76.8372,76.5801,76.414,76.302,76.1917,76.0509,75.8722,75.6072,75.2255,74.836,74.5245,74.7227,75.0766,75.4237,
J-170,96.7012,97.151,97.1306,97.152,97.1714,97.1515,97.0574,96.7702,96.2267,95.6699,95.1504,94.685,94.2704,93.9603,93.7252,93.5509,93.3958,93.2039,92.9254,92.531,92.1315,91.818,92.113,92.5271,92.9545,
J-171,94.999,95.4473,95.4268,95.4482,95.4677,95.4481,95.355,95.0712,94.5312,93.9757,93.4566,92.9911,92.5761,92.2651,92.0295,91.855,91.7002,91.5096,91.2334,90.8422,90.4436,90.1285,90.412,90.8234,91.2505,
J-172,79.8825,80.7125,80.7628,80.8341,80.8887,80.894,80.81,80.49,79.9865,79.5185,79.0958,78.7287,78.4103,78.1792,78.0107,77.8676,77.7183,77.5513,77.3112,76.9609,76.5753,76.2411,76.3269,76.6662,77.017,
J-173,80.8598,81.69,81.73,81.7947,81.8463,81.8517,81.7719,81.4685,80.9726,80.4974,80.0632,79.6825,79.3496,79.1028,78.92,78.7674,78.6151,78.4501,78.2149,77.8706,77.4851,77.1459,77.2119,77.5499,77.9019,
J-174,82.4199,83.4056,83.345,83.3424,83.3627,83.3682,83.3242,83.1499,82.7168,82.1794,81.6454,81.1494,80.7111,80.341,80.0523,79.8289,79.6595,79.5022,79.298,79.0021,78.6162,78.2321,78.0177,78.2775,78.6649,
J-175,81.4508,82.4382,82.3773,82.3746,82.3948,82.4004,82.3566,82.183,81.7504,81.213,80.6786,80.1821,79.7435,79.373,79.0842,78.8606,78.6911,78.5339,78.3298,78.034,77.6481,77.264,77.0477,77.3068,77.6943,
J-176,76.9815,77.3366,77.3114,77.3284,77.3433,77.3189,77.2227,76.9157,76.3423,75.7684,75.2364,74.7633,74.3457,74.0324,73.7878,73.601,73.4358,73.232,72.9349,72.5146,72.1038,71.7972,72.1267,72.5879,73.0351,
J-177,82.9164,83.1626,83.1343,83.1496,83.1649,83.1432,83.0516,82.7495,82.1816,81.6089,81.0766,80.6022,80.1834,79.8675,79.6207,79.4323,79.2669,79.0646,78.7709,78.3555,77.9455,77.6358,77.9381,78.3799,78.8221,
J-178,78.9155,79.9138,79.8509,79.8469,79.8669,79.8735,79.8319,79.6641,79.2373,78.6997,78.1629,77.6628,77.2212,76.8472,76.5555,76.3313,76.1616,76.0048,75.8014,75.5078,75.122,74.7362,74.5087,74.7626,75.1494,
J-179,91.7989,92.3131,92.2887,92.309,92.3315,92.3195,92.2393,92.0014,91.5068,90.9705,90.4616,89.9972,89.5755,89.254,89.0165,88.8448,88.6972,88.5246,88.2794,87.9304,87.5448,87.2107,87.3602,87.7071,88.1139,
J-18,83.5735,84.4011,84.4922,84.5907,84.6586,84.6648,84.5673,84.1874,83.6585,83.2204,82.8429,82.5292,82.2666,82.0946,81.9794,81.8691,81.7291,81.5539,81.2952,80.9219,80.5347,80.219,80.3863,80.7328,81.0782,
J-180,91.7584,92.312,92.2849,92.3034,92.3257,92.3151,92.2377,92.0058,91.5124,90.9762,90.4669,90.002,89.5785,89.2526,89.0107,88.8352,88.686,88.5145,88.2722,87.9275,87.5418,87.2036,87.3286,87.6707,88.076,
J-181,75.4962,76.4941,76.4313,76.4274,76.4474,76.4539,76.4121,76.2434,75.816,75.2782,74.7415,74.2416,73.8002,73.4266,73.1354,72.9113,72.7417,72.5847,72.3809,72.0867,71.7009,71.3154,71.0893,71.3434,71.7303,
J-182,75.7666,76.5635,76.7798,76.9928,77.1693,77.2833,77.2987,77.0581,76.6876,76.3955,76.1473,75.9432,75.7724,75.6675,75.6077,75.5498,75.4442,75.2839,75.0406,74.6937,74.3285,74.0229,74.1837,74.4116,74.6905,
J-183,75.8753,76.6717,76.8873,77.0998,77.2758,77.3893,77.4042,77.1631,76.7919,76.4991,76.2503,76.0455,75.8743,75.769,75.7089,75.6508,75.5452,75.3849,75.1415,74.7946,74.4293,74.1238,74.2847,74.513,74.7923,
J-184,82.1502,81.3629,81.3136,81.3164,81.3332,81.3262,81.2611,81.0097,80.4895,79.9262,79.3889,78.9015,78.4705,78.1317,77.8664,77.6588,77.4883,77.3023,77.0401,76.6618,76.258,75.923,75.9754,76.3152,76.7251,
J-185,81.4707,80.3599,80.3029,80.3012,80.3187,80.3179,80.263,80.0195,79.5088,78.9465,78.4071,77.9166,77.4829,77.1393,76.8712,76.6628,76.4918,76.3068,76.0464,75.6742,75.2713,74.9315,74.9229,75.2182,75.6167,
J-186,83.3578,83.9401,83.9613,84.0149,84.0597,84.0613,83.9838,83.7116,83.2181,82.7211,82.2593,81.8462,81.4785,81.2057,81.0051,80.8627,80.7287,80.5616,80.3187,79.968,79.5881,79.265,79.4511,79.7711,80.1638,
J-187,83.9321,84.5175,84.5401,84.5946,84.6399,84.6416,84.5637,84.2894,83.7952,83.2993,82.8391,82.4277,82.0618,81.7907,81.5913,81.45,81.3165,81.1498,80.9074,80.5572,80.1774,79.8545,80.0405,80.3599,80.7524,
J-188,66.4928,67.4908,67.428,67.4241,67.4441,67.4505,67.4085,67.2392,66.8111,66.273,65.7362,65.2364,64.795,64.4216,64.1303,63.9063,63.7366,63.5793,63.3752,63.0803,62.6943,62.3091,62.0851,62.3399,62.727,
J-189,65.5428,66.5408,66.4781,66.4741,66.4941,66.5005,66.4585,66.2892,65.8611,65.3231,64.7862,64.2864,63.8451,63.4716,63.1804,62.9563,62.7866,62.6294,62.4252,62.1304,61.7444,61.3592,61.1352,61.3899,61.777,
J-19,105.734,106.236,106.229,106.253,106.266,106.232,106.112,105.779,105.222,104.674,104.169,103.719,103.319,103.026,102.805,102.644,102.495,102.304,102.027,101.638,101.247,100.942,101.293,101.732,102.166,
J-190,70.3983,71.3963,71.3336,71.3296,71.3496,71.356,71.314,71.1448,70.7167,70.1787,69.6419,69.142,68.7007,68.3272,68.036,67.812,67.6422,67.485,67.2809,66.9861,66.6001,66.2149,65.9907,66.2454,66.6325,
J-191,96.4805,96.9306,96.9102,96.9317,96.9513,96.932,96.8392,96.5568,96.0184,95.4637,94.9452,94.4799,94.065,93.754,93.5187,93.3445,93.1901,93.0001,92.7251,92.3353,91.9372,91.6216,91.9013,92.3102,92.7365,
J-192,89.8292,90.3403,90.3167,90.3375,90.3602,90.3481,90.2673,90.0278,89.5329,88.9967,88.4878,88.024,87.6035,87.2836,87.0476,86.8773,86.7305,86.5577,86.3119,85.9619,85.5765,85.2437,85.3997,85.7467,86.1532,
J-193,56.8957,57.8938,57.831,57.8271,57.8471,57.8534,57.8114,57.6422,57.214,56.676,56.1392,55.6393,55.198,54.8245,54.5333,54.3093,54.1395,53.9823,53.7781,53.4833,53.0973,52.7121,52.4881,52.7428,53.1299,
J-194,52.2112,53.2093,53.1465,53.1426,53.1626,53.1689,53.1269,52.9577,52.5295,51.9915,51.4547,50.9548,50.5135,50.14,49.8488,49.6248,49.455,49.2978,49.0936,48.7988,48.4128,48.0276,47.8036,48.0583,48.4454,
J-195,86.1772,86.9456,86.9863,87.0522,87.1049,87.1112,87.0326,86.7338,86.2389,85.7641,85.3305,84.9504,84.6156,84.3679,84.1846,84.0389,83.8937,83.7272,83.4874,83.1387,82.7542,82.4208,82.5374,82.8713,83.2375,
J-196,84.6265,85.4071,85.4475,85.513,85.5653,85.5712,85.4922,85.1923,84.6968,84.2212,83.7867,83.4056,83.0704,82.8222,82.6379,82.4894,82.3418,82.1755,81.9369,81.5895,81.2046,80.8692,80.9712,81.3076,81.6714,
J-197,82.4242,82.9371,82.8757,82.8721,82.891,82.8954,82.8502,82.6519,82.1899,81.6423,81.105,80.6095,80.1702,79.8093,79.5276,79.3094,79.1392,78.9712,78.7451,78.419,78.0262,77.6599,77.5062,77.772,78.1643,
J-198,77.5988,78.1117,78.0503,78.0467,78.0656,78.07,78.0248,77.8266,77.3645,76.8169,76.2796,75.7841,75.3449,74.9839,74.7022,74.4841,74.3138,74.1458,73.9198,73.5936,73.2009,72.8346,72.6809,72.9466,73.3389,
J-199,97.9279,98.3778,98.3575,98.3789,98.3982,98.3781,98.2833,97.9941,97.4485,96.8909,96.371,95.9056,95.4912,95.1816,94.9466,94.7723,94.6169,94.4242,94.1443,93.7481,93.348,93.0354,93.337,93.7532,94.1811,
J-2,92.3069,92.7573,92.7372,92.7586,92.7776,92.7569,92.6608,92.3668,91.8162,91.2566,90.7358,90.2704,89.8564,89.5479,89.3133,89.139,88.983,88.7884,88.5051,88.1044,87.703,87.3925,87.7098,88.1311,88.5602,
J-20,98.0629,98.565,98.5573,98.5822,98.5952,98.5606,98.4406,98.1079,97.5515,97.0042,96.499,96.0492,95.649,95.3555,95.1352,94.9737,94.8251,94.6342,94.3568,93.9682,93.5782,93.273,93.6223,94.0611,94.4953,
J-200,99.611,100.061,100.041,100.062,100.081,100.061,99.9662,99.6762,99.1298,98.5719,98.0518,97.5864,97.1721,96.8627,96.6278,96.4535,96.298,96.105,95.8245,95.4276,95.0273,94.715,95.0191,95.4362,95.8642,
J-201,78.1885,79.2581,79.2167,79.2264,79.253,79.2599,79.2095,79.0161,78.5852,78.0616,77.5441,77.0646,76.6404,76.2919,76.025,75.8176,75.6517,75.4934,75.2828,74.9785,74.593,74.2171,74.0379,74.3013,74.6799,
J-202,84.9075,85.2409,85.188,85.1894,85.2078,85.2059,85.1506,84.9411,84.4617,83.914,83.3826,82.8924,82.4568,82.1043,81.8303,81.6188,81.4508,81.28,81.0462,80.709,80.3153,79.9578,79.875,80.1821,80.5847,
J-203,82.2229,82.4664,82.4077,82.4054,82.4239,82.4258,82.378,82.1733,81.7003,81.1514,80.6163,80.1243,79.687,79.3302,79.0516,78.8356,78.6657,78.4961,78.2657,77.9329,77.539,77.1775,77.0459,77.3263,77.7216,
J-204,77.9865,78.9847,78.9218,78.9178,78.9379,78.9444,78.9027,78.7345,78.3074,77.7697,77.233,76.733,76.2914,75.9176,75.6261,75.402,75.2323,75.0754,74.8719,74.5779,74.1921,73.8065,73.5797,73.8336,74.2205,
