 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-114,66.6771,67.4142,67.9262,68.4184,68.8724,69.2732,69.6002,69.766,69.8289,69.8979,69.956,70.0036,70.0354,70.0665,70.0867,70.1012,70.0225,69.881,69.6612,69.3577,69.0308,68.7341,68.7541,68.8073,68.9662,
J-115,75.8619,76.5982,77.109,77.5996,78.0515,78.4499,78.7738,78.9343,78.9932,79.0608,79.1183,79.1661,79.1983,79.2303,79.2509,79.2644,79.184,79.0398,78.8168,78.5076,78.1773,77.8796,77.9092,77.968,78.1227,
J-116,77.2493,71.9688,71.8954,71.8664,71.8441,71.7866,71.6341,71.1734,70.4631,69.8089,69.2155,68.7013,68.2633,67.9401,67.6728,67.4562,67.2579,66.9912,66.5972,66.0547,65.5894,65.3035,65.8565,66.3299,66.752,
J-117,45.1903,45.8475,45.9755,46.0991,46.181,46.1937,46.0969,45.7066,45.1909,44.797,44.4679,44.2021,43.9888,43.8719,43.7647,43.6512,43.5015,43.2996,43.0012,42.5835,42.1805,41.8774,42.1652,42.549,42.8928,
J-118,68.0285,68.8697,68.818,68.8155,68.8284,68.8203,68.7525,68.5367,68.0911,67.5606,67.0398,66.5593,66.1373,65.7986,65.543,65.3471,65.1836,65.0117,64.7808,64.4542,64.0537,63.6696,63.4726,63.7213,64.0878,
J-119,112.918,105.639,105.567,105.532,105.496,105.415,105.224,104.667,103.873,103.18,102.565,102.043,101.608,101.298,101.037,100.822,100.613,100.31,99.8559,99.2366,98.7423,98.4789,99.2769,99.8503,100.301,
J-12,89.5617,89.8124,89.7581,89.7482,89.7377,89.689,89.5572,89.1709,88.5309,87.9284,87.3802,86.9007,86.4809,86.1748,85.9413,85.7597,85.5845,85.3536,85.0126,84.5411,84.103,83.7931,84.2247,84.7051,85.1368,
J-120,78.2873,79.1259,79.1845,79.2547,79.2984,79.2841,79.1695,78.7798,78.2373,77.7833,77.3915,77.0641,76.7951,76.6282,76.4915,76.3622,76.206,76.0073,75.7229,75.3273,74.922,74.5919,74.7352,75.0839,75.4251,
J-121,63.3021,63.9604,64.1025,64.2374,64.3287,64.3494,64.2589,63.8426,63.301,62.9014,62.5757,62.3209,62.124,62.0242,61.917,61.8015,61.6454,61.4278,61.106,60.6614,60.2492,59.9545,60.3288,60.7522,61.1048,
J-122,73.2953,73.9523,74.0945,74.2284,74.3177,74.3361,74.2368,73.8022,73.2486,72.8467,72.5218,72.27,72.0786,71.982,71.8733,71.7565,71.5976,71.374,71.0438,70.5899,70.1748,69.8832,70.287,70.7265,71.0829,
J-123,75.8503,76.6403,76.8355,77.0268,77.1806,77.2712,77.2619,76.9872,76.592,76.2947,76.0497,75.8568,75.7058,75.6309,75.5534,75.4743,75.3405,75.1523,74.8765,74.4967,74.1121,73.8007,74.0029,74.2833,74.5609,
J-124,71.3839,72.0104,72.2104,72.4062,72.5644,72.6592,72.6541,72.386,71.997,71.7022,71.4587,71.2663,71.1163,71.0433,70.9667,70.8864,70.7521,70.5658,70.292,69.9142,69.5306,69.2194,69.4191,69.6959,69.9737,
J-125,49.7813,40.7742,40.7045,40.6907,40.6996,40.6914,40.6226,40.3824,39.8896,39.3158,38.7544,38.2389,37.7871,37.4245,37.1428,36.9258,36.7515,36.5582,36.2903,35.9135,35.4982,35.1399,35.1184,35.3907,35.7663,
J-126,100.196,100.738,100.681,100.667,100.649,100.594,100.461,100.118,99.5332,98.9657,98.4427,97.9799,97.5679,97.2556,97.0292,96.8619,96.6991,96.4925,96.1944,95.7863,95.3742,95.0457,95.3421,95.7546,96.1482,
J-127,81.5157,82.3454,82.4034,82.4719,82.5128,82.4954,82.3774,81.9825,81.4395,80.9894,80.6022,80.2798,80.0161,79.8539,79.7192,79.5911,79.4355,79.2359,78.9503,78.5543,78.1522,77.8279,77.9874,78.3414,78.6809,
J-128,84.937,85.493,85.5207,85.57,85.6021,85.5845,85.4777,85.1332,84.608,84.1332,83.7028,83.3275,83.0024,82.7742,82.6023,82.4597,82.3056,82.114,81.8379,81.4536,81.0529,80.7208,80.9053,81.2636,81.6151,
J-129,106.927,107.223,107.165,107.154,107.142,107.093,106.966,106.615,106.012,105.427,104.89,104.416,103.997,103.686,103.459,103.285,103.116,102.898,102.581,102.146,101.717,101.388,101.721,102.153,102.558,
J-13,78.0142,78.7493,79.2594,79.7504,80.2038,80.605,80.9336,81.1047,81.1722,81.2429,81.3017,81.3496,81.3814,81.4118,81.432,81.4453,81.3653,81.2234,81.0045,80.6999,80.3701,80.0687,80.0745,80.1221,80.272,
J-130,108.008,108.305,108.247,108.235,108.222,108.173,108.046,107.694,107.09,106.506,105.969,105.495,105.076,104.766,104.539,104.365,104.196,103.978,103.661,103.225,102.797,102.468,102.801,103.234,103.639,
J-131,62.9363,63.5361,63.6852,63.7989,63.8401,63.7852,63.5867,62.9568,62.2866,61.8783,61.5758,61.3634,61.2155,61.1716,61.0933,60.9951,60.8412,60.5894,60.2071,59.6984,59.3142,59.1253,59.9966,60.6538,61.0571,
J-132,92.1825,92.6789,92.6139,92.5972,92.5849,92.5394,92.4193,92.0793,91.4796,90.8912,90.3478,89.8664,89.4395,89.1177,88.8767,88.6948,88.5239,88.309,87.9971,87.5646,87.1375,86.8085,87.1109,87.5343,87.9445,
J-133,96.3193,96.5935,96.536,96.5257,96.5188,96.4779,96.3622,96.0276,95.4346,94.8512,94.3124,93.8351,93.4127,93.0986,92.8653,92.6874,92.5183,92.3037,91.9913,91.5581,91.1306,90.8015,91.1044,91.5277,91.937,
J-134,103.728,104.023,103.967,103.957,103.946,103.898,103.773,103.423,102.822,102.239,101.702,101.229,100.81,100.5,100.272,100.099,99.9305,99.7135,99.398,98.9634,98.5362,98.2079,98.54,98.9717,99.3775,
J-135,86.9297,87.0734,87.0132,87.0017,86.9949,86.9563,86.8415,86.494,85.8888,85.2976,84.7528,84.2711,83.8474,83.5328,83.2938,83.1088,82.9364,82.718,82.3978,81.9524,81.5214,81.1991,81.5116,81.9355,82.3533,
J-136,74.9645,75.6168,75.7546,75.8896,75.986,76.0177,75.9397,75.5551,75.0405,74.6506,74.3294,74.0756,73.8799,73.7743,73.6613,73.5433,73.3872,73.1756,72.866,72.4375,72.0266,71.7185,72.0067,72.3924,72.7322,
J-137,54.8433,55.5014,55.6101,55.7159,55.7809,55.7757,55.6576,55.2335,54.6897,54.2759,53.9341,53.6594,53.4409,53.3193,53.2051,53.0884,52.936,52.7307,52.4285,52.0068,51.6004,51.2949,51.5778,51.9653,52.3121,
J-138,85.4892,85.825,85.7876,85.7893,85.7859,85.7413,85.618,85.2916,84.7279,84.1721,83.6582,83.2016,82.7941,82.4914,82.2744,82.1147,81.9576,81.7587,81.4711,81.076,80.6687,80.3364,80.611,81.0128,81.4117,
J-139,73.0352,73.6704,73.745,73.8268,73.8781,73.8681,73.7546,73.3578,72.8202,72.3817,72.0083,71.7008,71.4532,71.3079,71.1824,71.0583,70.905,70.7065,70.4193,70.0199,69.619,69.3002,69.4803,69.8386,70.1794,
J-14,73.728,74.5344,75.2093,75.8553,76.4624,77.0217,77.5205,77.908,78.2081,78.4747,78.7004,78.8861,79.0295,79.1381,79.2084,79.2434,79.1924,79.0746,78.8923,78.6404,78.3531,78.0687,77.9613,77.9161,78.0165,
J-140,91.7617,92.1,92.0596,92.059,92.0536,92.0072,91.8821,91.5524,90.9835,90.4241,89.9073,89.4486,89.0394,88.7352,88.5177,88.3568,88.198,87.9965,87.7053,87.3057,86.8951,86.5611,86.8395,87.2429,87.6406,
J-141,82.1282,82.5843,82.5511,82.5369,82.4983,82.4039,82.2089,81.7093,81.0376,80.4833,79.9996,79.591,79.2395,78.994,78.7989,78.6438,78.4825,78.2502,77.9041,77.4385,77.0487,76.813,77.483,78.0696,78.5013,
J-142,80.5949,81.4338,81.4859,81.5518,81.5933,81.5788,81.4667,81.0872,80.5494,80.0913,79.6928,79.3569,79.0787,78.9018,78.7592,78.6266,78.4699,78.2733,77.9932,77.603,77.1981,76.8638,76.9757,77.3177,77.659,
J-143,77.0065,77.6507,77.7337,77.8219,77.8775,77.8697,77.756,77.352,76.8112,76.377,76.0102,75.7107,75.4715,75.3321,75.2067,75.082,74.9269,74.7254,74.4344,74.0296,73.6236,73.3011,73.4834,73.8442,74.1852,
J-145,95.2818,95.7762,95.7089,95.6905,95.6767,95.63,95.5086,95.1647,94.5614,93.9711,93.4264,92.944,92.5166,92.1945,91.9533,91.7708,91.5992,91.3832,91.0697,90.6356,90.2074,89.8781,90.1815,90.6055,91.0154,
J-146,90.9272,91.4187,91.3534,91.3366,91.3243,91.2789,91.1589,90.8173,90.2161,89.627,89.0832,88.6015,88.1745,87.8528,87.6115,87.4293,87.2583,87.0434,86.7313,86.2985,85.8716,85.5431,85.8466,86.2708,86.6821,
J-149,98.2269,92.4956,92.7359,92.7066,92.3069,91.4714,89.9676,86.2243,82.8569,81.3226,80.4121,79.9817,79.8188,80.059,80.0257,79.8474,79.3957,78.2596,76.401,74.0362,73.112,73.7442,81.7857,85.7509,87.2721,
J-15,77.6421,72.2409,72.1753,72.1536,72.1381,72.0867,71.9405,71.4866,70.7832,70.1348,69.5471,69.0382,68.6061,68.2894,68.029,67.8185,67.6241,67.3594,66.9664,66.4248,65.9601,65.6747,66.2279,66.7008,67.1235,
J-150,94.9377,89.0668,89.2851,89.2569,88.8856,88.1058,86.6933,83.1498,79.9272,78.4368,77.5404,77.1037,76.9252,77.135,77.0885,76.9072,76.4683,75.3763,73.5895,71.3099,70.4053,70.9937,78.6457,82.3944,83.8411,
J-151,75.9378,70.3704,70.5993,70.5775,70.2098,69.4317,68.0202,64.4771,61.2749,59.8148,58.9488,58.54,58.3855,58.6142,58.5817,58.4107,57.9816,56.9021,55.1343,52.8832,52.005,52.6104,60.2547,63.9972,65.4304,
J-152,54.515,47.9485,48.0483,48.033,47.8334,47.3818,46.501,44.1093,41.7264,40.5026,39.7032,39.2466,38.9922,39.0392,38.9244,38.7319,38.3707,37.5376,36.1717,34.3943,33.6168,33.9663,39.3916,41.8899,42.8984,
J-153,67.7623,68.5701,69.2463,69.8935,70.5017,71.0621,71.5618,71.9499,72.2506,72.5177,72.7439,72.93,73.0736,73.1824,73.2528,73.2878,73.2369,73.1198,72.9386,72.6887,72.4033,72.1205,72.0137,71.9689,72.0721,
J-154,49.4241,49.6505,49.6148,49.6205,49.6216,49.5817,49.4592,49.0874,48.461,47.8681,47.3284,46.8558,46.4426,46.1418,45.9082,45.7289,45.5589,45.335,45.0035,44.541,44.1132,43.8147,44.2662,44.7596,45.2048,
J-155,47.7043,47.9294,47.8945,47.9008,47.9026,47.8633,47.7416,47.3714,46.7465,46.1542,45.615,45.1426,44.7296,44.4289,44.1952,44.016,43.8462,43.6229,43.2923,42.8307,42.4034,42.1051,42.5551,43.0481,43.4935,
J-159,70.148,70.7892,71.0016,71.2103,71.3825,71.4928,71.5056,71.2642,70.8993,70.6193,70.3866,70.2012,70.0547,69.9811,69.9056,69.8274,69.6947,69.5122,69.2442,68.8734,68.4898,68.1719,68.3281,68.5834,68.856,
J-16,78.0975,72.2621,72.1833,72.1537,72.1363,72.0908,71.9635,71.577,70.9387,70.3092,69.7239,69.2061,68.7597,68.4194,68.1443,67.9255,67.7339,67.4917,67.1409,66.6554,66.2053,65.8905,66.2301,66.6285,67.0319,
J-160,67.6381,68.2786,68.4911,68.6999,68.872,68.9822,68.9949,68.7532,68.3881,68.1079,67.8748,67.689,67.5418,67.4679,67.3932,67.3158,67.1839,67.0022,66.7351,66.3651,65.9825,65.6656,65.8233,66.078,66.3508,
J-163,74.4415,68.938,68.8746,68.8539,68.838,68.785,68.6354,68.1721,67.4619,66.8122,66.2246,65.7171,65.2869,64.9726,64.7131,64.5029,64.308,64.0412,63.6446,63.0984,62.6337,62.3525,62.9296,63.4145,63.8401,
J-164,71.7351,66.2211,66.1586,66.1388,66.1238,66.0717,65.9231,65.4606,64.7513,64.1025,63.5158,63.0091,62.5796,62.2657,62.0066,61.7965,61.6019,61.3356,60.9396,60.3941,59.9303,59.6499,60.2277,60.7126,61.138,
J-165,97.8211,98.3611,98.2984,98.2848,98.2758,98.2348,98.125,97.8314,97.2783,96.7132,96.1846,95.7111,95.2865,94.9598,94.7252,94.5543,94.3925,94.1954,93.9136,93.5243,93.1111,92.7636,92.9539,93.3148,93.6973,
J-166,99.8024,100.344,100.281,100.267,100.257,100.216,100.105,99.8101,99.2556,98.69,98.1612,97.6878,97.2634,96.9366,96.7021,96.5311,96.3691,96.1715,95.8891,95.499,95.0854,94.7376,94.9294,95.2923,95.6747,
J-167,82.0707,82.8522,82.7663,82.74,82.7394,82.7268,82.6665,82.4693,82.0184,81.4654,80.917,80.4087,79.9608,79.5847,79.2944,79.0749,78.9063,78.7382,78.5171,78.2011,77.7963,77.3954,77.1527,77.3914,77.7638,
J-168,76.8083,77.5229,77.439,77.4143,77.4147,77.4029,77.3411,77.1379,76.6806,76.1256,75.5771,75.0692,74.6215,74.2496,73.9629,73.7444,73.5755,73.4051,73.1777,72.8511,72.4448,72.0533,71.8369,72.0797,72.4544,
J-169,81.0533,81.6098,81.6423,81.6982,81.739,81.7319,81.6381,81.3159,80.8067,80.3387,79.9118,79.5383,79.2147,78.9881,78.8191,78.6792,78.5263,78.339,78.0699,77.6928,77.2907,76.9498,77.0818,77.4126,77.7576,
J-17,77.6056,78.4474,78.5289,78.614,78.6644,78.6496,78.5264,78.1036,77.5491,77.1125,76.7468,76.4501,76.2123,76.0741,75.949,75.8269,75.6706,75.4643,75.1657,74.7519,74.3432,74.0244,74.2394,74.6113,74.9537,
J-170,96.5556,97.0705,97.0065,96.9907,96.9772,96.9296,96.8072,96.4702,95.8758,95.2921,94.753,94.2751,93.8503,93.5293,93.2923,93.1154,92.947,92.7347,92.4275,92.0031,91.5789,91.2467,91.5421,91.9567,92.3593,
J-171,94.8823,95.3929,95.3285,95.3132,95.3014,95.2567,95.1391,94.813,94.2276,93.647,93.109,92.6308,92.2052,91.8824,91.6444,91.4673,91.2998,91.0907,90.7885,90.3704,89.948,89.6131,89.8842,90.2884,90.6885,
J-172,79.7064,80.343,80.3801,80.4375,80.4775,80.4678,80.3679,80.0263,79.5088,79.039,78.6191,78.2556,77.9482,77.7402,77.5764,77.4308,77.2731,77.0827,76.8132,76.4355,76.032,75.6886,75.7526,76.0914,76.4346,
J-173,80.7083,81.3437,81.3685,81.4177,81.4537,81.4434,81.3471,81.0222,80.5115,80.0325,79.5985,79.2179,78.892,78.6633,78.4858,78.3328,78.1739,77.9861,77.7218,77.3505,76.947,76.5978,76.6325,76.9695,77.3133,
J-174,82.3413,83.1189,83.0359,83.0113,83.0107,82.9964,82.9328,82.7298,82.2743,81.7218,81.1759,80.671,80.2265,79.855,79.5675,79.3489,79.1801,79.0117,78.7893,78.4713,78.0667,77.6678,77.4377,77.6841,78.0574,
J-175,81.368,82.1471,82.0641,82.0396,82.0392,82.0254,81.9625,81.7607,81.3062,80.754,80.2081,79.7031,79.2585,78.8864,78.5985,78.3797,78.2111,78.043,77.8212,77.504,77.0996,76.7006,76.4692,76.7151,77.0884,
J-176,76.8363,77.0426,76.9913,76.9857,76.9813,76.941,76.8228,76.4703,75.8608,75.2699,74.7271,74.2482,73.8272,73.5162,73.2791,73.0965,72.9252,72.7057,72.3835,71.9348,71.505,71.1883,71.5418,71.9842,72.4078,
J-177,82.7323,82.8814,82.8228,82.8127,82.8075,82.7704,82.6569,82.3119,81.7082,81.1174,80.573,80.0915,79.668,79.3534,79.1139,78.9288,78.7568,78.5391,78.2199,77.775,77.3446,77.0231,77.335,77.7589,78.1783,
J-178,78.8878,79.6812,79.5958,79.5703,79.5708,79.5596,79.5014,79.3096,78.8633,78.3115,77.7633,77.2549,76.8069,76.4296,76.1378,75.9169,75.7485,75.5823,75.3642,75.0518,74.6482,74.2461,73.9951,74.2336,74.6063,
J-179,91.7043,92.0572,92.0022,91.9962,91.9962,91.9656,91.8697,91.6115,91.088,90.5368,90.0172,89.5473,89.1211,88.7922,88.5592,88.39,88.2325,88.0454,87.7801,87.4123,87.0056,86.6486,86.7705,87.1059,87.4837,
J-18,83.3055,84.1447,84.2201,84.3015,84.3508,84.3373,84.2183,83.808,83.2597,82.8205,82.4494,82.1463,81.903,81.7597,81.6332,81.5088,81.3523,81.149,80.8568,80.4517,80.0442,79.7189,79.8902,80.248,80.5873,
J-180,91.642,92.0431,91.9843,91.9758,91.9755,91.9467,91.8548,91.6054,91.0862,90.5353,90.0147,89.5427,89.1157,88.7779,88.537,88.3623,88.2035,88.0184,87.758,87.3975,86.9907,86.627,86.7154,87.0446,87.4218,
J-181,75.4642,76.255,76.172,76.1482,76.1497,76.139,76.0806,75.8875,75.4404,74.8893,74.3423,73.8353,73.3887,73.0131,72.7221,72.5015,72.3334,72.1674,71.9492,71.6367,71.2337,70.8332,70.5878,70.8286,71.2023,
J-182,75.4408,76.0824,76.2943,76.5028,76.675,76.7857,76.7994,76.56,76.1968,75.9179,75.6861,75.5018,75.3568,75.2837,75.2067,75.1268,74.9927,74.8088,74.5397,74.1678,73.7827,73.4628,73.6133,73.8682,74.14,
J-183,75.5462,76.1873,76.3987,76.6067,76.7786,76.8889,76.9022,76.6623,76.2985,76.0192,75.7871,75.6026,75.4574,75.3842,75.3069,75.2269,75.0927,74.9088,74.6396,74.2677,73.8825,73.5625,73.7134,73.9685,74.2403,
J-184,81.9087,81.1095,81.0324,81.0085,81.0066,80.9874,80.897,80.6043,80.0508,79.4706,78.9228,78.4285,77.9927,77.655,77.3945,77.1937,77.021,76.8195,76.5331,76.1296,75.7066,75.3587,75.4117,75.7191,76.1096,
J-185,81.2799,80.1153,80.035,80.0105,80.0087,79.9906,79.9061,79.6287,79.0894,78.5104,77.9588,77.4592,77.0206,76.6777,76.4118,76.2066,76.0338,75.8359,75.5562,75.16,74.738,74.3854,74.395,74.663,75.0437,
J-186,83.2053,83.6225,83.6223,83.657,83.6853,83.6729,83.5834,83.2964,82.785,82.2804,81.8145,81.401,81.0341,80.763,80.5717,80.432,80.2853,80.104,79.8411,79.4741,79.0763,78.7333,78.8897,79.1944,79.5544,
J-187,83.7471,84.1702,84.1726,84.209,84.2386,84.2269,84.1373,83.8479,83.3357,82.8324,82.3685,81.9572,81.5926,81.3246,81.1355,80.997,80.8503,80.6682,80.4038,80.0348,79.6363,79.2942,79.458,79.7623,80.1215,
J-188,66.4183,67.2092,67.13,67.1094,67.1133,67.1042,67.0464,66.8529,66.4058,65.8565,65.3116,64.8067,64.3621,63.9885,63.6988,63.4787,63.3112,63.1458,62.9281,62.6161,62.2153,61.8182,61.5849,61.8318,62.2083,
J-189,65.4732,66.2642,66.1854,66.1651,66.1693,66.1605,66.103,65.9099,65.4632,64.914,64.3693,63.8645,63.42,63.0465,62.7568,62.5366,62.3692,62.2039,61.9865,61.6747,61.2741,60.8772,60.644,60.8911,61.2677,
J-19,105.388,105.957,105.906,105.893,105.872,105.809,105.663,105.292,104.691,104.12,103.598,103.137,102.729,102.422,102.2,102.037,101.874,101.663,101.359,100.945,100.531,100.202,100.537,100.971,101.372,
J-190,70.3309,71.1218,71.0412,71.0192,71.0219,71.0117,70.953,70.7581,70.3098,69.7595,69.2136,68.7079,68.2627,67.8886,67.5985,67.3782,67.2104,67.0443,66.8259,66.5129,66.1111,65.713,65.4778,65.7237,66.0994,
J-191,96.3629,96.876,96.8112,96.7955,96.7834,96.7386,96.6211,96.2963,95.7122,95.1322,94.5945,94.1165,93.6908,93.3676,93.1299,92.9531,92.7858,92.577,92.2757,91.8589,91.4367,91.1008,91.3672,91.7688,92.1673,
J-192,89.7363,90.0852,90.0318,90.027,90.0278,89.9977,89.9018,89.6428,89.1198,88.5691,88.05,87.5808,87.1558,86.8292,86.598,86.4305,86.2738,86.0869,85.8211,85.4526,85.0465,84.6915,84.821,85.1567,85.5346,
J-193,56.8392,57.6307,57.5547,57.5377,57.5447,57.5386,57.4837,57.2947,56.8512,56.3042,55.7611,55.2577,54.8143,54.4415,54.1523,53.9324,53.7656,53.6018,53.3864,53.0771,52.6786,52.2835,52.0519,52.3001,52.6782,
J-194,52.1582,52.9499,52.8755,52.8601,52.8687,52.864,52.8106,52.6238,52.182,51.6362,51.0942,50.5916,50.1488,49.7764,49.4876,49.2678,49.1013,48.9384,48.7241,48.4161,48.0188,47.6247,47.394,47.6428,48.0217,
J-195,86.0078,86.8068,86.8224,86.864,86.8933,86.8771,86.776,86.4479,85.9284,85.4438,85.003,84.6154,84.2789,84.037,83.8537,83.7014,83.5423,83.3534,83.0868,82.7133,82.3086,81.9592,82.0338,82.3683,82.7121,
J-196,84.4614,85.2686,85.2843,85.3259,85.3551,85.3389,85.2375,84.9086,84.3889,83.9035,83.4628,83.0753,82.7397,82.4985,82.3151,82.1618,82.0022,81.8132,81.5471,81.1742,80.7696,80.4198,80.4827,80.8189,81.1633,
J-197,81.6079,81.9894,81.9089,81.8825,81.8779,81.8571,81.7773,81.5304,81.038,80.4786,79.9351,79.4361,78.9978,78.6424,78.3671,78.1553,77.9857,77.8045,77.5569,77.2056,76.798,76.4257,76.3116,76.5817,76.9618,
J-198,76.952,77.3308,77.2513,77.2266,77.2237,77.2051,77.1278,76.8845,76.3939,75.8346,75.2909,74.7914,74.3523,73.9961,73.7199,73.5076,73.3381,73.1578,72.9116,72.5618,72.1544,71.7816,71.6631,71.9329,72.3143,
J-199,97.7659,98.2824,98.2184,98.2021,98.1876,98.1383,98.0133,97.6699,97.0701,96.4845,95.9446,95.4667,95.0423,94.7221,94.4856,94.3087,94.1396,93.9255,93.6152,93.187,92.7617,92.4309,92.7398,93.1605,93.5646,
J-2,92.0893,92.6049,92.5453,92.5311,92.5165,92.4648,92.3346,91.9774,91.3671,90.7789,90.2389,89.7624,89.3402,89.0238,88.7885,88.6123,88.4428,88.2258,87.9099,87.4744,87.0485,86.7239,87.0711,87.5092,87.9205,
J-20,97.7581,98.3218,98.2737,98.2635,98.2459,98.185,98.0413,97.6753,97.0785,96.5097,95.9885,95.529,95.1208,94.8142,94.5927,94.4297,94.2678,94.0592,93.7575,93.3464,92.9341,92.6072,92.9396,93.3717,93.775,
J-200,99.4384,99.7309,99.6758,99.6669,99.6584,99.6139,99.4928,99.1536,98.5596,97.9788,97.4435,96.97,96.5501,96.2385,96.0098,95.8367,95.6693,95.4551,95.1439,94.7143,94.2888,93.9588,94.274,94.6976,95.1026,
J-201,78.1117,78.9454,78.8905,78.8848,78.8944,78.883,78.812,78.5923,78.1428,77.6098,77.0869,76.6048,76.1817,75.842,75.5854,75.388,75.2229,75.0494,74.8164,74.4871,74.0841,73.698,73.4992,73.7469,74.1118,
J-202,84.7028,84.954,84.872,84.8485,84.8462,84.8284,84.755,84.5052,83.9981,83.4337,82.8899,82.3918,81.9515,81.6004,81.3311,81.1246,80.9548,80.7702,80.5146,80.1526,79.7394,79.3679,79.2642,79.5183,79.8973,
J-203,82.0587,82.2104,82.1286,82.1033,82.1022,82.0868,82.0128,81.7726,81.2754,80.7112,80.1643,79.6618,79.2185,78.8617,78.5868,78.376,78.2056,78.0231,77.7722,77.4152,77.0025,76.6273,76.506,76.7549,77.1319,
J-204,77.957,78.7492,78.6644,78.6396,78.6404,78.6291,78.5706,78.3783,77.9315,77.3798,76.8319,76.3239,75.8764,75.4998,75.2084,74.9877,74.8193,74.6531,74.4348,74.122,73.7186,73.3171,73.0686,73.3081,73.6811,
