 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-108,58.9568,57.959,57.1083,56.5243,55.891,57.4686,58.7114,60.097,60.318,60.6901,61.0704,61.5121,62.011,62.648,58.0791,56.2703,54.8336,54.8514,54.972,55.0964,55.3215,55.7929,58.4141,62.586,65.3499,
J-109,69.8751,67.3754,65.4505,64.1557,63.3849,64.8968,66.8016,68.8564,69.9806,70.6964,71.2327,71.6975,72.1579,72.6667,67.8254,65.6512,63.8127,64.2075,65.331,65.9774,66.3554,66.6434,67.4464,70.2305,72.7938,
J-11,51.2063,50.8467,50.4799,50.2347,49.7111,49.2013,52.3782,54.5328,55.183,55.7337,56.2113,56.6954,57.2111,57.8286,53.3649,51.3073,49.9272,48.1212,49.8602,50.3015,50.6327,50.9959,52.5384,56.7083,59.4622,
J-110,70.8693,68.3837,66.4687,65.1802,64.4133,66.0297,67.9212,69.9781,71.0878,71.7958,72.3273,72.7894,73.2481,73.7567,68.7824,66.6318,64.7987,65.3276,66.4265,67.0629,67.4355,67.7224,68.5444,71.3553,73.919,
J-111,75.8678,74.6234,73.604,72.9286,72.3226,73.4664,75.117,77.3185,78.055,78.5961,79.0486,79.4982,79.9766,80.5506,75.308,73.8254,72.2214,72.4435,72.9865,73.4057,73.6804,73.9684,75.3425,78.9592,81.5981,
J-112,75.7237,74.4815,73.4634,72.7897,72.1858,73.3234,74.9737,77.1763,77.912,78.4532,78.9059,79.3557,79.8345,80.4087,75.1748,73.6895,72.0873,72.3007,72.842,73.2616,73.5368,73.8252,75.1997,78.8207,81.4604,
J-113,51.1085,49.1684,47.6403,46.618,45.9321,45.4834,50.4031,52.1444,52.922,53.5259,54.0245,54.5026,54.9983,55.5749,50.1789,47.9354,46.3036,44.4846,48.0986,48.557,48.8942,49.264,50.7621,54.1496,56.8041,
J-114,47.9813,46.0406,44.5116,43.4875,42.801,42.3546,47.2552,48.9932,49.7745,50.3819,50.8837,51.3647,51.8631,52.442,47.0646,44.8112,43.1829,41.365,44.9635,45.4241,45.7631,46.1344,47.6338,51.0234,53.6792,
J-115,68.0337,66.6358,65.5083,64.7229,64.1547,65.9503,66.8515,68.0603,68.4787,68.8452,69.1587,69.4743,69.8136,70.2275,65.9124,64.6093,63.2937,64.3748,64.6816,64.9284,65.1238,65.393,66.7892,69.4988,71.519,
J-116,77.1331,75.1501,73.5887,72.5361,71.8318,73.9946,75.7121,77.7806,78.7013,79.333,79.8238,80.2685,80.7213,81.2396,75.347,73.5395,71.8102,73.0385,73.9272,74.4751,74.8036,75.0825,76.1053,79.3243,81.9223,
J-117,70.2393,68.1897,66.5859,65.5162,64.8283,65.9258,67.7169,69.7848,70.6919,71.3124,71.8073,72.2706,72.7486,73.3022,68.6541,66.7924,65.0913,65.1302,65.9944,66.495,66.8015,67.0821,68.2164,71.3114,73.8853,
J-118,74.8008,72.8422,71.3037,70.2814,69.6103,70.7807,72.5316,74.6136,75.4521,76.0386,76.5132,76.9676,77.4421,78.0001,73.0907,71.3824,69.6994,69.9506,70.7504,71.2038,71.4791,71.7486,72.9544,76.1442,78.715,
J-119,52.6564,52.7843,52.7862,52.7855,52.3391,51.7846,54.6178,56.9769,57.6565,58.2144,58.6943,59.1781,59.6924,60.3064,55.9774,53.9211,52.6175,50.8432,52.299,52.7686,53.1084,53.4527,54.8115,59.0876,61.8387,
J-12,56.9075,56.5562,56.1973,55.9644,55.4398,56.6308,58.1305,60.2963,60.9407,61.4846,61.956,62.4347,62.9456,63.5588,59.0679,57.0334,55.6412,53.8325,55.5872,56.031,56.3605,56.7208,58.254,62.4207,65.1719,
J-120,54.8752,54.4123,53.9696,53.6787,53.1464,52.6352,55.8995,58.0271,58.6695,59.2154,59.6888,60.1693,60.6818,61.2963,56.796,54.7494,53.3652,51.5621,53.345,53.7778,54.106,54.4723,56.0491,60.1687,62.9173,
J-121,49.6825,47.6537,46.0325,44.9153,44.1607,43.6358,47.2156,48.2256,48.4308,48.7863,49.1758,49.6542,50.2034,50.9111,46.4295,44.3847,42.6641,40.6368,43.2926,43.125,43.2381,43.8102,47.1358,50.9372,53.8184,
J-122,50.2564,48.2286,46.608,45.4911,44.7362,44.2105,47.7923,48.8016,49.0042,49.3582,49.7468,50.2244,50.7732,51.4806,46.9966,44.9536,43.2327,41.2052,43.8626,43.6935,43.806,44.3782,47.7078,51.5086,54.3891,
J-123,45.8505,44.0484,42.62,41.6648,40.9955,40.5432,45.2444,46.9843,47.7281,48.3227,48.8204,49.3037,49.8076,50.3968,45.1397,42.9086,41.3232,39.5048,42.846,43.2867,43.6208,44.0005,45.5852,49.0831,51.7589,
J-124,46.9336,45.3395,44.0644,43.203,42.5815,42.1357,46.3516,47.7827,48.3359,48.8237,49.2463,49.6715,50.1226,50.6615,45.9547,43.97,42.5279,40.8555,43.8351,44.1642,44.4432,44.8096,46.4996,49.777,52.2153,
J-125,56.2843,55.1418,54.1984,53.5828,52.9816,52.5022,56.4673,58.3526,58.9944,59.5428,60.0158,60.4922,60.9986,61.604,56.7295,54.6469,53.182,51.3638,53.7991,54.2099,54.5313,54.9119,56.61,60.4862,63.2137,
J-126,61.9179,60.6095,59.5468,58.8552,58.2412,60.4878,62.0092,63.8852,64.5366,65.0816,65.5471,66.013,66.5078,67.0993,61.8033,59.8595,58.2999,58.9587,59.3858,59.7977,60.1103,60.4774,62.1351,65.923,68.6292,
J-127,62.563,59.2017,56.6574,54.9207,53.988,54.4794,56.7111,58.8224,60.2277,61.0606,61.6587,62.148,62.6153,63.1067,60.0784,57.304,55.115,54.1564,55.6772,56.4819,56.9364,57.2369,57.6944,59.8986,62.4216,
J-128,65.3984,62.8163,60.8292,59.4861,58.6987,59.8024,61.7567,63.8052,64.9932,65.7356,66.2897,66.7665,67.236,67.7502,63.4964,61.2129,59.3404,59.1711,60.3904,61.0637,61.4583,61.7533,62.5079,65.1878,67.752,
J-129,64.0396,61.4978,59.5394,58.2164,57.4367,58.4347,60.3719,62.4144,63.5917,64.328,64.8809,65.3605,65.8346,66.3559,62.2463,59.9674,58.1084,57.7848,58.9975,59.6578,60.0474,60.3436,61.1338,63.8484,66.4233,
J-13,63.3545,63.9449,64.2923,64.4953,64.1423,64.6478,66.1727,68.7354,69.4396,69.9902,70.4591,70.9298,71.4307,72.0303,67.5486,65.7223,64.445,62.7253,64.0234,64.5325,64.8785,65.2001,66.3729,70.6467,73.3667,
J-130,78.1721,76.5737,75.2985,74.456,73.8166,75.0525,76.7716,78.9099,79.7093,80.273,80.7332,81.1797,81.65,82.2084,76.9026,75.359,73.7101,74.1352,74.8095,75.2421,75.5123,75.7884,77.0734,80.4627,83.0665,
J-131,78.754,77.1845,75.9295,75.0998,74.465,75.6931,77.3943,79.5411,80.3178,80.8728,81.329,81.7745,82.2453,82.8063,77.4954,75.9779,74.3313,74.7541,75.4177,75.8407,76.1053,76.38,77.6837,81.1143,83.7198,
J-132,50.8103,48.7813,47.1598,46.0426,45.2872,44.7612,48.348,49.3606,49.5634,49.9173,50.3057,50.7832,51.3317,52.0391,47.5488,45.506,43.7836,41.7551,44.4181,44.2489,44.3613,44.9333,48.2627,52.0626,54.9436,
J-133,49.2187,47.4275,45.9822,44.9743,44.274,43.7623,46.9498,47.7265,47.7963,48.0712,48.3989,48.8219,49.3158,49.9631,45.9467,44.1211,42.5586,40.6963,43.0609,42.8422,42.9239,43.4654,46.7311,50.2766,52.8972,
J-134,60.5776,58.0307,56.0671,54.7411,53.9591,55.1336,57.0494,58.9982,60.1557,60.9039,61.4661,61.9518,62.43,62.9529,58.8804,56.5711,54.7234,52.9353,55.6362,56.3083,56.706,57.0064,57.7994,60.4909,63.0546,
J-135,61.6792,59.05,57.0291,55.6651,54.8674,55.9928,57.9387,59.9135,61.1055,61.8777,62.4492,62.9345,63.4082,63.9207,59.8707,57.5212,55.6363,55.3262,56.574,57.2766,57.6896,57.9899,58.7039,61.3509,63.9095,
J-136,68.9888,67.9652,67.1064,66.5323,65.954,66.9447,68.584,70.7928,71.5363,72.0894,72.5538,73.0152,73.5048,74.0897,69.2109,67.5855,66.0471,65.9664,66.3975,66.8402,67.1415,67.4476,68.8298,72.5486,75.2203,
J-137,69.0383,68.0175,67.1634,66.5934,66.0183,67.0519,68.6947,70.9066,71.6472,72.2045,72.6705,73.1315,73.6197,74.2021,69.2882,67.657,66.1178,66.0713,66.5312,66.9769,67.2787,67.5844,68.953,72.6839,75.3615,
J-138,55.9232,57.9147,59.3061,60.1392,60.0535,59.2611,61.4292,64.328,65.0383,65.6024,66.084,66.5661,67.077,67.6855,63.6613,61.5429,60.6941,59.0744,59.6534,60.1178,60.467,60.7932,61.7276,66.3176,69.0552,
J-139,61.2199,62.5493,63.4511,63.9947,63.7753,63.9684,65.4696,68.2232,68.9304,69.4878,69.9625,70.438,70.9427,71.5454,67.3256,65.3518,64.2759,62.6047,63.5185,64.0085,64.3591,64.6778,65.7165,70.158,72.8863,
J-14,57.7509,58.1599,58.3746,58.4921,58.1111,58.6023,59.8536,61.8943,62.3875,62.8279,63.223,63.6391,64.0909,64.6441,60.8282,59.1226,57.977,56.3893,57.4888,57.836,58.1142,58.4431,59.8667,63.7915,66.2623,
J-140,83.5756,82.2753,81.2193,80.534,79.92,81.2006,82.8368,85.0653,85.7782,86.3001,86.7366,87.1724,87.639,85.1817,82.522,81.1989,79.5584,80.1413,80.7247,81.1169,81.3643,81.6342,83.0101,86.6245,89.238,
J-141,82.8609,81.5392,80.4708,79.7738,79.1559,80.4284,82.0689,84.2849,85.0019,85.5262,85.9644,86.4014,86.8689,84.4719,81.8056,80.4615,78.8222,79.374,79.9584,80.3524,80.6019,80.8738,82.2511,85.8487,88.4574,
J-142,82.834,81.468,80.3725,79.652,79.0307,80.3072,81.9548,84.1598,84.8803,85.4063,85.8453,86.2824,86.7496,84.3676,81.7048,80.3457,78.7052,79.2659,79.8609,80.2545,80.5033,80.7748,82.1485,85.7216,88.3313,
J-143,78.984,77.7814,76.8108,76.1676,75.5993,76.7875,78.1824,80.0703,80.6423,81.0837,81.4611,81.8464,82.2629,82.7722,77.7649,76.5696,75.0863,75.6282,76.0753,76.3873,76.5979,76.8571,78.2518,81.5287,83.8808,
J-144,69.9492,67.9878,66.4467,65.4222,64.7426,65.829,67.5648,69.5385,70.356,70.9425,71.4238,71.8868,72.3702,72.9374,68.4165,66.6631,65.0067,65.0018,65.7908,66.2264,66.4968,66.7646,68.0194,71.1655,73.7345,
J-145,81.4184,79.9217,78.7304,77.9345,77.2987,78.5641,80.2335,82.4006,83.1421,83.6789,84.1245,84.5647,85.033,85.5951,80.1365,78.7075,77.0631,77.5767,78.2045,78.6057,78.8581,79.1298,80.4763,83.9364,86.5281,
J-146,53.7449,51.6825,50.0592,48.9631,48.262,47.8394,50.9635,52.5532,53.2271,53.7682,54.2389,54.7203,55.2343,55.8471,51.9573,50.1416,48.5301,46.7436,48.9881,49.2719,49.4854,49.7732,51.4829,54.5605,57.1398,
J-147,78.7177,76.8836,75.4324,74.462,73.8198,74.9395,76.5087,78.1971,78.8211,79.326,79.7659,80.2128,80.6903,81.2629,76.9151,75.5205,73.8897,74.17,74.8704,75.1679,75.3302,75.5306,76.9169,79.9879,82.4785,
J-148,74.7114,72.877,71.4257,70.4547,69.8133,70.8689,72.4434,74.1144,74.7486,75.2617,75.7086,76.1615,76.6443,77.2214,73.0655,71.6309,70.0129,70.1074,70.8182,71.1288,71.3033,71.5024,72.882,75.9376,78.4326,
J-149,76.2077,74.532,73.2103,72.3218,71.7318,72.6868,74.1228,75.561,76.0896,76.5608,76.9894,77.4365,77.9174,78.4949,74.8767,73.6187,72.0465,72.0544,72.7211,72.9651,73.0965,73.2584,74.6177,77.5027,79.8745,
J-15,56.446,56.0655,55.687,55.4421,54.9127,54.4036,57.6253,59.7807,60.4247,60.969,61.4408,61.9199,62.4311,63.0446,58.5492,56.5106,55.1169,53.3078,55.0776,55.5196,55.849,56.2103,57.7517,61.9104,64.6612,
J-150,81.4469,79.8044,78.4957,77.6118,77.0246,78.0377,79.4551,80.8829,81.3802,81.8351,82.2527,82.6919,83.1665,83.7385,79.9384,78.7166,77.1262,77.34,77.9747,78.1869,78.2995,78.4681,79.8965,82.8092,85.1561,
J-151,45.9411,44.1391,42.7107,41.7557,41.0863,40.634,45.3356,47.0754,47.819,48.4135,48.9111,49.3943,49.8982,50.4873,45.2303,42.9993,41.414,39.5955,42.9365,43.3771,43.7112,44.0909,45.6755,49.1733,51.8489,
J-152,47.0906,45.2898,43.8625,42.9087,42.24,41.7868,46.4935,48.2337,48.9755,49.5683,50.0644,50.5464,51.049,51.637,46.3742,44.1486,42.5623,40.744,44.0898,44.5295,44.8627,45.2417,46.8256,50.3214,52.9955,
J-153,58.9416,59.3794,59.6111,59.743,59.3483,59.8655,61.3938,63.8855,64.5954,65.1523,65.628,66.106,66.614,67.2208,62.9348,60.9568,59.7109,57.9706,59.2369,59.7121,60.052,60.3866,61.6158,65.8569,68.5866,
J-154,53.7685,54.5543,55.0508,55.356,55.0179,54.3991,56.9324,59.5188,60.2182,60.7787,61.2592,61.7424,62.2554,62.8674,58.6566,56.6002,55.4338,53.7099,54.8597,55.3299,55.6718,56.0125,57.1785,61.5642,64.3049,
J-155,68.902,68.174,67.5361,67.1091,66.5634,67.4969,69.108,71.3876,72.1225,72.6725,73.1354,73.5966,74.0868,74.6733,69.7831,68.1775,66.6544,66.5447,66.9068,67.3604,67.6687,67.9737,69.3225,73.1605,75.8419,
J-156,68.7865,68.0739,67.4476,67.028,66.4842,67.4128,69.0229,71.3054,72.0401,72.5903,73.0534,73.5148,74.0051,74.5918,69.7078,68.0996,66.5785,66.4635,66.8222,67.2767,67.5856,67.8908,69.2374,73.0808,75.7629,
J-157,62.882,59.9878,57.7771,56.2764,55.4315,56.2953,58.3333,60.3837,61.6793,62.4761,63.0585,63.5444,64.0135,64.5145,60.8104,58.3081,56.3093,55.7485,57.1182,57.8701,58.3022,58.6019,59.1839,61.6961,64.2473,
J-158,63.0276,60.2512,58.1251,56.6845,55.8615,56.7701,58.7714,60.8182,62.0844,62.8639,63.4379,63.9222,64.393,64.9003,61.0607,58.6275,56.6759,56.1849,57.5149,58.24,58.66,58.9592,59.6024,62.1754,64.7341,
J-159,77.5534,76.1979,75.0636,74.2774,73.6449,75.0437,76.7559,78.8789,79.6631,80.2237,80.6813,81.1246,81.5913,82.1456,76.6651,75.1292,73.4832,74.0659,74.7446,75.1796,75.4562,75.7405,77.0408,80.4341,83.033,
J-16,60.9557,60.5306,60.12,59.8609,59.3235,60.6598,62.1538,64.3118,64.9446,65.4788,65.9414,66.4123,66.9162,67.5231,62.7487,60.8646,59.3963,59.3954,59.5637,60.0177,60.3441,60.6973,62.2386,66.3882,69.132,
J-160,71.8198,70.7385,69.8187,69.1684,68.6253,69.8702,71.1426,72.7632,73.2997,73.7174,74.0714,74.4286,74.8123,75.2789,70.7533,69.5152,68.1296,68.7073,69.119,69.4124,69.6203,69.8808,71.2192,74.1375,76.3124,
J-161,81.8479,80.7035,79.7619,79.1548,78.5565,79.7876,81.4034,83.6525,84.3534,84.8733,85.3101,85.7482,86.2177,86.7858,81.1742,79.8511,78.2224,78.6951,79.232,79.6309,79.887,80.1628,81.5513,85.2529,87.8854,
J-162,77.5756,76.5897,75.7706,75.2366,74.693,75.8256,77.1572,79.034,79.5609,79.9836,80.3503,80.7302,81.1436,81.6523,76.7098,75.569,74.1125,74.5777,74.9505,75.2513,75.4616,75.7254,77.1607,80.5292,82.8758,
J-163,57.0081,54.9859,53.3719,52.2614,51.5085,50.985,54.5016,55.6168,55.8771,56.2458,56.6365,57.1062,57.6422,58.3293,53.8564,51.8434,50.1306,48.1324,50.8306,50.7119,50.8353,51.3722,54.485,58.1403,60.9699,
J-164,50.4228,48.3947,46.7765,45.664,44.9147,44.3997,47.8856,49.0034,49.2916,49.6755,50.0761,50.5524,51.0931,51.7824,47.3494,45.3176,43.6113,41.6183,44.2849,44.1831,44.3133,44.8486,47.9164,51.5748,54.4076,
J-165,77.6509,76.1361,74.9208,74.124,73.4896,74.6877,76.3614,78.5225,79.2726,79.8181,80.2712,80.7183,81.1931,81.7612,76.5063,75.002,73.3713,73.7044,74.3317,74.7455,75.0089,75.2874,76.6307,80.0983,82.7028,
J-166,82.2518,80.794,79.6202,78.8484,78.2204,79.4939,81.1561,83.3493,84.0827,84.6161,85.0593,85.4983,85.9659,83.6598,80.9924,79.5903,77.9475,78.4906,79.1137,79.5133,79.7638,80.034,81.3824,84.9023,87.5076,
J-167,55.6254,53.4533,51.7564,50.617,49.898,49.4891,52.6678,54.3683,55.1509,55.7488,56.2477,56.731,57.2343,57.8218,53.9698,52.0571,50.4274,48.6653,50.8851,51.2821,51.5434,51.8175,53.2368,56.2476,58.828,
J-168,56.3494,54.2023,52.5205,51.3877,50.6718,50.2624,53.4387,55.1307,55.8926,56.481,56.9754,57.4578,57.9619,58.5526,54.7005,52.816,51.1926,49.4306,51.6448,52.0264,52.2787,52.5487,53.9966,57.0173,59.597,
J-169,56.7324,54.6142,52.9518,51.8314,51.1199,50.7131,53.864,55.5594,56.3146,56.8991,57.3915,57.8734,58.3777,58.9691,55.1403,53.294,51.6952,49.9465,52.108,52.4851,52.7305,52.9888,54.4239,57.4455,60.0166,
J-17,55.5435,54.5316,53.6835,53.1308,52.5399,52.0575,55.8723,57.7913,58.424,58.9691,59.4414,59.9191,60.4279,61.0372,56.2484,54.1794,52.7353,50.9181,53.1899,53.6004,53.922,54.3021,56.0032,59.9453,62.6818,
J-170,56.2687,54.1511,52.4881,51.3653,50.6512,50.2419,53.4075,55.0882,55.8243,56.4019,56.8915,57.3735,57.8793,58.4743,54.6261,52.7764,51.1653,49.4053,51.603,51.9658,52.2072,52.473,53.9583,56.9918,59.5703,
J-171,68.1572,66.0931,64.4773,63.4072,62.7048,63.7936,65.5292,67.4195,68.2519,68.8493,69.3376,69.8043,70.2893,70.8546,66.5218,64.7412,63.0863,63.0111,63.842,64.2618,64.5212,64.7763,66.028,69.0842,71.6376,
J-172,68.2484,66.2011,64.5989,63.5313,62.8477,63.9053,65.6872,67.7316,68.6367,69.2588,69.7564,70.2229,70.7039,71.2609,66.7489,64.854,63.1621,63.097,63.9575,64.4572,64.7668,65.0508,66.1982,69.2944,71.8704,
J-173,69.256,67.2108,65.6101,64.5439,63.8608,64.9378,66.7157,68.7635,69.6644,70.2833,70.7782,71.2423,71.7211,72.276,67.7058,65.8343,64.1411,64.1286,64.9865,65.483,65.7891,66.0709,67.2167,70.3132,72.8852,
J-174,70.855,68.6017,66.8597,65.6944,64.9713,66.1855,68.077,70.1512,71.2187,71.902,72.4225,72.885,73.3498,73.8724,69.0513,67.0371,65.2735,65.4982,66.5381,67.1341,67.4865,67.7718,68.6846,71.546,74.1103,
J-175,70.2047,67.8869,66.0966,64.901,64.1635,65.3566,67.2562,69.3269,70.4092,71.0995,71.6241,72.0886,72.5542,73.0761,68.3474,66.2962,64.5194,64.6785,65.7401,66.3454,66.7027,66.9887,67.8826,70.7181,73.2785,
J-176,74.2127,72.0267,70.33,69.1967,68.471,70.4362,72.228,74.2933,75.2996,75.9701,76.482,76.9348,77.3891,77.8999,72.3303,70.3822,68.6206,69.5941,70.5854,71.19,71.5475,71.8262,72.723,75.7765,78.3647,
J-177,80.4561,78.3435,76.7088,75.6178,74.9059,76.9528,78.6976,80.8035,81.7452,82.3804,82.8692,83.3088,83.7554,84.2659,78.345,76.5536,74.8133,76.0818,76.9941,77.5458,77.8691,78.1369,79.1091,82.2665,84.8494,
J-178,64.1101,61.5592,59.5942,58.2667,57.4856,58.4773,60.4204,62.4637,63.6429,64.3797,64.9329,65.4125,65.8863,66.4073,62.3017,60.0205,58.1586,57.8344,59.0495,59.7112,60.1012,60.3971,61.1838,63.8857,66.4586,
J-179,67.4574,64.9594,63.0325,61.7337,60.964,62.0263,63.9456,65.9907,67.1213,67.8354,68.3749,68.8472,69.317,69.8382,65.5038,63.3311,61.4976,61.3794,62.5275,63.1573,63.5264,63.8123,64.6478,67.4036,69.9723,
J-18,51.5775,50.5794,49.7406,49.1922,48.604,48.1209,51.8855,53.7984,54.4303,54.9781,55.4537,55.9353,56.4479,57.0615,52.3108,50.2247,48.7916,46.9751,49.2059,49.6124,49.9344,50.3178,52.0354,55.9932,58.7338,
J-180,76.8598,75.386,74.2036,73.4148,72.7779,74.728,76.3709,78.496,79.271,79.8416,80.3048,80.7487,81.2134,81.7621,75.9413,74.3466,72.6931,73.6151,74.298,74.7628,75.0598,75.3508,76.6153,80.1663,82.8028,
J-181,80.2332,78.2415,76.6695,75.6212,74.9204,77.0026,78.7248,80.8339,81.7472,82.373,82.8575,83.2966,83.7444,84.2585,78.2935,76.536,74.8089,76.0857,76.9744,77.5149,77.8341,78.1045,79.1109,82.3193,84.9079,
J-182,69.0356,67.7049,66.6305,65.9201,65.3011,67.113,68.7397,70.8275,71.5884,72.1639,72.637,73.0942,73.5729,74.1377,68.7741,67.0322,65.4515,65.9561,66.5621,67.036,67.3543,67.6706,68.9942,72.6082,75.2731,
J-183,72.3846,71.0251,69.9258,69.1913,68.5663,70.5151,72.1416,74.2389,74.9988,75.57,76.0377,76.4887,76.9612,77.5194,71.9029,70.2318,68.6154,69.3446,69.9818,70.4507,70.7605,71.0679,72.3753,75.98,78.6398,
J-184,67.8481,65.7909,64.1802,63.1138,62.4122,63.4923,65.2271,67.1175,67.9492,68.5466,69.0351,69.5024,69.988,70.554,66.2395,64.4549,62.8025,62.7105,63.5391,63.9586,64.2185,64.4738,65.7272,68.7868,71.3406,
J-185,67.6213,65.626,64.0606,63.0211,62.3305,63.3889,65.126,67.0526,67.8784,68.4722,68.9592,69.4266,69.9132,70.482,66.1331,64.3384,62.6901,62.5777,63.3807,63.8145,64.0856,64.3511,65.6092,68.715,71.2791,
J-186,67.7153,66.8794,66.1698,65.7017,65.1424,66.0881,67.7017,69.9347,70.6668,71.2169,71.6799,72.1408,72.6301,73.215,68.3962,66.765,65.2494,65.1248,65.5028,65.9513,66.2579,66.5653,67.9292,71.7077,74.3759,
J-187,66.7272,65.8877,65.1747,64.7043,64.1437,65.0709,66.693,68.9293,69.6677,70.2225,70.6896,71.154,71.6468,72.235,67.4634,65.7952,64.2867,64.119,64.4887,64.9421,65.2533,65.5643,66.9321,70.7201,73.3985,
J-188,72.8644,71.8779,71.0479,70.499,69.9232,70.9711,72.5945,74.8342,75.5584,76.0981,76.5526,77.0069,77.4912,78.0728,72.9596,71.4452,69.8763,69.9436,70.3915,70.8213,71.1097,71.4076,72.7931,76.5457,79.2123,
J-189,66.3,65.4536,64.7321,64.246,63.7208,64.6308,65.9713,67.8117,68.3571,68.8002,69.1869,69.5862,70.0178,70.5443,66.2268,64.8295,63.4551,63.4398,63.6965,64.0271,64.2739,64.568,66.034,69.4558,71.8423,
J-19,65.2933,63.5908,62.2447,61.3431,60.7343,61.7227,63.1888,64.8781,65.5472,66.0445,66.4594,66.8655,67.2929,67.7996,63.8715,62.3022,60.8334,60.8186,61.4298,61.789,62.0252,62.2783,63.5166,66.3705,68.6567,
J-190,69.8623,68.7175,67.7743,67.1472,66.559,67.6924,69.3566,71.5316,72.289,72.8548,73.3241,73.7836,74.2684,74.8435,69.8404,68.2058,66.6458,66.708,67.229,67.6766,67.977,68.2809,69.6333,73.2922,75.9644,
J-191,68.6093,67.6425,66.8329,66.3093,65.7401,66.7892,68.4273,70.6434,71.3842,71.9428,72.4098,72.8713,73.3595,73.9415,69.0188,67.3911,65.8561,65.8095,66.2538,66.703,67.008,67.3152,68.675,72.4308,75.1102,
J-192,50.6154,48.5709,46.9407,45.8209,45.0698,44.5553,48.1733,49.2528,49.5154,49.8928,50.2923,50.772,51.3185,52.0173,47.5102,45.4575,43.7353,41.7187,44.422,44.2967,44.4226,44.9769,48.151,51.8923,54.7598,
J-193,51.0066,48.9675,47.3401,46.221,45.4679,44.9483,48.5568,49.6091,49.8451,50.2119,50.6064,51.0852,51.6328,52.3357,47.831,45.7821,44.0585,42.035,44.7232,44.5775,44.6972,45.26,48.5059,52.2731,55.147,
J-194,61.0209,58.6566,56.8229,55.5905,54.8406,55.9005,57.7493,59.6498,60.6691,61.356,61.8911,62.3739,62.8601,63.4066,59.4165,57.2752,55.5197,53.7476,56.2146,56.7797,57.1233,57.4092,58.4227,61.2506,63.8184,
J-195,61.2608,58.7858,56.8732,55.5841,54.8147,55.9315,57.8258,59.757,60.8538,61.5749,62.1248,62.6084,63.0892,63.6213,59.5669,57.338,55.5275,53.7467,56.3656,56.9873,57.3597,57.6529,58.5407,61.2822,63.847,
J-196,69.8578,68.863,68.0258,67.4679,66.8939,67.8891,69.5217,71.7437,72.4794,73.0285,73.4904,73.9502,74.4388,75.0235,70.0913,68.4941,66.949,66.8979,67.3229,67.7629,68.0618,68.3664,69.751,73.4927,76.1651,
