 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-1037,79.9235,78.5494,80.0464,82.2271,82.704,83.0258,82.9086,82.3319,81.3323,80.5656,80.4229,80.046,80.1248,79.6295,80.2015,79.4132,79.8942,78.7449,78.6446,76.9496,76.8722,76.0566,78.8472,80.1356,81.7666,
J-1038,65.2993,62.5248,61.6552,62.7983,63.4069,64.0252,64.3183,64.6227,64.2939,63.7262,63.7661,63.3319,63.3855,62.6821,63.3557,62.378,63.1356,62.0407,62.5687,61.2294,61.4736,60.2194,61.1003,61.257,62.7377,
J-1039,80.0688,78.6145,80.0448,81.7658,82.1927,82.544,82.6385,82.4575,81.8256,81.2056,81.0211,80.8188,80.5763,80.7515,80.227,80.6634,79.878,80.2197,79.1036,79.0678,77.9225,78.2181,78.6565,80.3424,80.7914,
J-104,68.5421,67.3202,68.2231,70.5097,71.0309,71.4367,71.4792,71.3524,70.7617,70.1567,70.022,69.7079,69.6962,69.19,69.6521,68.9329,69.3894,68.4517,68.5192,67.2017,67.1431,66.2477,67.8137,68.6808,70.1584,
J-1040,90.9281,89.5588,91.2718,93.4597,93.923,94.293,94.3694,94.1685,93.4871,92.813,92.6187,92.3877,92.1646,92.2784,91.7061,92.2043,91.3525,91.7027,90.4874,90.3878,89.145,89.4646,89.9925,91.8418,92.3661,
J-1041,70.5389,70.9443,70.3362,70.8924,71.6428,72.1953,72.7036,73.0903,72.8331,72.4959,72.1599,72.1104,71.8404,71.7963,71.4712,71.5734,71.2299,71.2783,70.7874,70.6398,69.9325,69.747,69.3728,70.0232,70.2527,
J-1042,81.4335,80.0605,81.5574,83.7363,84.2129,84.534,84.4165,83.8369,82.8363,82.0699,81.9289,81.5487,81.6307,81.1319,81.7057,80.917,81.3978,80.2479,80.1469,78.4513,78.3735,77.5582,80.3511,81.6401,83.2711,
J-1043,62.8251,63.1411,62.5107,63.0868,63.8354,64.3938,64.8966,65.2913,65.0272,64.6717,64.3433,64.2871,64.0342,63.9755,63.6631,63.7567,63.4237,63.4631,62.9788,62.8206,62.1169,61.9208,61.5652,62.2202,62.4782,
J-1044,66.5967,64.9947,66.1908,68.1734,68.6923,69.1088,69.1505,68.9862,68.3578,67.7278,67.6439,67.2868,67.3123,66.7676,67.3092,66.5089,67.0531,66.028,66.2102,64.845,64.8972,63.8902,65.5174,66.3569,67.8621,
J-1045,82.0937,81.6321,82.5333,86.4289,86.9581,87.3573,87.4212,87.3501,86.7542,86.1449,86.0036,85.6707,85.6811,85.165,85.6205,84.9279,85.3464,84.4161,84.4272,83.0724,82.9912,82.1281,83.7716,84.5876,86.0292,
J-1046,67.3226,65.9505,67.4488,69.6392,70.1128,70.4279,70.2942,69.6808,68.6332,67.8438,67.6784,67.3304,67.3847,66.9356,67.4935,66.7102,67.1874,66.0218,65.8924,64.157,64.0705,63.2763,66.2192,67.5625,69.207,
J-1047,72.3088,71.4406,71.4953,72.8372,73.4192,73.9535,74.3326,74.5423,74.0811,73.5287,73.259,73.1124,72.87,72.8424,72.457,72.6766,72.0966,72.2758,71.4335,71.263,70.2957,70.3437,70.4422,71.6165,72.0872,
J-1048,55.4577,53.7194,54.3692,56.1843,56.7333,57.2043,57.3182,57.3039,56.7765,56.1766,56.101,55.7623,55.7495,55.2183,55.7398,54.9291,55.5019,54.5023,54.7709,53.4937,53.5732,52.5115,53.8107,54.5071,55.9609,
J-1049,73.3997,72.6929,73.3839,76.5439,77.0829,77.5073,77.5954,77.5723,77.0056,76.4006,76.2522,75.94,75.9311,75.4317,75.8737,75.1852,75.6055,74.6865,74.7109,73.3823,73.304,72.4355,73.999,74.7799,76.1936,
J-105,59.9026,58.6717,59.5892,61.8883,62.4095,62.816,62.8566,62.7323,62.1384,61.5288,61.3863,61.0886,61.0601,60.5786,61.0284,60.3104,60.7707,59.8314,59.9027,58.5831,58.5278,57.6312,59.2063,60.0811,61.5616,
J-1050,65.9016,64.5242,66.0208,68.2129,68.6893,69.0105,68.887,68.3022,67.2784,66.4968,66.3333,65.9884,66.0372,65.5881,66.1418,65.359,65.8389,64.6815,64.5661,62.8485,62.7668,61.9641,64.8394,66.155,67.7912,
J-1051,50.1559,48.9451,49.2403,51.2527,51.8171,52.3016,52.4566,52.5432,52.0308,51.4439,51.2816,51.0203,50.9546,50.5184,50.9092,50.2297,50.6639,49.7733,49.8502,48.5946,48.5351,47.6404,49.0085,49.681,51.0375,
J-1052,59.0261,57.3343,58.4525,60.4083,60.9397,61.3785,61.4496,61.353,60.7708,60.1537,60.0752,59.7281,59.7315,59.1968,59.7288,58.9205,59.4831,58.4669,58.7029,57.3746,57.4547,56.4045,57.8715,58.6504,60.1396,
J-1053,54.6458,53.5089,53.8057,55.905,56.4713,56.9549,57.1109,57.1978,56.6841,56.0984,55.9369,55.6686,55.6104,55.1574,55.5541,54.878,55.3036,54.4193,54.4861,53.2336,53.1647,52.275,53.6398,54.317,55.6708,
J-1054,86.3656,85.0007,86.8501,88.958,89.3866,89.6808,89.6194,89.0108,87.9274,87.0983,86.8302,86.6068,86.3932,86.6311,86.0956,86.5719,85.6796,85.8831,84.4087,83.9687,82.6284,83.1121,84.871,87.1515,87.7969,
J-1055,88.947,87.5735,89.4216,91.5292,91.9629,92.268,92.2255,91.683,90.6643,89.8602,89.6075,89.3797,89.1714,89.3776,88.8334,89.3208,88.4321,88.6602,87.2263,86.8419,85.5159,85.9734,87.5312,89.7431,90.3713,
J-1056,74.4337,73.8096,74.5652,77.9114,78.4502,78.8731,78.9664,78.9415,78.3523,77.7426,77.5915,77.2776,77.271,76.773,77.2145,76.5285,76.9439,76.0213,76.0326,74.6862,74.6031,73.7414,75.3643,76.1442,77.5527,
J-1057,79.6643,79.0433,79.8017,83.1435,83.6822,84.1044,84.1988,84.1688,83.577,82.9691,82.8228,82.4985,82.501,81.9923,82.44,81.7524,82.1673,81.2435,81.2535,79.9064,79.8225,78.9611,80.5874,81.3644,82.7704,
J-1058,59.4416,57.4328,56.6949,57.4629,57.8426,58.1743,58.1812,57.939,57.3455,56.8257,56.818,56.4919,56.5978,56.0361,56.7064,55.814,56.5335,55.4215,55.8319,54.4426,54.7631,53.7618,55.5126,55.917,57.3437,
J-1059,74.9683,72.0654,71.0013,72.0702,72.6731,73.2942,73.5896,73.8891,73.5606,73.0026,73.0561,72.6011,72.6862,71.9441,72.6377,71.6551,72.4141,71.3195,71.8477,70.5103,70.7614,69.5095,70.3929,70.5061,71.9926,
J-106,75.978,73.9342,73.0306,74.0137,74.6554,75.2634,75.6115,75.9393,75.6249,75.1221,75.0727,74.7141,74.7123,74.1201,74.5856,73.8466,74.3546,73.5089,73.8066,72.7068,72.7631,71.7109,72.3517,72.6407,73.8136,
J-1060,55.7878,54.1427,55.3117,57.3083,57.8365,58.2701,58.3328,58.2246,57.6246,56.9993,56.9058,56.5725,56.5645,56.0547,56.5704,55.7749,56.3237,55.3094,55.5143,54.1728,54.234,53.2087,54.7456,55.5464,57.041,
J-1061,42.5165,39.4961,38.1491,39.0857,39.7068,40.374,40.7083,41.0615,40.7087,40.1506,40.1108,39.7792,39.7131,39.1952,39.7223,38.8209,39.5272,38.4775,38.9506,37.6378,37.8515,36.6471,37.5578,37.6519,39.085,
J-1062,67.582,66.3391,67.4501,69.8284,70.3392,70.729,70.7442,70.554,69.9247,69.302,69.1803,68.852,68.8551,68.3403,68.8313,68.0845,68.5678,67.5926,67.6777,66.3185,66.2852,65.3706,67.0416,67.9584,69.4682,
J-1063,67.1723,65.9265,67.0397,69.4235,69.9354,70.3265,70.3423,70.1537,69.5242,68.9003,68.7779,68.4499,68.4518,67.9377,68.428,67.681,68.1643,67.1887,67.2734,65.9134,65.8792,64.9636,66.6342,67.5524,69.0638,
J-1064,65.0975,62.071,60.7205,61.6454,62.2677,62.9393,63.2855,63.6586,63.3501,62.8144,62.8211,62.4245,62.4431,61.7672,62.3879,61.4577,62.1685,61.1365,61.6276,60.3543,60.5681,59.3491,60.1155,60.1602,61.5771,
J-1065,57.1741,56.1712,56.4702,58.6636,59.2304,59.7114,59.8682,59.9557,59.44,58.8573,58.6898,58.4239,58.3659,57.9114,58.3002,57.6379,58.0467,57.1767,57.2249,55.9837,55.9002,55.0252,56.3865,57.0741,58.4149,
J-1066,80.0644,80.2979,80.8727,81.3428,81.8168,82.3378,82.8568,83.3593,83.785,84.0501,84.078,83.8229,83.7452,83.4459,83.437,83.077,83.1705,82.7807,82.8506,82.3941,82.3364,81.8036,81.6465,81.2612,81.5284,
J-1067,94.3782,94.6042,95.1602,95.5733,96.0017,96.4937,96.9735,97.4363,97.8386,98.0919,98.1522,97.9188,97.8346,97.4877,97.5521,97.1616,97.266,96.8737,96.9417,96.4826,96.4254,95.8928,95.7519,95.3674,95.6339,
J-1068,89.6206,89.8447,90.4145,90.8823,91.3569,91.8818,92.4085,92.9333,93.3776,93.6489,93.6841,93.448,93.326,93.0266,93.0324,92.6598,92.7587,92.3732,92.4525,92.0083,91.9528,91.4109,91.1988,90.7832,91.0396,
J-1069,53.6073,50.5723,49.6331,50.4504,51.0327,51.6814,52.1293,52.4855,52.1335,51.5511,51.3272,51.045,51.1688,50.6473,50.9973,50.2435,50.8375,49.8129,50.3067,49.0223,49.2428,48.0173,48.8018,48.8466,50.2666,
J-107,55.8705,54.6292,55.5441,57.8438,58.3654,58.7733,58.8148,58.6962,58.104,57.4933,57.3474,57.0577,57.0201,56.5522,56.9936,56.277,56.7391,55.8001,55.8747,54.5542,54.5024,53.6033,55.1758,56.0497,57.5299,
J-1070,52.5793,49.5331,48.6165,49.4482,50.0278,50.6736,51.1177,51.4723,51.1182,50.5319,50.3064,49.9922,50.1704,49.6241,49.9821,49.2275,49.8251,48.793,49.2927,47.999,48.2259,46.9935,47.7913,47.8368,49.2775,
J-1071,52.2268,53.5835,55.1087,64.0861,64.619,64.9953,65.0335,64.9026,64.2971,63.6733,63.5093,63.2223,63.1916,62.733,63.1602,62.4715,62.8956,61.9607,61.9731,60.6073,60.5308,59.6696,61.3579,62.2621,63.7433,
J-1072,62.2854,63.6419,65.1666,74.1553,74.6933,75.0665,75.1101,74.9733,74.3642,73.7423,73.5881,73.2797,73.2687,72.7811,73.2253,72.5316,72.9544,72.0165,72.0255,70.6561,70.5762,69.7137,71.4051,72.304,73.7853,
J-1073,60.1021,59.4501,58.6203,59.293,60.0064,60.5903,61.0526,61.443,61.1697,60.7643,60.523,60.3786,60.2015,59.9396,59.9087,59.6911,59.675,59.3895,59.2089,58.7058,58.3015,57.7786,57.7746,58.2423,58.8206,
J-1074,41.6367,39.1739,38.0697,38.8517,39.3422,39.8401,40.0186,40.0889,39.6321,39.1174,39.0729,38.7875,38.7706,38.2943,38.8468,37.9784,38.681,37.6264,38.069,36.7541,37.0293,35.9503,37.2397,37.4381,38.8203,
J-1075,62.356,59.3388,57.9967,58.9226,59.5393,60.1993,60.5241,60.8417,60.4812,59.9251,59.9212,59.531,59.5466,58.8917,59.5138,58.5811,59.2916,58.2367,58.7022,57.3835,57.5925,56.3885,57.314,57.4166,58.8526,
J-1076,58.1583,55.1404,54.2042,55.0159,55.5913,56.2273,56.6497,56.9506,56.5508,55.9558,55.7361,55.5272,55.4826,54.9228,55.4673,54.651,55.2415,54.2022,54.6655,53.3474,53.5562,52.3515,53.2715,53.3709,54.8036,
J-1077,65.081,66.3492,66.3964,66.7819,67.4491,67.96,68.5117,68.965,69.0129,68.9717,68.7273,68.6965,68.3905,68.3703,68.015,68.1247,67.7646,67.8535,67.4009,67.3999,66.7033,66.7184,66.0629,66.4026,66.3767,
J-1078,83.9208,85.1747,85.2233,85.6022,86.2577,86.7567,87.2923,87.7087,87.7406,87.7056,87.4482,87.4281,87.0995,87.1022,86.7368,86.8463,86.4813,86.5638,86.1003,86.0913,85.3878,85.4109,84.7902,85.1489,85.1305,
J-1079,62.4491,61.1592,61.5543,63.4781,64.0409,64.5237,64.6742,64.7515,64.235,63.6445,63.5067,63.2078,63.1775,62.6842,63.1261,62.416,62.8716,61.9549,62.0437,60.7561,60.7042,59.798,61.1969,61.8559,63.2264,
J-108,60.4996,59.2639,60.1791,62.4745,62.9958,63.403,63.4444,63.3217,62.7292,62.1202,61.979,61.68,61.6527,61.1688,61.6199,60.9011,61.3622,60.4225,60.4952,59.1744,59.1207,58.2224,59.795,60.6671,62.1468,
J-1080,72.866,73.1026,73.68,74.1527,74.63,75.1548,75.6789,76.1895,76.6217,76.8899,76.9147,76.6353,76.5932,76.2906,76.274,75.9227,76.0139,75.6272,75.7006,75.2478,75.1916,74.6586,74.4887,74.0998,74.3667,
J-1081,72.0029,72.9587,74.3642,82.3395,82.8755,83.2466,83.288,83.1405,82.5239,81.9032,81.7564,81.4309,81.4357,80.93,81.3854,80.6889,81.1102,80.1689,80.1732,78.7988,78.7166,77.8555,79.5632,80.4623,81.9437,
J-1082,65.6961,66.6311,68.0314,75.9542,76.4882,76.8623,76.9013,76.7591,76.1453,75.5229,75.3701,75.0575,75.0509,74.5592,75.0067,74.3124,74.7345,73.7949,73.8012,72.4286,72.3478,71.4868,73.1906,74.0932,75.5756,
J-1083,86.6472,85.3119,87.0885,89.2884,89.734,90.07,90.0906,89.6711,88.7629,87.9999,87.7593,87.5357,87.3107,87.5066,86.9596,87.435,86.5643,86.8274,85.4641,85.1633,83.865,84.2794,85.5173,87.589,88.168,
J-1084,77.5993,75.4418,75.1269,76.2102,76.7818,77.3557,77.7273,77.9938,77.5985,77.0133,76.8522,76.6301,76.3164,76.5057,75.8776,76.3845,75.5086,76.0383,74.9359,75.1227,73.8824,74.1411,73.72,75.1059,75.3514,
J-1085,59.7831,56.7569,55.816,56.6274,57.2049,57.8502,58.2886,58.6437,58.2942,57.719,57.5126,57.3142,57.2179,56.7367,57.2041,56.3978,57.0031,55.9768,56.4726,55.1914,55.4129,54.1885,54.9665,55.0027,56.4245,
J-1086,69.2486,67.8708,69.3687,71.5601,72.0371,72.3587,72.2367,71.6527,70.6326,69.8537,69.695,69.3422,69.3985,68.9374,69.4963,68.7118,69.1918,68.0358,67.9233,66.2103,66.1292,65.3232,68.1813,69.4928,71.1286,
J-1087,57.3833,54.3647,53.4273,54.24,54.8157,55.4521,55.8753,56.1762,55.7762,55.1806,54.9588,54.7432,54.7216,54.1957,54.6782,53.8776,54.4671,53.4277,53.8908,52.5724,52.7812,51.5765,52.4974,52.5973,54.0302,
J-1088,49.0167,47.7628,48.882,51.2819,51.794,52.1883,52.2044,52.0334,51.4066,50.7772,50.6346,50.3462,50.3041,49.8588,50.3078,49.5707,50.058,49.0843,49.1768,47.819,47.7919,46.8752,48.5441,49.4657,50.977,
J-1089,68.638,65.6224,64.282,65.2048,65.8198,66.4775,66.7994,67.1063,66.744,66.189,66.1952,65.7872,65.8246,65.1416,65.7789,64.8425,65.552,64.4959,64.9593,63.639,63.8468,62.6428,63.5717,63.6761,65.1133,
J-109,57.1588,55.9249,56.8471,59.1508,59.6718,60.0784,60.1182,59.995,59.4004,58.7894,58.6442,58.3522,58.3175,57.8456,58.2899,57.5728,58.034,57.0945,57.167,55.8463,55.7926,54.8952,56.473,57.3501,58.8318,
J-1090,62.5445,63.8138,63.9983,64.4209,65.0909,65.6025,66.2635,66.6704,66.705,66.6125,66.4345,66.3226,66.0072,65.9695,65.6519,65.7302,65.3829,65.4673,65.0127,65.0115,64.3125,64.3271,63.6718,64.0108,63.9851,
J-1091,54.4271,53.0479,54.5449,56.7472,57.2225,57.5419,57.4101,56.8135,55.7706,54.9782,54.7968,54.4787,54.4988,54.0983,54.6279,53.8522,54.3311,53.1686,53.0436,51.3115,51.228,50.4341,53.3692,54.712,56.3553,
J-1092,86.3589,86.5868,87.1583,87.6263,88.0996,88.6214,89.1428,89.6547,90.0886,90.3563,90.3886,90.1487,90.0384,89.7413,89.7424,89.3743,89.4711,89.0833,89.1578,88.7075,88.651,88.1135,87.9296,87.5297,87.7916,
J-1093,79.7506,79.1024,80.1474,83.773,84.2899,84.6701,84.6907,84.5241,83.9038,83.2836,83.1477,82.8104,82.8252,82.3057,82.7761,82.0666,82.5015,81.5505,81.5723,80.1975,80.127,79.2525,80.9569,81.8681,83.361,
J-1094,80.0461,78.1118,77.8058,78.8597,79.4404,80.0117,80.3964,80.6739,80.2777,79.7108,79.532,79.323,79.0296,79.1562,78.5751,79.0301,78.2152,78.6764,77.6427,77.7604,76.5913,76.7893,76.4264,77.7475,78.0324,
