 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-35,0.000107802,0.354412,0.554899,0.821042,1.12986,12.8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-36,0.000115606,0.354407,0.554194,0.819225,1.12571,12.5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-37,0.0697148,0.333878,0.553639,0.827175,1.15767,2.83861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-38,0.0699209,0.333285,0.552805,0.824777,1.15221,13.7921,8.1991e-06,0,0,0,8.1991e-06,-8.1991e-06,0,-8.1991e-06,0,0,0,0,0,0,0,0,0,0,0,
J-39,0.075214,0.329094,0.53896,0.781836,1.05426,8.47711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-40,1.83413e-05,0.353753,0.555824,0.824251,1.13802,13.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-41,1.83413e-05,0.353728,0.555827,0.824238,1.13804,13.4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-42,6.48702e-05,0.354809,0.556496,0.826505,1.14281,13.7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-43,0.0854939,0.328599,0.536302,0.771147,1.03046,7.44259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-44,0.085383,0.328521,0.536801,0.772765,1.03403,2.11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-46,0.0698795,0.333193,0.552117,0.822666,1.14711,13.4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-47,0.0699665,0.33321,0.552798,0.824766,1.15221,13.7916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-48,7.41374e-05,0.354898,0.556515,0.82652,1.14284,13.7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-49,0.000115606,0.354425,0.554174,0.819214,1.12569,12.5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-52,0.0852258,0.328751,0.544014,0.794139,1.08142,9.63284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-53,0.0848596,0.328455,0.542888,0.791307,1.07533,2.30508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-54,0.0784982,0.328706,0.54078,0.786422,1.06428,8.89775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-55,0.0788427,0.32869,0.540754,0.786383,1.06426,8.89636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-56,0.0881418,0.328497,0.544812,0.795611,1.08468,9.76471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-57,0.0917274,0.328214,0.544482,0.79319,1.07899,2.31147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-58,0.0926016,0.328223,0.545539,0.795935,1.08512,9.74308,8.54207e-06,0,0,0,8.54207e-06,0,0,0,0,0,-8.54207e-06,0,0,0,0,0,0,0,0,
J-59,0.0927093,0.32819,0.545529,0.795912,1.0851,9.74237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-62,0.0828486,0.328716,0.541489,0.787684,1.06709,8.99441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-63,0.0828706,0.328724,0.541489,0.787674,1.06708,8.99437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-64,0.0746512,0.329182,0.53895,0.781851,1.05429,8.47848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-65,0.0747724,0.329167,0.53895,0.781843,1.05425,8.47824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-66,0.0852414,0.328735,0.544005,0.794129,1.08141,9.63288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-67,0.071846,0.330338,0.545573,0.802319,1.10032,2.46216,8.43556e-06,0,0,0,8.43556e-06,0,0,0,-8.43556e-06,0,-8.43556e-06,0,8.43556e-06,0,-8.43556e-06,0,0,0,8.43556e-06,
J-68,0.0719056,0.330243,0.545043,0.800745,1.09678,10.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-69,0.0848005,0.328504,0.542916,0.791319,1.07536,2.30532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-70,0.0730261,0.329514,0.539908,0.785079,1.06145,8.80204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-71,1.83413e-05,0.356773,0.557262,0.826349,1.14037,13.4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-72,1.83413e-05,0.353494,0.555806,0.82413,1.13795,13.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-74,0.0800529,0.328821,0.542517,0.791315,1.07521,2.31594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-75,0.0827021,0.328732,0.541448,0.787638,1.06703,8.99516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-76,0.0848302,0.328488,0.542924,0.791328,1.07537,2.30519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-77,0.0929324,0.328197,0.545607,0.795978,1.08519,9.74135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-78,0.0946343,0.32797,0.545836,0.796027,1.0853,9.73109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-79,0.000341896,0.358386,0.552992,0.814642,1.11228,2.4728,0,0,0,-8.36954e-06,0,0,0,8.36954e-06,8.36954e-06,0,0,-8.36954e-06,0,-8.36954e-06,-8.36954e-06,-8.36954e-06,8.36954e-06,-8.36954e-06,0,
J-80,0.000457453,0.358577,0.55378,0.816434,1.11614,11.7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-81,0.0706033,0.334486,0.549391,0.812398,1.12099,11.7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-82,0.0697205,0.33422,0.555173,0.831836,1.16886,14.9784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-83,0.000170686,0.356757,0.555135,0.821945,1.13065,12.8089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-84,0.000235978,0.357726,0.556631,0.824611,1.13572,13.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-87,1.83413e-05,0.353698,0.555814,0.824221,1.13802,13.4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-88,0.0718604,0.330314,0.543294,0.795218,1.08392,2.37232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-89,0.0711563,0.331872,0.552078,0.822281,1.14688,13.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-90,0.0750217,0.329123,0.538951,0.781835,1.05425,8.47754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-95,0.00594739,0.463826,0.62251,0.987224,1.44476,15.3163,0,0,0,-7.72519e-06,0,0,7.72519e-06,0,0,0,0,-7.72519e-06,0,-7.72519e-06,-7.72519e-06,-7.72519e-06,0,-7.72519e-06,0,
J-97,0.0789879,0.328747,0.541221,0.787624,1.06697,9.01209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-98,0.0719561,0.330201,0.544552,0.799294,1.09339,10.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-100,0.0716625,0.330656,0.537928,0.778375,1.04581,8.10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-101,0.0716625,0.330656,0.537935,0.778384,1.04582,8.10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-102,0.0948485,0.327935,0.545868,0.79603,1.08528,9.7296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-103,0.001487,0.459821,0.613372,0.963487,1.38584,13.4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-104,0.00136321,0.475209,0.634789,1.02475,1.53997,2.49293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-106,0.0860279,0.329229,0.548286,0.806211,1.10873,2.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-107,0.0860363,0.329212,0.548257,0.806188,1.10867,2.48038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-108,0.0859943,0.329203,0.548237,0.806166,1.10868,2.48037,8.40436e-06,-8.40436e-06,0,0,8.40436e-06,-8.40436e-06,0,-8.40436e-06,0,-8.40436e-06,0,0,8.40436e-06,-8.40436e-06,0,-8.40436e-06,0,-8.40436e-06,8.40436e-06,
J-109,0.0717385,0.33039,0.540501,0.786578,1.0643,8.91883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-110,0.0716625,0.330649,0.537928,0.778375,1.04581,8.10952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-111,0.0717311,0.330374,0.540484,0.786569,1.06429,8.91879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-112,0.00254994,0.44527,0.594541,0.912834,1.27094,1.77271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-113,0.0853565,0.328507,0.536786,0.772749,1.03402,2.11744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-114,0.0858887,0.329151,0.547704,0.804579,1.10496,2.45939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-115,0.00179777,0.452921,0.60412,0.938168,1.3269,11.7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-116,0.00178849,0.451745,0.602426,0.933652,1.31667,11.4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-117,0.000522424,0.358483,0.562155,0.837688,1.1653,2.8669,0,0,0,-8.13746e-06,0,8.13746e-06,0,0,0,0,0,-8.13746e-06,0,-8.13746e-06,0,-8.13746e-06,0,-8.13746e-06,0,
J-136,0.0105822,0.41637,0.556843,0.813688,1.06831,5.58265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-137,0.00688476,0.429744,0.574193,0.858124,1.15524,7.46928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-138,0.00706698,0.421602,0.564029,0.834044,1.10866,1.44181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-203,0.00961369,0.464644,0.622465,0.983127,1.43108,2.17656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-204,0.00785799,0.486281,0.657576,1.09279,1.73866,3.28994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-215,0.00783388,0.488722,0.661374,1.10502,1.77691,29.5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-217,0.0862702,0.329028,0.537094,0.772485,1.03277,7.51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-218,0.0860796,0.328933,0.536991,0.772382,1.03269,7.51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-219,0.0729766,0.330766,0.54509,0.799825,1.09391,10.3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-220,0.0776179,0.333191,0.544533,0.793009,1.07506,9.29901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-225,0.0845384,0.330768,0.544271,0.792171,1.07446,2.30967,0,0,0,0,0,-8.62474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-226,0.0845459,0.330776,0.544289,0.792181,1.07445,2.30971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-229,0.0924398,0.337444,0.54926,0.793851,1.07031,2.25556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-230,0.0991217,0.342932,0.55355,0.795922,1.06832,8.47185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-235,0.0751095,0.337656,0.550911,0.810588,1.11241,2.51821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-236,0.0935461,0.345809,0.5567,0.804201,1.08447,2.32615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-237,0.0935612,0.345825,0.556718,0.804211,1.08449,2.32605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-238,0.0896893,0.330846,0.540962,0.77983,1.04646,2.16308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-239,0.0896548,0.330803,0.540915,0.779778,1.04641,2.16305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-241,0.0799769,0.340935,0.547034,0.791678,1.06491,8.62316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-242,0.079072,0.340145,0.548507,0.797773,1.07956,9.31735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-243,0.08118,0.336111,0.550896,0.806605,1.10249,2.45612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-245,0.012605,0.474638,0.640412,1.03381,1.56436,19.5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-246,0.0125943,0.474624,0.640361,1.03376,1.56426,19.5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-247,0.0896405,0.329683,0.545083,0.795351,1.08266,9.64861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-248,0.0864659,0.329119,0.544452,0.79456,1.08184,9.63555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-249,0.0844357,0.335816,0.546174,0.788938,1.0614,8.47541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-250,0.0842699,0.335619,0.54599,0.788731,1.06119,8.47521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-252,0.0801196,0.342804,0.545072,0.782089,1.04171,2.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-253,0.0801129,0.342804,0.54508,0.782081,1.0417,2.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.01635e-06,0,
J-256,0.0717321,0.33075,0.538015,0.778463,1.04591,8.10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-257,0.0717948,0.33083,0.538086,0.778533,1.04597,8.10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-260,0.0842538,0.347836,0.553313,0.795755,1.06525,8.3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-261,0.0845444,0.348111,0.553623,0.796057,1.06556,8.32813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-262,0.0944028,0.343327,0.550933,0.787681,1.04963,7.70098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-263,0.0944296,0.343348,0.550949,0.78769,1.04966,7.70094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-265,0.0907715,0.330631,0.546834,0.798939,1.08956,2.38492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-270,0.0993592,0.343142,0.55375,0.796118,1.0685,2.22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-275,0.0809192,0.343029,0.545295,0.782277,1.04188,2.14812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-276,0.080906,0.343029,0.545296,0.782277,1.04187,2.14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-278,0.085229,0.333687,0.545474,0.790987,1.06859,8.91793,0,0,0,0,8.68656e-06,0,-8.68656e-06,0,-8.68656e-06,0,0,0,8.68656e-06,0,-8.68656e-06,0,0,0,0,
J-279,0.0835803,0.33223,0.542648,0.785334,1.05766,8.48617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-282,0.0888257,0.335189,0.550174,0.800105,1.08721,9.63645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.56498e-06,0,
J-283,0.093624,0.339776,0.556879,0.811376,1.10742,10.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-284,0.0896273,0.330789,0.5409,0.779752,1.04636,2.16293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-285,0.0887917,0.330206,0.53879,0.774688,1.036,2.12054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-286,0.0913961,0.331579,0.548537,0.801299,1.0939,2.38867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-287,0.0913881,0.331579,0.548519,0.801278,1.09389,2.38878,0,0,0,0,8.51484e-06,0,-8.51484e-06,0,0,0,0,0,8.51484e-06,0,0,0,-8.51484e-06,0,0,
J-288,0.00910862,0.47652,0.644079,1.04991,1.61278,2.77801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.59196e-06,0,
J-289,0.0106975,0.471168,0.636077,1.024,1.54027,2.52356,7.64137e-06,-7.64137e-06,0,0,7.64137e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-290,0.00953615,0.474649,0.641244,1.04074,1.58684,20.5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-300,0.093984,0.340119,0.557203,0.81169,1.10768,10.4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-301,0.0970102,0.342958,0.562416,0.822094,1.12856,11.4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-302,0.160159,0.524737,0.69569,1.032,1.44242,2.17211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-303,0.161416,0.524391,0.694765,1.02786,1.43146,12.8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-304,0.0888101,0.335156,0.550155,0.800095,1.08721,9.63653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-305,0.0840439,0.331092,0.543642,0.789979,1.06922,9.02129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-308,0.108345,0.333194,0.555199,0.813443,1.11832,11.1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-309,0.108495,0.333212,0.555228,0.813464,1.11835,11.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-314,0.0798931,0.343071,0.546896,0.786884,1.05175,2.18851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-315,0.0806972,0.344214,0.548073,0.788041,1.05289,2.18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-322,0.0825865,0.33163,0.54288,0.787,1.06198,2.25002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-323,0.0825863,0.331638,0.54288,0.787009,1.06201,2.25002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-324,0.090437,0.329862,0.545338,0.795586,1.08286,9.65146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-327,0.0871234,0.331988,0.547128,0.797172,1.0844,9.63469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-328,0.087178,0.33207,0.547219,0.797243,1.08445,9.63476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-329,0.00954691,0.474657,0.641235,1.04078,1.58692,20.5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-330,0.0819653,0.331277,0.543316,0.788915,1.06668,8.90631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-331,0.083279,0.331202,0.543677,0.790029,1.06927,9.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-332,0.0791243,0.341997,0.545499,0.784901,1.04868,7.88618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-333,0.0874904,0.332298,0.547427,0.797447,1.08465,9.63496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-334,0.0875138,0.332413,0.547545,0.79757,1.08477,9.63492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-336,0.00263253,0.362388,0.557929,0.820406,1.1201,11.7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-337,0.096755,0.344951,0.552624,0.789317,1.05122,7.70294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-338,0.0987926,0.346929,0.554768,0.791904,1.05471,7.77997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-339,0.00911889,0.476734,0.644151,1.05001,1.61287,2.77734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-340,0.0975747,0.348369,0.55735,0.800896,1.07403,2.2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-341,0.0974005,0.348204,0.557193,0.800758,1.0739,2.26884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-344,0.161472,0.524403,0.694772,1.02783,1.43144,12.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J-347,0.0887344,0.341216,0.556117,0.811746,1.10749,2.46497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
