 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-11,54.709,52.6666,47.9609,43.2913,38.6316,25.4694,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,
J-12,36.205,34.0842,29.4153,24.7793,20.1528,7.41245,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,-190.72,
J-13,40.101,37.9706,33.2949,28.6519,24.0187,11.217,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,-186.82,
J-14,44.4551,35.1071,30.8271,26.0924,21.475,15.2425,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,
J-15,44.8884,35.5389,31.2583,26.5228,21.9047,17.1644,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,-191.019,
J-16,41.3997,39.266,34.5881,29.9428,25.3073,14.0095,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,-185.521,
J-17,33.259,23.8934,19.6329,14.9185,10.3205,5.64968,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,
J-18,34.9974,25.6216,21.359,16.6412,12.0403,7.37,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,
J-19,34.9707,25.6161,21.352,16.6346,12.0336,7.345,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,
J-20,35.4011,26.0473,21.7825,17.0643,12.4626,6.34429,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,-200.553,
J-21,34.9669,25.6154,21.351,16.6337,12.0327,7.34143,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,-200.986,
J-22,36.2469,26.9073,22.6401,17.9206,13.3173,8.60959,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,
J-23,48.4795,46.1957,41.5089,36.8495,32.2012,19.3962,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,-178.635,
J-24,44.5839,42.3086,37.6287,32.9763,28.3348,15.5915,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,
J-25,33.251,23.8918,19.6308,14.9165,10.3185,5.64217,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,
J-26,44.4554,35.1071,30.8272,26.0925,21.4751,15.2428,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,
J-27,44.584,42.3086,37.6288,32.9763,28.3348,15.5916,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,-182.534,
J-28,44.4556,35.1072,30.8272,26.0925,21.4751,15.2429,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,-191.452,
J-29,52.5785,50.5037,45.8034,41.1374,36.4815,23.3921,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,-174.357,
J-30,51.2914,49.2075,44.5097,39.846,35.1924,22.1359,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,
J-31,52.5701,50.5044,45.8037,41.1378,36.4818,23.3833,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,-174.364,
J-32,52.578,50.5038,45.8034,41.1374,36.4815,23.3916,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,-174.358,
J-35,42.4634,42.4111,37.3802,32.7934,28.1326,13.4758,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,
J-36,42.8967,42.8428,37.8114,33.2238,28.5622,13.8984,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,
J-37,40.3979,38.4298,33.7444,29.1012,24.466,13.016,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,-186.54,
J-38,40.8349,38.8601,34.1744,29.5303,24.8944,11.9255,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,
J-39,53.0009,50.9365,46.2349,41.5683,36.9116,23.8034,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,-173.933,
J-40,41.5968,41.549,36.5191,31.934,27.2746,12.6317,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,
J-41,41.5968,41.5488,36.519,31.9338,27.2744,12.6317,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,
J-42,41.1635,41.1026,36.0761,31.4912,26.8328,12.2089,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,
J-43,58.2902,56.1185,51.4099,46.7337,42.0681,28.974,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,-168.485,
J-44,57.4241,55.2547,50.5475,45.8729,41.2088,29.7924,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,-169.37,
J-46,41.2682,39.2918,34.6055,29.9606,25.3239,12.3482,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,-185.67,
J-47,40.8355,38.8597,34.1742,29.53,24.8941,11.926,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,-186.103,
J-48,41.1635,41.1018,36.0755,31.4906,26.8322,12.2089,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,-185.78,
J-49,42.8967,42.8428,37.8114,33.2238,28.5622,13.8984,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,-184.047,
J-52,48.7646,46.6169,41.9248,37.2656,32.6165,19.6727,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,-178.152,
J-53,49.631,47.4809,42.7873,38.1265,33.4759,22.1147,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,
J-54,51.2917,49.2074,44.5097,39.846,35.1924,22.1362,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,-175.648,
J-55,51.2946,49.2075,44.5097,39.8461,35.1924,22.1392,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,-175.645,
J-56,48.3607,46.1866,41.496,36.8374,32.1891,19.2789,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,-178.626,
J-57,49.2649,47.0526,42.3617,37.7013,33.0515,21.755,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,-177.764,
J-58,48.4084,46.1894,41.5002,36.8413,32.193,19.3261,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,
J-59,48.4096,46.1894,41.5004,36.8415,32.1932,19.3274,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,
J-62,50.9011,48.7756,44.079,39.416,34.7632,21.7574,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,
J-63,50.9014,48.7756,44.079,39.4161,34.7632,21.7577,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,-176.047,
J-64,52.9974,50.9367,46.2351,41.5684,36.9117,23.7997,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,-173.936,
J-65,52.9981,50.9367,46.235,41.5684,36.9117,23.8004,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,-173.935,
J-66,48.7646,46.6169,41.9248,37.2656,32.6165,19.6727,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,-178.15,
J-67,46.0484,44.0305,39.3392,34.6852,30.0404,18.5812,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,-180.887,
J-68,46.4821,44.4622,39.7702,35.1154,30.4699,17.4388,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,-180.453,
J-69,49.6296,47.4808,42.7872,38.1264,33.4758,22.1134,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,-177.325,
J-70,51.6878,49.6425,44.9424,40.2782,35.6237,22.5201,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,-175.245,
J-71,41.5968,41.5499,36.5204,31.9351,27.2757,12.6298,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,
J-72,41.5968,41.5506,36.5204,31.9353,27.2759,12.6318,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,
J-74,49.571,47.4799,42.7852,38.1246,33.474,22.0536,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,-177.372,
J-75,50.8992,48.7756,44.0789,39.416,34.7631,21.7554,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,-176.049,
J-76,49.6302,47.4808,42.7872,38.1264,33.4758,22.114,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,-177.324,
J-77,48.4123,46.1896,41.5006,36.8417,32.1934,19.33,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,-178.631,
J-78,48.4348,46.1915,41.5033,36.8442,32.1959,19.3522,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,
J-79,44.6298,44.5428,39.5144,34.9226,30.2585,17.1873,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,-182.313,
J-80,44.1965,44.111,39.0832,34.4922,29.8289,15.1659,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,-182.747,
J-81,43.8576,41.8844,37.1929,32.5435,27.9023,14.8757,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,-183.077,
J-82,39.5307,37.5667,32.8826,28.2409,23.6073,10.652,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,-187.408,
J-83,42.4634,42.387,37.3609,32.7732,28.1128,13.4767,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,-184.48,
J-84,42.0301,41.9531,36.928,32.3411,27.6815,13.0541,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,-184.913,
J-87,41.5968,41.5491,36.5191,31.934,27.2746,12.6317,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,-185.347,
J-88,48.2141,46.1895,41.4946,36.8367,32.1882,20.7141,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,-178.719,
J-89,41.2772,39.2849,34.6004,29.9551,25.3186,12.3571,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,-185.661,
J-90,52.9997,50.9366,46.235,41.5683,36.9116,23.8021,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,-173.934,
J-95,38.4821,29.0796,24.8134,20.0887,15.4819,9.36916,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,-197.52,
J-97,50.8624,48.7756,44.0786,39.4157,34.7628,21.7175,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,-176.078,
J-98,46.9156,44.8939,40.2013,35.5457,30.8994,17.8617,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,-180.019,
J-100,54.7093,52.667,47.9612,43.2916,38.6319,25.4694,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,
J-101,54.7093,52.667,47.9612,43.2916,38.6319,25.4694,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,
J-102,48.4379,46.1918,41.5036,36.8445,32.1962,19.3552,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,-178.633,
J-103,40.2757,30.8193,26.5542,21.8253,17.2157,11.1285,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,-195.787,
J-104,36.3777,26.9338,22.674,17.9525,13.3495,8.73202,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,-199.686,
J-106,45.3013,43.1618,38.4757,33.8227,29.1797,17.8499,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,
J-107,45.3013,43.1618,38.4757,33.8227,29.1797,17.8499,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,-181.554,
J-108,45.3013,43.1618,38.4757,33.8227,29.1797,17.8499,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,-181.558,
J-109,51.2452,49.2124,44.5124,39.8491,35.1953,22.0877,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,
J-110,54.7093,52.667,47.9612,43.2916,38.6319,25.4694,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,-172.219,
J-111,51.2452,49.2125,44.5124,39.8491,35.1953,22.0877,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,-175.686,
J-112,45.0283,35.5659,31.2936,26.5559,21.938,17.295,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,-191.02,
J-113,57.424,55.2547,50.5475,45.8729,41.2088,29.7924,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,-169.374,
J-114,45.7342,43.5936,38.9068,34.253,29.6093,18.2763,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,-181.134,
J-115,42.4374,32.9771,28.7088,23.9759,19.3625,13.2518,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,-193.62,
J-116,42.8707,33.4088,29.14,24.4062,19.7921,13.6779,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,-193.187,
J-117,39.4302,39.3618,34.3404,29.7584,25.1033,12.0673,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,-187.513,
J-136,66.6821,57.1496,52.8482,48.0695,43.415,37.0748,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,-169.355,
J-137,53.6865,44.1988,39.9146,35.1606,30.528,24.306,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,-182.354,
J-138,59.3189,49.8116,45.5198,40.755,36.1128,31.4409,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,-176.721,
J-203,38.9222,29.5124,25.2461,20.5206,15.9132,11.2545,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,-197.087,
J-204,33.251,23.8918,19.6308,14.9165,10.3185,5.64221,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,-202.719,
J-215,32.8178,23.46,19.1996,14.4861,9.88891,3.80566,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,-203.153,
J-217,57.858,55.6869,50.9791,46.3037,41.6389,28.5527,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,-168.848,
