J-120,68.222,65.8776,67.4925,67.9022,68.6238,69.0539,69.4621,69.6714,71.1898,72.8378,71.5602,71.0096,69.9588,69.1417,68.4066,67.7521,67.1844,66.6986,66.2944,65.8812,65.4267,67.5939,68.9554,69.6462,69.8936,70.0776,70.4272,71.4867,73.2349,71.5916,70.9647,
J-121,71.3781,69.5102,70.1187,70.426,70.9182,71.1931,71.4095,71.5541,72.4799,73.8166,73.8663,73.4186,72.5833,71.8642,71.1907,70.5729,70.0209,69.5377,69.1168,68.69,68.2291,69.2393,70.2061,70.8618,71.1975,71.4622,71.8177,72.6693,74.1873,73.8917,73.4633,
J-122,71.4084,69.5406,70.1491,70.4564,70.9486,71.2234,71.4398,71.5845,72.5103,73.847,73.8967,73.4489,72.6137,71.8945,71.2211,70.6032,70.0512,69.5681,69.1471,68.7203,68.2595,69.2697,70.2365,70.8922,71.2279,71.4926,71.8481,72.6997,74.2177,73.9221,73.4937,
J-123,64.4856,62.1412,63.756,64.1658,64.8874,65.3175,65.7257,65.9349,67.4534,69.1014,67.8238,67.2733,66.2224,65.4054,64.6703,64.0158,63.4481,62.9623,62.5581,62.1449,61.6904,63.8576,65.219,65.9099,66.1573,66.3414,66.691,67.7503,69.4985,67.8552,67.2282,
J-124,53.0079,53.0816,53.5415,54.173,55.375,56.3545,58.8609,59.3691,66.365,67.9898,67.9848,66.9026,65.3068,64.275,63.4461,62.7903,62.2676,61.8958,61.5334,61.1204,60.6026,61.4587,62.8147,63.2063,63,63.0386,63.5999,66.207,68.4252,68.0654,67.5466,
J-125,54.336,52.6824,53.3404,53.5454,53.8469,54.0103,54.1684,54.2695,54.9731,56.1335,56.2221,55.8569,55.1285,54.462,53.8227,53.2259,52.6832,52.2016,51.7711,51.3365,50.8719,51.8629,52.6831,53.3036,53.6758,53.9742,54.3313,55.1176,56.4756,56.2417,55.9356,
J-126,69.461,67.8066,68.4648,68.6702,68.9722,69.1359,69.2942,69.3953,70.0994,71.2603,71.3488,70.9834,70.2544,69.5878,68.9483,68.3514,67.8087,67.3271,66.8966,66.4621,65.9975,66.9888,67.8097,68.4301,68.8024,69.1007,69.4577,70.2441,71.6025,71.3684,71.0619,
J-127,97.9589,96.2903,96.9534,97.1643,97.4762,97.6454,97.8058,97.909,98.6215,99.7908,99.8765,99.5082,98.772,98.102,97.4603,96.862,96.3186,95.8368,95.4069,94.9729,94.5086,95.5057,96.3353,96.9562,97.3283,97.6261,97.983,98.7697,100.135,99.8965,99.5833,
J-128,63.6024,61.953,62.6095,62.8129,63.1115,63.2733,63.4308,63.5313,64.2324,65.3903,65.4798,65.1154,64.3893,63.724,63.0854,62.489,61.9465,61.4649,61.0342,60.5995,60.1348,61.124,61.9414,62.5616,62.934,63.2326,63.5897,64.3758,65.7319,65.4992,65.1951,
J-129,65.9799,65.1006,65.3035,65.8972,66.9749,67.752,69.2984,69.6803,74.4106,76.0739,76.1187,75.2125,73.8036,72.8457,72.049,71.3935,70.8554,70.445,70.0684,69.6552,69.1589,69.9528,71.3798,71.8951,71.8547,71.9426,72.4261,74.4558,76.4941,76.1823,75.6242,
J-13,61.1234,58.7744,60.3964,60.8051,61.5252,61.9544,62.3587,62.568,64.0771,65.7254,64.4405,63.8926,62.8444,62.0284,61.2938,60.6392,60.0714,59.585,59.1806,58.7674,58.3132,60.4892,61.8501,62.5421,62.7916,62.9764,63.325,64.3773,66.1222,64.4717,63.8444,
J-130,52.8887,52.0203,52.2268,52.8223,53.8983,54.6713,56.2195,56.5956,61.3401,62.991,63.0342,62.1036,60.6702,59.7027,58.9022,58.2473,57.7118,57.3073,56.9326,56.5192,56.0195,56.8178,58.2253,58.7199,58.6551,58.7369,59.2328,61.3501,63.4131,63.1002,62.5521,
J-131,48.2903,48.364,48.8239,49.4554,50.6574,51.6369,54.1433,54.6515,61.6474,63.2722,63.2672,62.185,60.5892,59.5574,58.7285,58.0727,57.55,57.1782,56.8158,56.4028,55.885,56.7411,58.0971,58.4887,58.2824,58.321,58.8823,61.4894,63.7076,63.3478,62.829,
J-132,48.7125,48.7862,49.246,49.8776,51.0795,52.0591,54.5655,55.0737,62.0696,63.6943,63.6894,62.6072,61.0113,59.9796,59.1507,58.4949,57.9721,57.6004,57.2379,56.8249,56.3071,57.1633,58.5192,58.9109,58.7045,58.7432,59.3044,61.9115,64.1298,63.77,63.2511,
J-133,50.5013,49.6701,49.5164,49.3551,49.0633,48.9275,48.925,48.9518,49.1458,49.957,50.1703,50.154,50.1755,49.8364,49.3955,48.9069,48.4006,47.8981,47.4112,46.9399,46.4744,46.6328,46.88,47.4318,47.9079,48.3021,48.6598,49.2039,50.2134,50.1789,50.3095,
J-134,49.131,49.2047,49.6645,50.2961,51.498,52.4776,54.9839,55.4921,62.488,64.1128,64.1079,63.0257,61.4298,60.398,59.5691,58.9133,58.3906,58.0188,57.6564,57.2434,56.7256,57.5818,58.9377,59.3293,59.123,59.1616,59.7229,62.33,64.5483,64.1884,63.6696,
J-135,109.136,107.268,107.867,108.177,108.675,108.952,109.173,109.318,110.26,111.603,111.653,111.199,110.355,109.632,108.957,108.338,107.786,107.304,106.883,106.457,105.996,106.999,107.978,108.635,108.966,109.227,109.583,110.448,111.974,111.679,111.247,
J-136,49.4684,48.6049,48.8129,49.409,50.4845,51.2567,52.8066,53.181,57.9333,59.5803,59.6229,58.6847,57.2435,56.2731,55.4714,54.8167,54.282,53.8794,53.5052,53.0918,52.591,53.3908,54.7922,55.2802,55.2079,55.2878,55.7875,57.9323,60.003,59.6897,59.1447,
J-137,49.3476,48.4831,48.6909,49.2868,50.3624,51.1348,52.6844,53.0592,57.81,59.4578,59.5006,58.5638,57.1242,56.1543,55.3528,54.6981,54.1632,53.7603,53.386,52.9726,52.472,53.2715,54.6742,55.1635,55.0926,55.1729,55.6719,57.8112,59.8805,59.5672,59.0215,
J-138,53.5982,52.7303,52.937,53.5326,54.6085,55.3815,56.9298,57.3058,62.051,63.7015,63.7447,62.8132,61.3789,60.411,59.6104,58.9555,58.4201,58.0158,57.6412,57.2278,56.728,57.5264,58.9333,59.427,59.3614,59.443,59.9393,62.0598,64.1237,63.8108,63.263,
J-14,59.8807,57.5365,59.1508,59.5606,60.2823,60.7125,61.1211,61.3305,62.8497,64.4978,63.2205,62.6702,61.6196,60.8027,60.0676,59.4131,58.8454,58.3595,57.9553,57.5421,57.0877,59.2546,60.6163,61.3073,61.555,61.7391,62.0885,63.1471,64.8949,63.2519,62.6249,
J-140,49.9509,49.9644,50.4019,51.0304,52.225,53.1932,55.6195,56.1226,62.9848,64.6123,64.613,63.5461,61.9664,60.941,60.1149,59.4591,58.935,58.5598,58.1962,57.7832,57.2673,58.1159,59.4786,59.8811,59.6892,59.7321,60.2865,62.8434,65.0466,64.6921,64.1697,
J-141,44.6765,44.6643,45.0923,45.7195,46.911,47.8743,50.2666,50.7676,57.5726,59.2014,59.2046,58.144,56.5711,55.5483,54.7233,54.0675,53.5429,53.1663,52.8022,52.3892,51.874,52.7194,54.0849,54.492,54.3061,54.3508,54.9024,57.4382,59.6352,59.283,58.7591,
J-142,45.32,45.3937,45.8535,46.4851,47.687,48.6666,51.173,51.6812,58.6771,60.3019,60.2969,59.2147,57.6189,56.5871,55.7582,55.1024,54.5796,54.2079,53.8454,53.4324,52.9146,53.7708,55.1267,55.5184,55.312,55.3507,55.9119,58.519,60.7373,60.3775,59.8587,
J-143,44.13,44.113,44.539,45.1659,46.3569,47.3194,49.7048,50.2055,57.0001,58.6291,58.6328,57.5737,56.0023,54.9801,54.1554,53.4996,52.9748,52.5979,52.2337,51.8207,51.3057,52.1503,53.5165,53.9246,53.74,53.785,54.336,56.8672,59.0628,58.7112,58.187,
J-144,50.3612,50.4349,50.8948,51.5263,52.7283,53.7079,56.2142,56.7224,63.7183,65.3431,65.3381,64.2559,62.6601,61.6283,60.7994,60.1436,59.6209,59.2491,58.8867,58.4737,57.9559,58.812,60.1679,60.5596,60.3532,60.3919,60.9532,63.5603,65.7786,65.4187,64.8999,
J-145,54.2685,54.5515,55.1231,55.762,56.9902,58.0159,60.901,61.4308,68.8647,70.483,70.4556,69.332,67.6919,66.6426,65.8062,65.1504,64.6313,64.2687,63.9096,63.4966,62.9737,63.8719,65.2083,65.5706,65.3253,65.3526,65.9322,68.6715,70.9198,70.5402,70.0309,
J-146,51.756,51.8297,52.2896,52.9211,54.1231,55.1026,57.609,58.1172,65.1131,66.7379,66.7329,65.6508,64.0549,63.0232,62.1943,61.5385,61.0157,60.644,60.2815,59.8685,59.3507,60.2069,61.5628,61.9545,61.7482,61.7868,62.3481,64.9551,67.1734,66.8135,66.2947,
J-147,56.3372,56.4109,56.8708,57.5023,58.7043,59.6839,62.1902,62.6984,69.6943,71.3192,71.3142,70.2321,68.6364,67.6047,66.7758,66.12,65.5973,65.2254,64.863,64.45,63.9322,64.7884,66.1444,66.5361,66.3299,66.3686,66.9298,69.5365,71.7546,71.3948,70.8759,
J-148,65.2091,66.8688,67.71,68.5036,70.1075,71.6117,82.0752,82.7343,92.8779,94.3482,94.3188,92.7133,90.5648,89.315,88.3915,87.7358,87.2595,87.0034,86.6831,86.2701,85.6878,86.5703,87.7129,87.7327,87.0314,86.9251,87.7195,92.0602,94.8341,94.4501,94.0565,
J-149,71.3322,72.9894,73.8288,74.6231,76.2236,77.7213,88.1015,88.758,98.8965,100.365,100.335,98.724,96.5694,95.3172,94.3927,93.7369,93.2611,93.0063,92.6865,92.2735,91.6905,92.5733,93.7135,93.7292,93.0226,92.9147,93.7116,98.0713,100.852,100.467,100.075,
J-15,44.4979,46.207,46.9566,47.6609,49.079,50.3962,53.8242,54.623,66.0432,67.5712,67.5481,66.1359,64.1914,63.0221,62.1335,61.4777,60.9843,60.6855,60.3496,59.9366,59.3781,60.2554,61.4763,61.6333,61.1147,61.0619,61.7702,65.4708,68.0382,67.6607,67.2209,
J-150,65.4948,63.8453,64.5019,64.7052,65.0038,65.1656,65.3231,65.4236,66.1247,67.2826,67.3721,67.0078,66.2816,65.6163,64.9777,64.3813,63.8388,63.3572,62.9265,62.4918,62.0272,63.0163,63.8337,64.4539,64.8263,65.1249,65.482,66.2681,67.6242,67.3915,67.0874,
J-151,54.1805,53.3016,53.5045,54.0978,55.1763,55.9548,57.5032,57.8866,62.6202,64.2854,64.3302,63.4271,62.0213,61.0646,60.2683,59.6128,59.0743,58.6631,58.2863,57.8731,57.3773,58.1707,59.6006,60.1186,60.0813,60.1699,60.6519,62.6703,64.7053,64.3935,63.834,
J-152,58.9894,58.1107,58.3136,58.9071,59.9855,60.7639,62.3123,62.6956,67.4294,69.094,69.1388,68.2346,66.8278,65.8706,65.0742,64.4186,63.8802,63.4694,63.0926,62.6795,62.1834,62.9771,64.406,64.9232,64.8848,64.9731,65.4556,67.4778,69.514,69.2022,68.6431,
J-153,51.8748,51.0112,51.2192,51.8152,52.8909,53.6631,55.2132,55.5878,60.3401,61.9873,62.03,61.092,59.6511,58.6807,57.879,57.2243,56.6896,56.2869,55.9127,55.4993,54.9986,55.7984,57.2,57.6883,57.6162,57.6962,58.1958,60.3395,62.41,62.0967,61.5515,
J-154,57.8431,56.9649,57.1679,57.7612,58.8399,59.6188,61.1683,61.5521,66.2878,67.9529,67.9977,67.0941,65.688,64.7312,63.9348,63.2793,62.7408,62.3298,61.9529,61.5398,61.0439,61.8374,63.2671,63.7849,63.7472,63.8357,64.3178,66.3374,68.3728,68.0609,67.5015,
J-155,66.0383,67.6951,68.5328,69.3292,70.927,72.4175,82.739,83.3924,93.525,94.9911,94.9608,93.3419,91.1793,89.924,88.9981,88.3423,87.8672,87.6141,87.2948,86.8818,86.2979,87.1811,88.3182,88.3285,87.6146,87.5046,88.3049,92.6899,95.4784,95.0934,94.703,
J-156,55.6084,57.265,58.1026,58.8991,60.4966,61.9865,72.3017,72.9548,83.0867,84.5527,84.5223,82.903,80.74,79.4845,78.5585,77.9027,77.4276,77.1746,76.8554,76.4424,75.8584,76.7416,77.8785,77.8885,77.1743,77.0641,77.8646,82.2511,85.04,84.655,84.2646,
J-157,59.5373,61.194,62.0345,62.8265,64.4292,65.9332,76.356,77.0157,87.1608,88.6335,88.6042,87.0068,84.8668,83.6204,82.6984,82.0426,81.5656,81.3077,80.9868,80.5738,79.9925,80.8748,82.0207,82.0462,81.3526,81.2485,82.0393,86.3532,89.1186,88.7348,88.3392,
J-158,65.5886,67.2459,68.0862,68.8791,70.4814,71.984,82.4035,83.0621,93.2046,94.6749,94.6454,93.0402,90.892,89.6423,88.7189,88.0631,87.5868,87.3307,87.0103,86.5973,86.0151,86.8976,88.0403,88.0603,87.3593,87.253,88.0473,92.3871,95.1608,94.7767,94.383,
J-159,57.1149,57.1886,57.6484,58.28,59.4819,60.4615,62.9678,63.4761,70.472,72.0967,72.0918,71.0096,69.4138,68.3821,67.5532,66.8974,66.3746,66.0029,65.6404,65.2274,64.7096,65.5658,66.9217,67.3134,67.1071,67.1458,67.707,70.314,72.5322,72.1724,71.6535,
J-16,41.2974,43.0146,43.7645,44.4668,45.8836,47.2016,50.5069,51.3154,62.7995,64.328,64.305,62.8943,60.9514,59.7828,58.8945,58.2387,57.7451,57.446,57.11,56.697,56.1387,57.0159,58.2374,58.3955,57.8784,57.826,58.5336,62.2291,64.7948,64.4174,63.9772,
J-160,53.7385,53.8123,54.2721,54.9036,56.1056,57.0852,59.5915,60.0997,67.0956,68.7204,68.7155,67.6333,66.0374,65.0057,64.1768,63.521,62.9982,62.6265,62.264,61.851,61.3332,62.1894,63.5453,63.937,63.7307,63.7693,64.3306,66.9376,69.1559,68.796,68.2772,
J-161,52.9722,52.1046,52.3114,52.907,53.9829,54.7558,56.3042,56.6801,61.4259,63.0761,63.1193,62.1873,60.7525,59.7845,58.9838,58.329,57.7936,57.3894,57.0148,56.6014,56.1015,56.9001,58.3066,58.8,58.7339,58.8154,59.3119,61.434,63.4984,63.1854,62.6378,
J-162,53.322,52.4539,52.6606,53.2561,54.332,55.105,56.6532,57.0293,61.7742,63.4249,63.4681,62.537,61.1031,60.1354,59.3348,58.68,58.1445,57.7402,57.3654,56.9521,56.4523,57.2507,58.6579,59.152,59.0868,59.1685,59.6646,61.7836,63.847,63.5341,62.9861,
J-163,57.3228,55.2598,55.1662,55.6895,56.6046,57.1489,57.604,57.8667,59.6581,61.3377,61.4264,60.8595,59.8061,58.9879,58.2527,57.5989,57.0327,56.5508,56.1477,55.7343,55.2776,55.9964,57.5121,58.2376,58.501,58.6868,59.0334,60.0225,61.7281,61.4593,60.8605,
J-164,58.3871,57.5078,57.7108,58.3045,59.3822,60.1592,61.7056,62.0875,66.8178,68.4812,68.526,67.6197,66.2109,65.253,64.4562,63.8008,63.2626,62.8522,62.4756,62.0625,61.5661,62.36,63.7871,64.3024,64.262,64.3498,64.8334,66.8631,68.9013,68.5895,68.0314,
J-165,48.8572,48.9309,49.3907,50.0223,51.2242,52.2038,54.7101,55.2183,62.2142,63.839,63.8341,62.7519,61.156,60.1243,59.2953,58.6396,58.1168,57.745,57.3826,56.9696,56.4518,57.308,58.6639,59.0556,58.8492,58.8879,59.4491,62.0562,64.2745,63.9146,63.3958,
J-166,53.9528,54.7175,55.2894,55.9392,57.2326,58.3708,61.3505,61.9804,70.6867,72.2862,72.2799,71.1154,69.4327,68.3666,67.5229,66.8671,66.3517,65.9981,65.6423,65.2293,64.7013,65.5595,66.8819,67.215,66.9307,66.9466,67.5445,70.4244,72.7295,72.3685,71.8695,
J-167,62.315,61.4431,61.6472,62.2397,63.3211,64.1056,65.6661,66.0555,70.8126,72.4803,72.5247,71.6246,70.222,69.2664,68.4706,67.8149,67.276,66.8641,66.487,66.0739,65.5785,66.3719,67.8052,68.3262,68.2922,68.3815,68.8617,70.868,72.9,72.5876,72.0264,
J-168,43.2788,43.3525,43.8123,44.4439,45.6458,46.6254,49.1318,49.64,56.6359,58.2606,58.2557,57.1734,55.5774,54.5456,53.7167,53.0609,52.5382,52.1664,51.804,51.391,50.8732,51.7294,53.0853,53.4769,53.2704,53.309,53.8703,56.4777,58.6961,58.3363,57.8175,
J-169,73.0124,74.6696,75.5089,76.3033,77.9037,79.4014,89.7816,90.4382,100.577,102.045,102.015,100.404,98.2496,96.9974,96.0729,95.4171,94.9413,94.6865,94.3667,93.9537,93.3707,94.2535,95.3937,95.4095,94.7028,94.5949,95.3918,99.7515,102.532,102.147,101.755,
J-17,53.5237,52.2168,52.314,52.8848,53.9176,54.6272,55.8141,56.1631,59.8968,61.595,61.6591,60.8632,59.5699,58.6574,57.88,57.2239,56.6756,56.2403,55.8548,55.4419,54.9596,55.7262,57.2093,57.8065,57.8717,57.9894,58.4224,60.0807,62.0055,61.7119,61.1236,
J-170,57.4532,56.5758,56.7789,57.3721,58.4512,59.2309,60.7818,61.1663,65.9049,67.5704,67.6151,66.7122,65.3068,64.3501,63.5539,62.8983,62.3598,61.9486,61.5717,61.1586,60.6627,61.4562,62.8865,63.4049,63.3679,63.4565,63.9383,65.9555,67.9903,67.6783,67.1186,
J-171,85.9905,88.0269,89.0181,89.9619,91.823,93.5676,111.513,111.951,122.104,123.075,123.047,119.746,115.808,113.853,112.623,111.967,111.641,111.76,111.576,111.163,110.372,111.254,111.714,110.532,108.23,107.654,109.203,119.152,123.725,123.343,123.355,
J-172,87.4365,89.4728,90.4641,91.4078,93.269,95.0136,112.959,113.397,123.55,124.521,124.493,121.192,117.254,115.299,114.069,113.413,113.087,113.206,113.022,112.609,111.818,112.7,113.16,111.978,109.676,109.1,110.649,120.598,125.171,124.789,124.801,
J-173,79.14,81.0427,82.0339,82.9216,84.7827,86.5969,104.543,105.158,115.311,116.689,116.66,114.739,112.257,110.875,109.895,109.239,108.791,108.604,108.31,107.897,107.275,108.157,109.173,108.968,107.969,107.775,108.71,114.096,117.205,116.822,116.505,
J-174,78.1531,80.0557,81.047,81.9346,83.7957,85.6099,103.556,104.172,114.324,115.702,115.674,113.752,111.271,109.889,108.909,108.253,107.805,107.618,107.324,106.911,106.289,107.171,108.187,107.983,106.983,106.789,107.724,113.11,116.218,115.836,115.518,
J-175,72.9644,72.1333,71.9994,71.8475,71.5653,71.4292,71.427,71.4473,71.6501,72.4693,72.6646,72.6045,72.601,72.2533,71.8101,71.3236,70.8219,70.3269,69.846,69.3791,68.9154,69.0862,69.3365,69.8788,70.3342,70.7184,71.0782,71.6777,72.7329,72.6778,72.796,
J-176,55.0337,54.1548,54.3577,54.951,56.0295,56.808,58.3564,58.7398,63.4734,65.1383,65.1831,64.2793,62.873,61.916,61.1197,60.4641,59.9257,59.5147,59.1379,58.7248,58.2288,59.0224,60.4518,60.9693,60.9315,61.0199,61.5021,63.5226,65.5582,65.2464,64.6871,
J-177,55.1417,53.4945,54.1503,54.3527,54.6496,54.8105,54.9677,55.0679,55.7675,56.9242,57.014,56.6502,55.9256,55.2609,54.6227,54.0266,53.4842,53.0026,52.5718,52.137,51.6723,52.6604,53.4761,54.0961,54.4686,54.7673,55.1245,55.9104,57.2655,57.0334,56.7303,
J-178,68.3777,66.7136,67.3752,67.5844,67.8931,68.0605,68.2203,68.3228,69.0327,70.1992,70.2858,69.9185,69.1845,68.5155,67.8745,67.2766,66.7335,66.2517,65.8217,65.3875,64.9231,65.9184,66.7453,67.3661,67.7383,68.0362,68.3931,69.1797,70.5426,70.3057,69.9947,
J-179,69.5147,67.8384,68.5041,68.7179,69.035,69.2072,69.3688,69.4731,70.19,71.3639,71.448,71.0782,70.3388,69.6672,69.0244,68.4254,67.8817,67.3997,66.9701,66.5363,66.0723,67.0721,67.9056,68.5268,68.8988,69.1965,69.5533,70.34,71.7089,71.4682,71.1514,
J-18,47.3393,48.541,49.2011,49.8643,51.215,52.4513,55.8205,56.5162,66.2606,67.8429,67.8281,66.602,64.854,63.7623,62.9074,62.2516,61.7416,61.4017,61.0508,60.6378,60.1023,60.9704,62.2671,62.5563,62.2136,62.2124,62.8378,65.922,68.2919,67.9227,67.4383,
