J-126,69.2349,67.5321,68.2075,68.4271,68.7394,68.9065,69.0628,69.1669,69.9264,71.0757,71.2573,70.9033,70.0606,69.3496,68.6752,68.0496,67.4819,66.9788,66.5307,66.0786,66.9275,67.4483,68.221,68.7202,69.062,69.3375,69.6732,70.4582,71.7786,71.3852,70.954,
J-127,97.6532,95.9108,96.6014,96.8328,97.158,97.3306,97.4887,97.5968,98.3894,99.5263,99.7367,99.3854,98.5167,97.7872,97.0941,96.4535,95.8736,95.3599,94.9044,94.445,95.4266,96.1544,96.8818,97.3468,97.6755,97.9405,98.2671,99.0521,100.386,99.9051,99.434,
J-128,63.3915,61.6986,62.3704,62.5868,62.895,63.0604,63.2162,63.3194,64.0721,65.2213,65.3974,65.0432,64.2076,63.5015,62.8309,62.2085,61.6434,61.1424,60.6958,60.2452,61.0663,61.5436,62.3229,62.8289,63.1734,63.4512,63.7887,64.5736,65.8931,65.5167,65.0959,
J-129,65.7545,64.8754,65.0891,65.6982,66.7463,67.5065,69.0567,69.4269,74.2675,75.8066,76.0145,75.1592,73.5752,72.5797,71.7504,71.0683,70.5064,70.077,69.6799,69.2462,69.8972,70.8537,71.9121,72.1538,72.0718,72.1294,72.5878,74.648,76.6963,76.1506,75.4337,
J-13,61.0035,58.6438,60.2563,60.6783,61.3635,61.7702,62.1646,62.3683,63.8799,65.4857,64.3881,63.8889,62.7189,61.8715,61.1092,60.4309,59.8422,59.3374,58.9145,58.4835,60.4305,61.1915,62.3326,62.8032,63.0288,63.191,63.5147,64.5401,66.2558,64.485,63.7005,
J-130,52.674,51.8113,52.0275,52.6352,53.6863,54.4444,55.9967,56.3612,61.2183,62.7607,62.9297,62.0273,60.4431,59.4431,58.6158,57.9401,57.3865,56.9687,56.5783,56.1488,56.7525,57.5085,58.6374,58.8863,58.7824,58.8382,59.3153,61.4794,63.5695,63.0569,62.3829,
J-131,48.096,48.1707,48.6227,49.261,50.4431,51.4081,53.9071,54.3916,61.534,63.0243,63.1643,62.1186,60.3657,59.3017,58.4461,57.7694,57.2285,56.8432,56.4651,56.036,56.692,57.4196,58.5038,58.6512,58.4066,58.4195,58.9616,61.6118,63.8533,63.3013,62.6548,
J-132,48.5165,48.5912,49.0431,49.6817,50.8636,51.8286,54.3277,54.8116,61.9555,63.4448,63.5857,62.5402,60.7864,59.7221,58.8663,58.1893,57.6484,57.2629,56.8847,56.4554,57.1131,57.8468,58.9283,59.0744,58.8295,58.8422,59.3843,62.0348,64.2765,63.7233,63.0761,
J-133,50.4595,49.6184,49.4509,49.2808,48.977,48.8276,48.8146,48.8363,49.0228,49.8129,50.0798,50.0407,50.0756,49.7158,49.2584,48.7543,48.2328,47.7152,47.2137,46.728,46.5899,46.6474,47.0442,47.5956,48.0571,48.4355,48.7749,49.2945,50.2771,50.164,50.341,
J-134,48.9331,49.0078,49.4597,50.0982,51.2801,52.2449,54.744,55.2279,62.3727,63.8612,64.003,62.9576,61.2028,60.1383,59.2823,58.6052,58.0641,57.6785,57.3001,56.8708,57.5303,58.271,59.3493,59.4941,59.2489,59.2614,59.8033,62.4542,64.6961,64.1414,63.4931,
J-135,108.732,106.817,107.435,107.767,108.244,108.502,108.723,108.858,109.899,111.23,111.45,111.038,109.968,109.171,108.441,107.779,107.19,106.676,106.227,105.771,106.746,107.829,108.605,109.033,109.314,109.525,109.839,110.713,112.206,111.627,110.992,
J-136,49.2551,48.3988,48.6162,49.2235,50.2754,51.033,52.587,52.9498,57.8153,59.3599,59.518,58.602,57.0167,56.0151,55.1882,54.5142,53.963,53.5485,53.1599,52.7315,53.3233,54.0253,55.1704,55.4223,55.3116,55.3666,55.8491,58.0445,60.1456,59.6425,58.9803,
J-137,49.137,48.2795,48.4965,49.1037,50.1558,50.9137,52.4674,52.8308,57.6936,59.2394,59.3977,58.4841,56.9011,55.9002,55.0736,54.3996,53.8482,53.4331,53.0445,52.6161,53.2071,53.9083,55.0554,55.3091,55.2003,55.2558,55.7374,57.9261,60.0247,59.5221,58.8588,
J-138,53.3779,52.5162,52.7328,53.3408,54.3915,55.1493,56.702,57.0661,61.9266,63.4677,63.6376,62.7336,61.146,60.145,59.3172,58.6413,58.0877,57.67,57.2795,56.8498,57.4565,58.2217,59.3453,59.5911,59.4855,59.5407,60.0181,62.1879,64.2804,63.7652,63.0904,
J-14,59.7562,57.4025,59.0065,59.4294,60.1171,60.5254,60.925,61.1289,62.6524,64.259,63.1679,62.6638,61.4931,60.6452,59.8829,59.2052,58.6172,58.1134,57.6911,57.2606,59.1933,59.939,61.0868,61.5587,61.7826,61.9444,62.2695,63.3026,65.0222,63.2637,62.4825,
J-140,49.7695,49.7829,50.2136,50.8497,52.0243,52.9781,55.3983,55.8788,62.8861,64.3802,64.5282,63.5015,61.7641,60.7061,59.8524,59.1747,58.6315,58.2416,57.8615,57.4317,58.0864,58.8386,59.9213,60.0768,59.8474,59.8643,60.3988,62.9935,65.217,64.6654,64.0107,
J-141,44.5219,44.5091,44.931,45.5652,46.7383,47.6884,50.0738,50.5546,57.4838,58.9928,59.129,58.1062,56.391,55.3389,54.4891,53.8134,53.2715,52.8815,52.5024,52.0743,52.7042,53.3783,54.4992,54.6761,54.4567,54.4778,55.0109,57.5784,59.7917,59.2598,58.6139,
J-142,45.1379,45.2126,45.6649,46.303,47.486,48.4516,50.9506,51.4363,58.5702,60.0681,60.1991,59.1508,57.4067,56.3443,55.4902,54.8146,54.2748,53.8902,53.513,53.0848,53.7293,54.4139,55.5172,55.6736,55.431,55.4451,55.9882,58.6359,60.8763,60.3336,59.6931,
J-143,43.977,43.9594,44.3796,45.0132,46.186,47.1355,49.5142,49.9948,56.9119,58.4231,58.5583,57.5366,55.8242,54.7729,53.9236,53.2482,52.7063,52.3162,51.9372,51.5093,52.1362,52.8021,53.9273,54.1069,53.8891,53.9109,54.4436,57.0062,59.2178,58.6885,58.0436,
J-144,50.1585,50.2332,50.685,51.3237,52.5051,53.4697,55.9689,56.4522,63.6007,65.0858,65.2317,64.1875,62.4288,61.3636,60.507,59.8294,59.2879,58.9019,58.5232,58.0935,58.7576,59.515,60.5858,60.7271,60.4811,60.4931,61.0346,63.6867,65.929,65.3708,64.7204,
J-145,54.0499,54.3335,54.8903,55.5354,56.7427,57.7534,60.6276,61.127,68.7541,70.2109,70.3483,69.2661,67.4475,66.3619,65.495,64.8153,64.2757,63.8976,63.5207,63.0893,63.8118,64.6322,65.6526,65.7514,65.463,65.4613,66.0201,68.811,71.0937,70.4963,69.8469,
J-146,51.548,51.6228,52.0743,52.7135,53.8945,54.8588,57.358,57.8407,64.9933,66.4757,66.6246,65.5812,63.8192,62.7532,61.8959,61.2177,60.6756,60.2893,59.9102,59.48,60.1496,60.9276,61.989,62.1264,61.8796,61.8909,62.432,65.0851,67.3279,66.7654,66.1122,
J-147,56.112,56.1868,56.6378,57.2777,58.4573,59.4207,61.92,62.4011,69.5671,71.0386,71.2001,70.1603,68.3861,67.3176,66.458,65.7779,65.2343,64.8466,64.4661,64.0344,64.7223,65.567,66.5974,66.7228,66.4732,66.4826,67.0223,69.6783,71.9225,71.3457,70.6832,
J-148,64.921,66.558,67.3801,68.1699,69.7483,71.2254,81.8276,82.2925,92.5983,93.7643,93.9902,92.3652,89.9188,88.6071,87.6388,86.9531,86.4543,86.1872,85.8471,85.4102,86.203,87.2538,87.9105,87.5919,86.8054,86.653,87.4305,91.9716,94.8682,94.2148,93.6774,
J-149,70.9969,72.6289,73.4478,74.2368,75.8101,77.2806,87.7873,88.2317,98.5151,99.649,99.8939,98.254,95.7777,94.4592,93.4872,92.8003,92.3015,92.0364,91.6961,91.2581,92.0747,93.2068,93.8137,93.4718,92.6708,92.5128,93.2926,97.8782,100.797,100.128,99.5896,
J-15,44.338,46.0056,46.7344,47.431,48.8222,50.1132,53.5104,54.2695,65.8977,67.2198,67.374,65.9751,63.8376,62.6299,61.7121,61.0356,60.5255,60.2165,59.8659,59.4365,60.1215,60.834,61.7613,61.657,61.0873,61.0045,61.6967,65.4936,68.1197,67.5478,66.9934,
J-150,65.2762,63.5817,64.2544,64.4712,64.7797,64.9452,65.1009,65.2043,65.9585,67.1077,67.285,66.9308,66.0936,65.3861,64.7145,64.0911,63.5254,63.0237,62.5766,62.1255,62.9553,63.4473,64.2235,64.7271,65.0707,65.3478,65.6848,66.4695,67.789,67.4073,66.9838,
J-151,54.0039,53.1252,53.3368,53.9427,54.9963,55.7602,57.3104,57.6835,62.5105,64.0744,64.2548,63.3962,61.8446,60.8565,60.0332,59.3554,58.7971,58.37,57.9761,57.546,58.1494,58.938,60.0817,60.3536,60.2821,60.3455,60.806,62.8465,64.8874,64.378,63.6814,
J-152,58.7954,57.917,58.1294,58.7365,59.7883,60.5513,62.1026,62.4745,67.3086,68.8625,69.055,68.1989,66.634,65.6431,64.8173,64.1377,63.5778,63.1496,62.7543,62.3228,62.9455,63.8039,64.9141,65.1723,65.0968,65.1579,65.6174,67.6645,69.7075,69.1831,68.4775,
J-153,51.6506,50.7944,51.012,51.6199,52.671,53.4283,54.983,55.3458,60.2164,61.7576,61.9211,61.0072,59.4162,58.4132,57.5851,56.9102,56.3581,55.9428,55.5535,55.1243,55.7259,56.4643,57.5936,57.8383,57.7263,57.7802,58.2619,60.4582,62.5594,62.0486,61.3807,
J-154,57.6557,56.7775,56.9899,57.5968,58.6492,59.4127,60.9643,61.3372,66.1711,67.7285,67.9175,67.0613,65.5007,64.5107,63.6855,63.0063,62.4467,62.0185,61.6235,61.1923,61.8105,62.6531,63.7718,64.0335,63.9596,64.0214,64.4809,66.5238,68.5655,68.0445,67.3406,
J-155,65.6865,67.3197,68.1392,68.9292,70.503,71.9727,82.4461,82.9016,93.1463,94.2917,94.5176,92.8563,90.382,89.0614,88.0901,87.4058,86.9102,86.6495,86.3121,85.876,86.6719,87.7252,88.3651,88.0272,87.2188,87.0601,87.8461,92.4679,95.4036,94.7476,94.224,
J-156,55.3054,56.9406,57.7621,58.5524,60.1285,61.6001,72.0577,72.5423,82.7623,83.9475,84.1377,82.4785,80.0417,78.7287,77.7633,77.083,76.5904,76.3311,75.9962,75.5633,76.3183,77.2253,77.9411,77.6317,76.8345,76.6814,77.4685,82.0622,84.9835,84.3561,83.8474,
J-157,59.3243,60.9605,61.7835,62.5724,64.1519,65.6309,76.1435,76.6267,86.924,88.1162,88.3225,86.7134,84.3022,82.9993,82.0359,81.3521,80.8535,80.5844,80.2445,79.8092,80.5796,81.5527,82.2561,81.9614,81.191,81.0448,81.8184,86.3041,89.1776,88.5397,88.0069,
J-158,65.3427,66.9776,67.7989,68.5881,70.1653,71.6406,82.1637,82.6278,92.9299,94.0947,94.3212,92.6982,90.2534,88.942,87.9737,87.2878,86.7887,86.5212,86.1808,85.7438,86.538,87.5939,88.2488,87.9303,87.1444,86.9922,87.7693,92.3056,95.201,94.5461,94.0085,
J-159,56.8851,56.9599,57.4108,58.0509,59.2302,60.1933,62.6927,63.1731,70.3411,71.8106,71.9743,70.9348,69.1582,68.0892,67.2292,66.5489,66.005,65.6172,65.2364,64.8046,65.4953,66.3505,67.3756,67.4991,67.2488,67.2578,67.7974,70.4547,72.6995,72.1204,71.4566,
J-16,41.1489,42.8269,43.557,44.2519,45.6429,46.9355,50.2126,50.9851,62.6615,63.996,64.1396,62.7415,60.6162,59.4111,58.4953,57.82,57.3108,57.0022,56.6524,56.224,56.8963,57.5625,58.5117,58.4184,57.8527,57.7719,58.4642,62.2509,64.8718,64.3096,63.76,
J-160,53.5219,53.5967,54.048,54.6875,55.8679,56.8317,59.3308,59.8129,66.971,68.4482,68.6026,67.5605,65.7932,64.7261,63.8678,63.1888,62.6461,62.2593,61.8796,61.4488,62.1263,62.9335,63.9814,64.1132,63.8651,63.8756,64.4161,67.0708,69.3144,68.7457,68.0886,
J-161,52.7543,51.8928,52.1093,52.7171,53.7681,54.526,56.0788,56.4428,61.3031,62.8448,63.0129,62.1081,60.5219,59.5211,58.6936,58.0179,57.4646,57.0471,56.6568,56.2273,56.8318,57.5886,58.7157,58.9629,58.8573,58.9126,59.3905,61.5611,63.6539,63.1405,62.4674,
J-162,53.1036,52.2415,52.458,53.066,54.1168,54.8747,56.4272,56.7915,61.6507,63.1921,63.3615,62.4579,60.8719,59.8713,59.0437,58.3679,57.8143,57.3965,57.0061,56.5764,57.1821,57.9443,59.0698,59.3167,59.2118,59.2672,59.7445,61.9119,64.0036,63.4893,62.8147,
J-163,57.1765,55.1096,55.0829,55.6104,56.4726,56.9902,57.4481,57.7039,59.5317,61.1849,61.3783,60.8528,59.6799,58.8343,58.0746,57.4001,56.8142,56.3164,55.8957,55.4649,55.9826,56.7924,58.0345,58.5322,58.7673,58.93,59.2543,60.2473,61.9378,61.476,60.7301,
J-164,58.1925,57.3136,57.5261,58.1334,59.1847,59.9466,61.4961,61.8677,66.6979,68.2507,68.4406,67.5799,66.0141,65.0224,64.1966,63.5174,62.9581,62.5308,62.1359,61.7046,62.3253,63.1738,64.2861,64.5435,64.4658,64.5266,64.9876,67.0445,69.0916,68.5688,67.8665,
J-165,48.6604,48.7351,49.187,49.8255,51.0074,51.9723,54.4714,54.9554,62.0996,63.5882,63.7296,62.6843,60.9301,59.8657,59.0098,58.3329,57.7918,57.4063,57.0281,56.5988,57.2572,57.9937,59.0739,59.2195,58.9745,58.9872,59.5291,62.1798,64.4215,63.8675,63.2198,
J-166,53.8373,54.5876,55.1426,55.7938,57.0645,58.1843,61.1437,61.7363,70.5846,72.0071,72.1831,71.0682,69.2031,68.1009,67.2262,66.5456,66.0086,65.6383,65.2638,64.8317,65.522,66.3584,67.356,67.4239,67.0975,67.0844,67.6602,70.5836,72.911,72.3354,71.6922,
J-167,62.1352,61.2613,61.4752,62.0826,63.1357,63.9027,65.4629,65.8388,70.693,72.2478,72.4478,71.6021,70.036,69.0454,68.2187,67.5372,66.9752,66.5443,66.1473,65.7147,66.3508,67.2614,68.3526,68.6086,68.5372,68.5984,69.0538,71.0788,73.1137,72.5784,71.8611,
J-168,43.1015,43.1762,43.6288,44.2664,45.4499,46.4158,48.9144,49.4005,56.5275,58.0294,58.1555,57.1056,55.3665,54.3054,53.4524,52.7777,52.2388,51.8549,51.4784,51.0509,51.6871,52.3406,53.4571,53.6198,53.3782,53.3932,53.9369,56.5837,58.8235,58.2876,57.6517,
J-169,72.6919,74.3244,75.1436,75.9328,77.5067,78.9777,89.4937,89.9343,100.229,101.357,101.608,99.9674,97.4834,96.1629,95.1892,94.5012,94.0015,93.7359,93.395,92.9561,93.7797,94.9371,95.5317,95.1852,94.3822,94.2232,95.0033,99.5959,102.519,101.844,101.303,
J-17,53.4019,52.0901,52.2043,52.789,53.7929,54.4841,55.668,56.007,59.8006,61.4245,61.6119,60.8665,59.4417,58.5004,57.6972,57.0192,56.4507,55.9985,55.596,55.1666,55.7347,56.5143,57.7258,58.0853,58.1218,58.2163,58.6269,60.2876,62.2072,61.7214,60.9929,
J-170,57.2707,56.393,56.6054,57.2119,58.2648,59.029,60.5815,60.9548,65.7901,67.3485,67.5372,66.6823,65.1233,64.1338,63.309,62.6298,62.0702,61.6419,61.2469,60.8158,61.4324,62.2698,63.3919,63.6554,63.5827,63.6449,64.104,66.1431,68.1834,67.6636,66.9597,
J-171,79.7304,81.8499,82.7037,83.7134,85.3181,86.5733,102.308,101.755,110.725,110.204,110.488,105.604,100.523,98.3638,97.1071,96.5328,96.3311,96.6544,96.5681,96.1982,97.0428,97.8225,97.2213,95.2242,92.4551,91.7249,93.3199,105.441,111.751,111.134,111.873,
J-172,81.0135,83.1349,83.9871,84.9979,86.5997,87.849,103.564,102.999,111.962,111.425,111.714,106.813,101.716,99.5525,98.2942,97.7201,97.5195,97.8451,97.7597,97.3899,98.2391,99.0332,98.4176,96.4114,93.634,92.9012,94.4988,106.654,112.984,112.364,113.11,
J-173,78.5495,80.4131,81.3667,82.2399,84.0322,85.7564,103.486,103.661,113.908,114.788,115.08,112.969,110.025,108.546,107.509,106.828,106.369,106.195,105.889,105.454,106.324,107.593,107.911,107.257,106.091,105.823,106.756,112.654,116.081,115.383,114.989,
J-174,77.5683,79.4319,80.3857,81.2588,83.0515,84.7765,102.504,102.684,112.927,113.812,114.101,111.994,109.056,107.579,106.543,105.862,105.403,105.229,104.923,104.488,105.355,106.609,106.937,106.286,105.123,104.856,105.788,111.676,115.097,114.402,114.008,
J-175,72.8134,71.9649,71.8191,71.6568,71.3609,71.2069,71.1898,71.2027,71.3963,72.1896,72.4606,72.3645,72.3766,71.9977,71.5301,71.021,70.4978,69.9818,69.4804,68.9932,68.9501,69.0377,69.5001,70.031,70.464,70.8247,71.158,71.7234,72.7439,72.577,72.7563,
J-176,54.8544,53.9758,54.1876,54.7938,55.847,56.6106,58.1609,58.5335,63.362,64.9236,65.1061,64.2474,62.6931,61.7044,60.8806,60.2025,59.6439,59.2167,58.8226,58.3923,58.9992,59.8002,60.9378,61.2068,61.1342,61.1971,61.6577,63.7006,65.7425,65.2303,64.5325,
J-177,54.961,53.2785,53.9464,54.1597,54.4641,54.628,54.7833,54.8857,55.6281,56.7772,56.9458,56.591,55.7667,55.0678,54.4026,53.7843,53.2227,52.7246,52.2802,51.8318,52.6136,53.0182,53.8142,54.332,54.6803,54.961,55.3011,56.0861,57.4052,57.0523,56.6457,
J-178,68.1579,66.4465,67.1239,67.347,67.6656,67.8364,67.9941,68.0997,68.8643,70.0166,70.1962,69.8407,68.9971,68.2843,67.6088,66.9827,66.4149,65.9119,65.4644,65.013,65.8614,66.3794,67.154,67.6542,67.996,68.2716,68.6075,69.3926,70.7156,70.3228,69.8894,
J-179,69.2989,67.5754,68.2565,68.4842,68.81,68.9846,69.1438,69.251,70.0217,71.1766,71.3579,71.0014,70.154,69.4385,68.761,68.1333,67.5646,67.0609,66.6134,66.1619,67.0185,67.5458,68.3224,68.8216,69.1625,69.437,69.7723,70.5576,71.884,71.4858,71.046,
J-18,47.2685,48.4505,49.0925,49.7522,51.0801,52.2972,55.6382,56.2938,66.168,67.5729,67.7319,66.5501,64.6288,63.5029,62.6192,61.9407,61.411,61.0561,60.6882,60.2576,60.9381,61.694,62.6989,62.7347,62.3518,62.3233,62.9285,66.0583,68.4529,67.8847,67.268,
