 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-134,64.3118,64.777,65.4355,66.101,66.7054,67.2076,68.4991,68.4619,68.3535,68.3934,68.4649,68.5171,68.5698,68.6547,68.7669,68.8844,68.9832,69.0238,68.9382,68.6011,68.2096,67.9625,68.4392,69.7745,71.1444,
J-135,119.707,120.31,120.938,121.578,122.21,122.809,123.709,124.251,124.632,124.877,125.011,125.077,125.127,125.192,125.293,125.408,125.521,125.599,125.589,125.415,125.122,124.823,124.737,125.322,126.16,
J-136,139.609,140.206,140.839,141.483,142.113,142.705,143.672,144.147,144.465,144.679,144.802,144.866,144.916,144.984,145.087,145.203,145.312,145.388,145.372,145.186,144.886,144.591,144.574,145.255,146.146,
J-137,77.5014,78.2144,78.9272,79.5971,80.1696,80.585,81.6554,80.7715,79.7915,79.4962,79.4132,79.4686,79.6019,79.8868,80.0715,80.1885,80.1753,79.8566,79.1768,78.0304,77.4142,77.5612,80.9224,83.1271,84.6129,
J-138,63.0642,63.3702,64.0148,64.6828,65.2904,65.791,67.2145,67.1359,66.9377,66.8974,66.9218,66.9572,67.009,67.1055,67.2246,67.3437,67.4361,67.4534,67.3354,66.9714,66.5635,66.3137,66.9269,68.3813,69.8438,
J-139,78.8734,79.5808,80.3655,81.0792,81.6815,82.144,85.1813,84.1793,83.2352,82.7895,82.5875,82.5669,82.6506,82.8753,83.0446,83.16,83.1679,82.9365,82.4407,81.6994,81.1797,81.0659,83.6416,86.2543,88.0994,
J-14,78.0934,78.8065,79.5925,80.3073,80.9111,81.3756,84.4219,83.4212,82.4783,82.0336,81.8322,81.8118,81.8954,82.12,82.2893,82.4047,82.4129,82.1819,81.6869,80.9464,80.427,80.3127,82.8847,85.4961,87.3412,
J-140,90.0309,90.7383,91.5229,92.2367,92.839,93.3015,96.3388,95.3368,94.3927,93.947,93.7449,93.7244,93.808,94.0328,94.2021,94.3175,94.3254,94.094,93.5982,92.8568,92.3371,92.2233,94.7991,97.4118,99.2569,
J-141,96.8389,97.7433,98.5717,99.3246,99.9844,100.527,103.888,102.952,102.069,101.665,101.486,101.473,101.556,101.772,101.939,102.057,102.074,101.864,101.402,100.699,100.192,100.057,102.462,105.005,106.841,
J-142,95.8419,96.7463,97.5746,98.3276,98.9874,99.5301,102.891,101.954,101.072,100.667,100.489,100.476,100.558,100.774,100.942,101.06,101.076,100.866,100.405,99.7014,99.1941,99.0598,101.464,104.008,105.844,
J-143,96.1131,97.0175,97.8458,98.5988,99.2586,99.8013,103.162,102.226,101.343,100.939,100.761,100.748,100.83,101.046,101.214,101.331,101.348,101.138,100.677,99.9736,99.4664,99.332,101.736,104.279,106.115,
J-144,70.7221,71.1962,71.8624,72.5362,73.1466,73.6507,75.1006,75.0001,74.8033,74.7749,74.8058,74.8447,74.8981,74.9961,75.1153,75.234,75.3252,75.3412,75.2308,74.8723,74.4717,74.2267,74.8498,76.3116,77.7553,
J-145,63.794,64.2681,64.9343,65.6081,66.2185,66.7226,68.1725,68.072,67.8751,67.8468,67.8777,67.9166,67.97,68.0679,68.1871,68.3058,68.397,68.4131,68.3026,67.9442,67.5436,67.2985,67.9216,69.3835,70.8272,
J-146,72.6287,73.1111,73.7782,74.4523,75.0629,75.5672,77.0206,76.9191,76.723,76.6958,76.7272,76.7664,76.82,76.9182,77.0374,77.1561,77.2471,77.2629,77.1543,76.7975,76.3983,76.1536,76.7742,78.2346,79.6763,
J-147,75.018,75.353,75.9971,76.6607,77.2627,77.7575,79.0649,79.0142,78.8596,78.8624,78.916,78.9613,79.0132,79.1012,79.2154,79.3336,79.4311,79.4642,79.3589,79.0074,78.6072,78.359,78.8843,80.266,81.6907,
J-148,77.1613,77.4979,78.1422,78.8058,79.4079,79.9027,81.2097,81.1592,81.0055,81.0089,81.0629,81.1083,81.1602,81.2482,81.3624,81.4805,81.5781,81.6114,81.5063,81.155,80.7548,80.5065,81.0312,82.4121,83.8359,
J-149,78.9495,79.4649,80.1347,80.8084,81.419,81.9245,83.3638,83.2682,83.0924,83.0839,83.1248,83.168,83.2223,83.3195,83.4377,83.5559,83.6474,83.6665,83.5738,83.2302,82.8394,82.5952,83.1753,84.6077,86.0252,
J-15,81.7309,82.7075,83.5419,84.3165,85.03,85.6596,89.2135,88.4467,87.6963,87.3515,87.2019,87.1941,87.2705,87.4662,87.6262,87.7451,87.7752,87.6048,87.2063,86.5757,86.0918,85.9262,87.9966,90.3459,92.1153,
J-150,78.773,79.2805,79.9431,80.6112,81.2185,81.7253,83.0692,83.0212,82.9094,82.9461,83.0105,83.0613,83.1152,83.2052,83.3196,83.4371,83.5327,83.5665,83.5045,83.181,82.7979,82.5517,83.0213,84.3645,85.7248,
J-151,77.8852,78.391,79.0528,79.7203,80.3275,80.8345,82.1714,82.1283,82.0216,82.0613,82.1272,82.1785,82.2323,82.3217,82.4358,82.5533,82.6492,82.6842,82.624,82.3016,81.9188,81.6724,82.1342,83.4699,84.8256,
J-152,108.763,109.401,110.17,110.871,111.456,111.897,114.831,113.822,112.868,112.412,112.204,112.181,112.264,112.49,112.659,112.774,112.78,112.544,112.042,111.293,110.771,110.662,113.269,115.889,117.73,
J-153,103.065,103.703,104.472,105.173,105.758,106.199,109.133,108.124,107.17,106.714,106.505,106.483,106.566,106.792,106.961,107.076,107.082,106.846,106.343,105.595,105.072,104.963,107.571,110.191,112.032,
J-154,100.263,100.675,101.327,101.987,102.586,103.081,104.296,104.257,104.143,104.191,104.274,104.329,104.384,104.472,104.583,104.7,104.799,104.833,104.717,104.345,103.943,103.71,104.262,105.582,106.939,
J-155,103.262,103.674,104.325,104.986,105.586,106.083,107.299,107.264,107.155,107.205,107.289,107.344,107.399,107.486,107.597,107.714,107.813,107.849,107.735,107.366,106.964,106.731,107.272,108.587,109.937,
J-156,72.0966,72.6042,73.2669,73.9349,74.5422,75.0489,76.393,76.3447,76.2327,76.2693,76.3337,76.3845,76.4384,76.5284,76.6428,76.7603,76.8559,76.8897,76.8276,76.5039,76.1208,75.8746,76.3447,77.6882,79.0487,
J-157,74.2661,74.7737,75.4364,76.1044,76.7118,77.2185,78.5625,78.5142,78.4023,78.4389,78.5033,78.5541,78.608,78.698,78.8124,78.9299,79.0255,79.0593,78.9972,78.6735,78.2904,78.0442,78.5142,79.8578,81.2183,
J-158,87.4699,88.4515,89.2788,90.0589,90.7975,91.4703,95.0422,94.3809,93.7101,93.4018,93.2698,93.2658,93.3391,93.5238,93.6793,93.7984,93.8355,93.6861,93.3201,92.7256,92.255,92.0766,93.966,96.186,97.9019,
J-159,84.3683,85.3497,86.1769,86.9571,87.6957,88.3688,91.941,91.2812,90.6121,90.3044,90.1727,90.1686,90.2419,90.4262,90.5816,90.7006,90.738,90.5891,90.2242,89.6311,89.1609,88.9818,90.8664,93.0847,94.8002,
J-16,81.8018,82.77,83.6068,84.3767,85.0739,85.6759,89.2055,88.3821,87.5879,87.2225,87.0627,87.0526,87.1307,87.3327,87.4951,87.6139,87.64,87.4577,87.0406,86.3888,85.897,85.739,87.9122,90.3313,92.1286,
J-160,81.5783,82.5589,83.3947,84.1697,84.8827,85.5107,89.0611,88.2835,87.5243,87.1773,87.0269,87.0194,87.0965,87.2939,87.4545,87.5734,87.6027,87.4294,87.0263,86.3902,85.9054,85.7423,87.8357,90.1959,91.9688,
J-161,61.4598,61.7353,62.3751,63.0424,63.6502,64.1512,65.5763,65.5068,65.3075,65.2593,65.2785,65.3115,65.3625,65.4588,65.5782,65.6976,65.7902,65.8073,65.6869,65.3217,64.9113,64.6592,65.274,66.7307,68.1986,
J-162,105.735,106.436,107.138,107.823,108.465,109.035,110.709,110.643,110.529,110.554,110.594,110.641,110.706,110.825,110.95,111.067,111.145,111.125,110.967,110.612,110.259,110.021,110.809,112.149,113.397,
J-163,99.9728,100.672,101.374,102.059,102.702,103.273,104.949,104.89,104.785,104.813,104.854,104.902,104.965,105.083,105.207,105.324,105.403,105.386,105.233,104.886,104.535,104.294,105.056,106.388,107.634,
J-164,64.2677,64.744,65.4033,66.0692,66.6742,67.1773,68.4791,68.4393,68.3303,68.3699,68.4401,68.4921,68.5451,68.6311,68.7438,68.8612,68.9594,68.9985,68.9178,68.5832,68.1933,67.9467,68.4231,69.7602,71.1273,
J-165,66.7336,67.21,67.8692,68.5351,69.1401,69.6432,70.945,70.9052,70.7962,70.8358,70.906,70.958,71.011,71.0971,71.2097,71.3272,71.4253,71.4644,71.3838,71.0491,70.6593,70.4127,70.8891,72.2261,73.5932,
J-166,101.114,101.75,102.518,103.218,103.804,104.246,107.181,106.176,105.225,104.771,104.563,104.54,104.623,104.848,105.017,105.132,105.138,104.903,104.403,103.657,103.135,103.025,105.623,108.237,110.077,
J-167,124.307,124.82,125.555,126.234,126.801,127.223,130.02,129.06,128.137,127.68,127.467,127.44,127.52,127.739,127.905,128.018,128.026,127.798,127.31,126.58,126.062,125.947,128.478,131.042,132.855,
J-168,96.9127,97.7495,98.5634,99.3026,99.9412,100.454,103.704,102.741,101.834,101.414,101.226,101.21,101.293,101.513,101.681,101.798,101.811,101.593,101.119,100.402,99.8894,99.7622,102.232,104.805,106.647,
J-169,91.5225,92.3594,93.1732,93.9124,94.551,95.0637,98.3134,97.3505,96.4437,96.0234,95.8359,95.8198,95.9028,96.1223,96.2905,96.4075,96.4209,96.2029,95.7287,95.0114,94.4992,94.3719,96.8414,99.4145,101.256,
J-17,96.3979,97.0155,97.6916,98.3616,98.9779,99.5059,100.843,100.842,100.797,100.871,100.949,101.004,101.058,101.146,101.259,101.376,101.472,101.512,101.463,101.156,100.784,100.535,100.954,102.221,103.503,
J-170,75.784,76.6883,77.5166,78.2696,78.9294,79.4722,82.8329,81.8976,81.0156,80.6117,80.4334,80.4201,80.5027,80.7187,80.886,81.0038,81.0205,80.8109,80.3499,79.6472,79.1402,79.0056,81.4075,83.9498,85.7857,
J-171,84.0278,84.9321,85.7604,86.5134,87.1732,87.716,91.0767,90.1414,89.2594,88.8555,88.6772,88.6639,88.7465,88.9625,89.1298,89.2476,89.2643,89.0547,88.5937,87.891,87.384,87.2494,89.6513,92.1936,94.0295,
J-172,77.756,78.6603,79.4886,80.2416,80.9014,81.4442,84.805,83.87,82.9884,82.5846,82.4064,82.3931,82.4756,82.6916,82.8588,82.9767,82.9934,82.7839,82.3231,81.6208,81.1138,80.979,83.3799,85.9219,87.7577,
J-173,91.1229,92.0273,92.8556,93.6086,94.2684,94.8111,98.1715,97.2354,96.3526,95.9484,95.7699,95.7566,95.8392,96.0554,96.2228,96.3406,96.3572,96.1473,95.6857,94.9823,94.475,94.3407,96.7453,99.2885,101.125,
J-174,77.279,77.7838,78.4455,79.113,79.7201,80.227,81.5626,81.5195,81.4126,81.4522,81.5183,81.5696,81.6234,81.7127,81.8268,81.9442,82.0403,82.0753,82.0144,81.6914,81.3083,81.062,81.5246,82.8605,84.2167,
J-175,69.4911,69.9823,70.6427,71.3094,71.9154,72.4204,73.7389,73.6969,73.5886,73.6281,73.6962,73.7479,73.8013,73.889,74.0024,74.1198,74.2169,74.2539,74.1827,73.8535,73.4669,73.2205,73.6914,75.0285,76.3903,
J-176,88.2546,89.159,89.9874,90.7404,91.4002,91.9429,95.3033,94.3672,93.4844,93.0801,92.9017,92.8884,92.971,93.1872,93.3546,93.4724,93.489,93.279,92.8175,92.114,91.6068,91.4725,93.8771,96.4203,98.2563,
J-177,95.6703,96.5747,97.403,98.156,98.8158,99.3585,102.719,101.783,100.9,100.496,100.317,100.304,100.387,100.603,100.77,100.888,100.905,100.695,100.233,99.5298,99.0225,98.8882,101.293,103.836,105.672,
J-178,95.063,95.9674,96.7958,97.5488,98.2085,98.7512,102.112,101.176,100.293,99.8885,99.7101,99.6968,99.7794,99.9956,100.163,100.281,100.297,100.087,99.6259,98.9224,98.4152,98.2809,100.685,103.229,105.065,
J-179,93.239,94.1434,94.9717,95.7247,96.3845,96.9272,100.288,99.3518,98.4692,98.0651,97.8867,97.8734,97.956,98.1721,98.3395,98.4573,98.4739,98.264,97.8026,97.0994,96.5922,96.4578,98.8617,101.405,103.241,
J-18,113.952,114.441,115.116,115.725,116.212,116.549,118.997,117.979,117.031,116.58,116.372,116.348,116.427,116.645,116.802,116.904,116.899,116.658,116.159,115.431,114.946,114.874,117.458,119.941,121.644,
J-180,92.5033,93.4076,94.236,94.989,95.6487,96.1915,99.552,98.616,97.7335,97.3293,97.1509,97.1376,97.2202,97.4364,97.6037,97.7215,97.7382,97.5283,97.0669,96.3636,95.8564,95.7221,98.126,100.669,102.505,
J-181,82.9049,83.6698,84.4675,85.1925,85.8106,86.2949,89.4256,88.4396,87.5111,87.0764,86.8807,86.8621,86.9455,87.1681,87.3369,87.453,87.4633,87.2375,86.7508,86.0196,85.5031,85.3836,87.9146,90.5111,92.3553,
J-182,87.478,88.3824,89.2108,89.9638,90.6235,91.1662,94.5266,93.5905,92.7077,92.3035,92.125,92.1117,92.1944,92.4106,92.5779,92.6957,92.7123,92.5024,92.0408,91.3374,90.8301,90.6959,93.1005,95.6437,97.4797,
J-183,76.0249,76.2365,76.8597,77.5216,78.1273,78.6254,79.9717,79.9501,79.7599,79.7084,79.7267,79.758,79.8072,79.8996,80.0178,80.1376,80.2328,80.2557,80.1348,79.7699,79.3576,79.1031,79.6705,81.081,82.5522,
J-184,100.009,100.913,101.741,102.494,103.154,103.697,107.057,106.121,105.239,104.834,104.656,104.643,104.725,104.941,105.109,105.227,105.243,105.033,104.572,103.869,103.361,103.227,105.631,108.174,110.01,
J-185,82.1293,83.1073,83.9424,84.717,85.4299,86.0581,89.6097,88.8356,88.0785,87.7314,87.5808,87.573,87.65,87.847,88.0075,88.1264,88.1558,87.9831,87.5807,86.9451,86.46,86.2966,88.386,90.743,92.5147,
J-186,66.5375,67.5205,68.3576,69.1322,69.8424,70.4634,73.998,73.1655,72.3457,71.9736,71.8121,71.8043,71.8865,72.0968,72.2621,72.3809,72.403,72.2061,71.7611,71.0683,70.5663,70.43,72.7177,75.1368,76.922,
J-187,106.917,107.336,107.989,108.649,109.247,109.741,110.944,110.915,110.83,110.888,110.975,111.03,111.085,111.171,111.281,111.398,111.498,111.536,111.425,111.061,110.662,110.426,110.946,112.24,113.591,
J-188,63.0077,63.3406,63.9892,64.658,65.2654,65.7659,67.1885,67.1027,66.9062,66.873,66.9017,66.9392,66.9917,67.0882,67.207,67.326,67.4183,67.4359,67.3202,66.9575,66.5518,66.3036,66.9144,68.3659,69.8234,
J-189,47.4686,47.369,47.9647,48.6346,49.263,49.7926,51.527,51.5405,51.288,51.0747,50.978,50.9615,51.0003,51.1056,51.2361,51.3603,51.4477,51.4404,51.278,50.8889,50.431,50.1364,50.896,52.5028,54.0838,
J-19,111.348,111.86,112.586,113.252,113.8,114.197,116.913,115.916,114.969,114.506,114.292,114.265,114.346,114.568,114.734,114.845,114.848,114.612,114.112,113.371,112.855,112.753,115.346,117.923,119.726,
J-190,48.5192,48.4192,49.0147,49.6846,50.3133,50.8433,52.5789,52.5964,52.348,52.1364,52.0403,52.0238,52.0623,52.1668,52.2969,52.4211,52.509,52.5033,52.3437,51.9583,51.5015,51.2052,51.9517,53.5544,55.1344,
J-191,59.2435,59.4215,60.0479,60.7147,61.3264,61.8322,63.3095,63.263,63.0472,62.9591,62.9512,62.9729,63.0212,63.1197,63.2417,63.3623,63.4537,63.4648,63.3333,62.9608,62.5394,62.2789,62.9259,64.4123,65.9089,
J-192,74.6513,75.5557,76.384,77.137,77.7968,78.3396,81.7003,80.7649,79.8829,79.479,79.3007,79.2874,79.37,79.586,79.7533,79.8711,79.8878,79.6782,79.2172,78.5145,78.0074,77.8728,80.2748,82.8172,84.653,
J-193,86.6908,87.5951,88.4235,89.1765,89.8363,90.379,93.7396,92.8038,91.9214,91.5173,91.3389,91.3256,91.4082,91.6244,91.7917,91.9095,91.9261,91.7163,91.2551,90.552,90.0448,89.9104,92.3137,94.8565,96.6925,
J-194,77.501,78.0241,78.6936,79.3661,79.9758,80.482,81.8932,81.8088,81.6542,81.6625,81.712,81.7582,81.8126,81.9077,82.0248,82.1427,82.2353,82.259,82.1775,81.8425,81.4556,81.2109,81.7546,83.1597,84.5567,
J-195,77.3502,77.8583,78.528,79.203,79.8144,80.3195,81.7839,81.6796,81.4856,81.4622,81.4954,81.5357,81.5898,81.6887,81.8081,81.9265,82.017,82.0322,81.9294,81.578,81.1835,80.9397,81.5516,83.0074,84.4425,
J-196,44.0341,43.6671,44.2334,44.9089,45.5628,46.1337,48.1978,48.3275,48.0925,47.7636,47.5773,47.5195,47.5449,47.6497,47.7863,47.9144,48.0017,47.9889,47.8212,47.4519,46.964,46.6141,47.3803,49.0598,50.6959,
J-197,40.499,40.0621,40.6182,41.2923,41.9488,42.525,44.6039,44.774,44.5542,44.2092,44.0091,43.9441,43.9663,44.0688,44.2057,44.3345,44.4232,44.4133,44.2496,43.889,43.3966,43.0342,43.7699,45.4385,47.0787,
J-198,97.3158,98.0173,98.7198,99.4051,100.046,100.615,102.286,102.207,102.081,102.1,102.138,102.186,102.251,102.373,102.499,102.616,102.693,102.668,102.501,102.135,101.779,101.546,102.373,103.726,104.977,
J-199,97.8032,98.5022,99.2038,99.889,100.532,101.103,102.781,102.728,102.629,102.659,102.701,102.749,102.812,102.928,103.052,103.169,103.249,103.234,103.085,102.743,102.394,102.15,102.894,104.22,105.465,
J-2,96.6233,97.1186,97.8527,98.5342,99.1035,99.5275,102.326,101.377,100.46,100.003,99.7894,99.7615,99.8404,100.059,100.225,100.339,100.347,100.122,99.6358,98.9085,98.3889,98.2699,100.787,103.348,105.165,
J-20,124.219,124.73,125.436,126.076,126.59,126.948,129.522,128.472,127.491,127.023,126.807,126.781,126.863,127.09,127.254,127.36,127.357,127.108,126.591,125.835,125.328,125.249,127.925,130.507,132.281,
J-200,76.2152,77.224,78.0577,78.8447,79.5906,80.2762,84.1604,83.5392,82.8687,82.5307,82.3793,82.3657,82.4349,82.6168,82.7727,82.8926,82.9311,82.7844,82.4201,81.823,81.3382,81.1519,83.0242,85.2468,86.9834,
